transaction_id,customer_id,customer_name,customer_email,customer_phone,transaction_date,transaction_time,amount,transaction_type,payment_method,card_type,card_last4,card_exp_date,merchant_name,merchant_category,merchant_category_code,terminal_id,batch_id,response_code,response_text,is_new_customer,is_regular_customer,tip_amount,tax_amount,employee_id,pos_system,is_fraudulent,fraud_type,fraud_indicators,risk_score,all_risk_factors,shipping_method,shipping_cost,estimated_delivery,tracking_number,billing_street,billing_city,billing_state,billing_zip,billing_country,shipping_street,shipping_city,shipping_state,shipping_zip,shipping_country,ip_address,user_agent,session_id,referrer_source,risk_factors,is_ecommerce
TXN_00001873,CUST_577569,Kimberly Logan,burtoncrystal@example.com,+1-245-719-4263,2025-01-17,17:53:28,115.6,bulk_order,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_3152,B506247,00,Approved,False,True,0,10.26,EMP_344,Toast,False,,,15,,Standard,7.03,2025-01-24,TBA411881706076,75441 Murray Loaf,Frederickport,WV,98365,CA,75441 Murray Loaf,Frederickport,WV,98365,CA,118.109.27.125,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4ab0c434-f2eb-4fb4-b995-6bba65b85da5,email_campaign,,True
TXN_00002058,CUST_377607,Barbara Davis,luis03@example.org,,2025-01-17,22:08:09,20.66,vitamins,Mastercard,Mastercard,3936,12/31,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_6611,B477857,00,Approved,False,True,0,1.83,EMP_755,Toast,False,,,5,,Subscription,0.0,2025-01-24,1Z762487832925,59571 Franklin Ports,Villarrealfort,PR,73374,UK,59571 Franklin Ports,Villarrealfort,PR,73374,UK,212.63.217.196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ee70550d-f37b-4588-b26a-af149d846fe2,https://www.facebook.com,,True
TXN_00001425,CUST_883639,Terry Martinez,omartin@example.org,,2025-01-18,08:10:04,68.65,protein_powder,Mastercard,Mastercard,3632,06/34,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_8054,B288005,00,Approved,True,False,0,6.09,EMP_959,Clover,False,,,5,,Standard,4.69,2025-01-26,9400720484980206,3603 Gomez Trace Suite 192,Castilloview,WY,47857,NZ,3603 Gomez Trace Suite 192,Castilloview,WY,47857,NZ,117.95.200.133,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,08a42547-078d-4e5d-94a3-0c0bb3e60aa7,https://www.google.com,,True
TXN_00000486,CUST_747341,Brenda Wright,othomas@example.org,638.555.7998,2025-01-18,08:29:33,45.22,pre_workout,Visa,Visa,5317,10/27,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_4635,B996365,00,Approved,False,True,0,4.01,EMP_358,Shopify POS,False,,,5,,Expedited,15.41,2025-01-20,TBA959993279609,7502 Reyes Cove Apt. 542,Parkershire,LA,12059,AU,7502 Reyes Cove Apt. 542,Parkershire,LA,12059,AU,139.4.196.168,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,5d232bc4-f997-462a-9c17-1400e5e0d291,https://www.google.com,,True
TXN_00001494,CUST_544549,Julie Bush,morrisemily@example.com,(554)946-4541,2025-01-18,10:05:20,151.02,protein_powder,American Express,American Express,8709,05/31,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_5256,B328641,00,Approved,True,False,0,13.4,EMP_146,Square,True,stolen_card,"stolen_card_pattern,rush_shipping,unusually_high_amount,new_account_high_value",82,"stolen_card_pattern,rush_shipping,unusually_high_amount,new_account_high_value",Express,19.48,2025-01-19,9400874908328725,3464 Frederick Walks,Johnstonview,KY,73334,CA,3464 Frederick Walks,Johnstonview,KY,73334,CA,181.101.76.16,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,d51b01eb-a729-4479-af28-38c9b1b6a010,https://www.instagram.com,"stolen_card_pattern,rush_shipping,unusually_high_amount,new_account_high_value",True
TXN_00001216,CUST_230766,John Mcclure,rebeccavazquez@example.org,001-402-463-7866x1107,2025-01-18,11:24:49,63.93,protein_powder,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_2762,B929189,00,Approved,False,True,0,5.67,EMP_250,Square,False,,,5,,Expedited,9.01,2025-01-22,1Z373717358495,5701 Terry Springs,Brucetown,DC,22643,NZ,5701 Terry Springs,Brucetown,DC,22643,NZ,118.254.12.228,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,9e659057-0ca1-44bd-af08-a8f7d02a6292,email_campaign,,True
TXN_00001100,CUST_933526,Donald King,sherribush@example.org,,2025-01-18,12:44:29,49.3,pre_workout,Mastercard,Mastercard,1215,08/27,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_9622,B680504,00,Approved,False,True,0,4.38,EMP_247,WooCommerce,False,,,5,,Standard,7.74,2025-01-26,9400207412350044,597 Nielsen Centers Apt. 724,Debrabury,TX,96754,CA,597 Nielsen Centers Apt. 724,Debrabury,TX,96754,CA,101.92.167.193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9838d864-d71c-4891-9bb7-e7d2a2606512,email_campaign,,True
TXN_00001416,CUST_540134,Cassandra Martinez,wwright@example.com,,2025-01-18,12:49:40,46.56,pre_workout,Visa,Visa,0572,12/33,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_8050,B227647,00,Approved,True,False,0,4.13,EMP_724,Clover,False,,,5,,Standard,7.03,2025-01-23,TBA183720880279,162 Alicia Springs Apt. 072,North Tomview,UT,55752,AU,162 Alicia Springs Apt. 072,North Tomview,UT,55752,AU,160.113.209.222,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,a67c212c-52ec-4672-aaac-78df84f375ef,https://www.facebook.com,,True
TXN_00000929,CUST_416691,Leah Sanchez,,683-948-9859x0855,2025-01-18,13:07:57,62.03,meal_replacement,Mastercard,Mastercard,9697,01/29,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_6221,B613742,00,Approved,False,True,0,5.51,EMP_191,Toast,False,,,5,,Standard,5.11,2025-01-24,TBA488744900236,52838 Gabrielle Street,Lake Marieport,NJ,45199,UK,52838 Gabrielle Street,Lake Marieport,NJ,45199,UK,138.165.91.246,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,f5f803cf-ea1d-4650-b732-69b095e9ec50,email_campaign,,True
TXN_00000958,CUST_611822,Adam Porter,mariahortiz@example.org,,2025-01-18,17:33:54,66.1,protein_powder,Visa,Visa,1024,07/25,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_5996,B230266,00,Approved,False,True,0,5.87,EMP_684,WooCommerce,False,,,5,,Express,24.19,2025-01-20,TBA244957386644,7328 Wu Oval,Mccoyfurt,VI,28255,AU,7328 Wu Oval,Mccoyfurt,VI,28255,AU,18.235.44.48,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,c99f2aef-9654-48ea-bb83-d6bd75de719d,https://www.google.com,,True
TXN_00001389,CUST_768736,Adam Hernandez,,388.593.9783,2025-01-18,18:24:11,39.19,pre_workout,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_5633,B470537,00,Approved,False,True,0,3.48,EMP_780,Lightspeed,False,,,5,,Expedited,15.3,2025-01-20,1Z601010273038,42977 Crystal Wells Apt. 704,Port Catherine,IA,39301,UK,42977 Crystal Wells Apt. 704,Port Catherine,IA,39301,UK,120.170.121.103,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,274e01df-9b87-4fa0-bb6d-345a74e9867d,direct,,True
TXN_00001878,CUST_694786,Dean Fields,ashleylopez@example.com,693.883.7149x7920,2025-01-18,22:35:50,29.86,pre_workout,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_7376,B225223,00,Approved,False,True,0,2.65,EMP_238,Shopify POS,False,,,5,,Subscription,0.0,2025-01-24,1Z101478612283,414 Coleman Mountain,East Ashleychester,AK,51781,CA,414 Coleman Mountain,East Ashleychester,AK,51781,CA,128.105.227.50,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,17cf8183-19e8-47da-abca-f4539baced34,direct,,True
TXN_00001065,CUST_951584,Michael Fuller,,499-428-1470x8742,2025-01-18,22:36:31,65.11,subscription,Apple Pay,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_3468,B462733,00,Approved,False,True,0,5.78,EMP_215,WooCommerce,False,,,5,,Express,23.15,2025-01-19,TBA850164102928,07901 Luke Common,Brianmouth,AS,96808,UK,07901 Luke Common,Brianmouth,AS,96808,UK,29.111.217.191,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,92ccd902-6e3b-4279-8a27-fd6090f10a4e,https://www.instagram.com,,True
TXN_00001721,CUST_133644,Mary Murphy,petersnicole@example.net,710-525-0689x46554,2025-01-19,06:23:47,49.96,pre_workout,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_6291,B401153,00,Approved,True,False,0,4.43,EMP_998,Clover,False,,,5,,Subscription,0.0,2025-01-25,1Z741660447782,32664 Lawrence Pines,New Howardtown,FM,08929,US,32664 Lawrence Pines,New Howardtown,FM,08929,US,122.5.47.23,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,a1801d73-92f9-465a-a4e8-b785c8f125e1,https://www.facebook.com,,True
TXN_00000925,CUST_524616,Larry Miller,jacobthompson@example.com,663.698.0227x55935,2025-01-19,07:45:54,31.49,pre_workout,Mastercard,Mastercard,8447,03/34,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_4993,B227533,00,Approved,False,True,0,2.79,EMP_302,Shopify POS,False,,,5,,Standard,6.67,2025-01-24,9400530242887521,726 Benjamin Ridge,Branditon,PA,92463,US,726 Benjamin Ridge,Branditon,PA,92463,US,38.36.53.6,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,8cfe85f7-d0e9-4b9d-84de-8c6b67d8e12d,https://www.facebook.com,,True
TXN_00000844,CUST_700154,Tanya Madden,,+1-364-854-1348x7928,2025-01-19,08:27:53,19.59,vitamins,Visa,Visa,7888,01/32,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_6343,B255726,00,Approved,True,False,0,1.74,EMP_774,Lightspeed,False,,,5,,Expedited,11.06,2025-01-22,9400873033464610,73343 Christopher Causeway Suite 936,New Dakotaborough,CO,81568,US,73343 Christopher Causeway Suite 936,New Dakotaborough,CO,81568,US,206.36.40.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,fedc62e0-5d9b-4f3f-b01d-b4d0bccb95f7,https://www.google.com,,True
TXN_00000575,CUST_643938,Roger Odonnell,ashleyscott@example.net,,2025-01-19,08:47:24,55.03,protein_powder,PayPal,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_5829,B802733,00,Approved,False,True,0,4.88,EMP_494,Clover,False,,,5,,Expedited,9.92,2025-01-21,TBA369929216414,61920 Acevedo Ramp Apt. 920,Santanaview,NH,15594,UK,61920 Acevedo Ramp Apt. 920,Santanaview,NH,15594,UK,32.30.42.236,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,40da40c6-e1e6-4d2b-946c-c5e291f04ae3,email_campaign,,True
TXN_00000326,CUST_572655,Catherine Mcfarland,santoslauren@example.org,,2025-01-19,12:00:53,47.75,pre_workout,Apple Pay,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_2745,B348831,00,Approved,True,False,0,4.24,EMP_785,Lightspeed,False,,,13,country_mismatch,Standard,6.12,2025-01-26,TBA448062131748,6796 Haley Stravenue Suite 762,Jonesbury,NM,81410,US,35510 Jacob Burgs Suite 546,West Julietown,NY,70959,NZ,43.87.75.103,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,b7476819-b2a8-4367-8c1c-37c136fab97a,direct,country_mismatch,True
TXN_00000997,CUST_225886,Mary Garrett,,+1-572-369-8003x208,2025-01-19,17:42:02,43.33,protein_powder,PayPal,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_2772,B514882,00,Approved,False,True,0,3.85,EMP_700,WooCommerce,False,,,5,,Standard,5.19,2025-01-27,9400597109374316,41521 Lewis Mountains,North Frank,GA,51152,NZ,41521 Lewis Mountains,North Frank,GA,51152,NZ,102.174.65.157,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,fbaf7292-2533-4f35-82c8-f75a8e0ebe41,paid_search,,True
TXN_00002011,CUST_711019,Amy Kim,browntheresa@example.net,,2025-01-19,18:42:22,26.55,vitamins,American Express,American Express,4538,08/26,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_7660,B691843,00,Approved,True,False,0,2.36,EMP_243,Shopify POS,False,,,5,,Standard,7.94,2025-01-27,1Z399608953418,2824 Alicia Vista,Adammouth,AR,34683,CA,2824 Alicia Vista,Adammouth,AR,34683,CA,212.213.186.149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,dd00c561-0d71-46e0-93c5-6dd0afa64f99,https://www.facebook.com,,True
TXN_00000130,CUST_226869,Wendy Wheeler,,(807)517-2742x4690,2025-01-19,18:53:57,40.73,pre_workout,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_2994,B624339,00,Approved,False,True,0,3.61,EMP_722,Clover,False,,,5,,Subscription,0.0,2025-01-23,TBA676033844004,851 Jeffrey Turnpike Apt. 695,Lake Nicholas,MN,94241,AU,851 Jeffrey Turnpike Apt. 695,Lake Nicholas,MN,94241,AU,220.215.86.153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,6b79a152-6606-420f-b1fb-8b749a194c8d,https://www.facebook.com,,True
TXN_00001716,CUST_330790,Victor Stewart,phillipscharlotte@example.com,001-942-387-1212x78909,2025-01-19,22:00:30,53.94,pre_workout,Visa,Visa,4735,11/29,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_1671,B208478,00,Approved,True,False,0,4.79,EMP_347,Toast,False,,,5,,Subscription,0.0,2025-01-25,9400640097704878,341 Dawn Common,Haroldport,NY,01170,CA,341 Dawn Common,Haroldport,NY,01170,CA,16.5.184.124,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,9671f4d2-a46a-4785-8907-c4bb7024fbfd,https://www.facebook.com,,True
TXN_00000339,CUST_856840,Jennifer Reed,nhuffman@example.net,,2025-01-19,22:59:22,34.0,pre_workout,Visa,Visa,2981,10/27,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_9528,B985015,00,Approved,True,False,0,3.02,EMP_606,Square,False,,,5,,Express,23.66,2025-01-20,TBA479491105900,89857 Michael Lake,Gabrielview,NV,57544,AU,89857 Michael Lake,Gabrielview,NV,57544,AU,185.9.215.114,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,b17c3daa-76a8-4b84-8e40-06457dd62d14,direct,,True
TXN_00001453,CUST_591818,Lisa Johnson,jennahooper@example.net,814.584.7638x2690,2025-01-20,06:32:40,32.54,meal_replacement,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_3089,B719590,62,Restricted card,False,True,0,2.89,EMP_351,Toast,False,,,5,,Standard,7.78,2025-01-26,1Z841629035631,849 Ruth Port Suite 009,Mariastad,MO,91930,AU,849 Ruth Port Suite 009,Mariastad,MO,91930,AU,78.117.205.16,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,fcf63670-fbba-4f0e-aee8-4d9ffe70018a,https://www.instagram.com,,True
TXN_00000785,CUST_837063,Jimmy Harvey,angela25@example.net,,2025-01-20,07:07:51,34.42,protein_powder,Klarna,,,,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_4127,B348767,00,Approved,True,False,0,3.05,EMP_947,Lightspeed,False,,,5,,Standard,4.89,2025-01-27,1Z659359472430,04291 Bailey Lakes Apt. 238,New Matthewview,NY,14817,NZ,04291 Bailey Lakes Apt. 238,New Matthewview,NY,14817,NZ,27.11.29.65,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,50f51695-fcb6-41c1-9e82-d6fb16d7ed21,email_campaign,,True
TXN_00001961,CUST_647142,Pamela Ward,,765-795-7143,2025-01-20,07:44:12,30.18,vitamins,Visa,Visa,6490,09/29,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_5660,B892951,00,Approved,False,True,0,2.68,EMP_297,WooCommerce,False,,,5,,Expedited,10.69,2025-01-23,9400159341387003,06891 Susan Curve Apt. 154,West Christina,ME,98186,CA,06891 Susan Curve Apt. 154,West Christina,ME,98186,CA,156.34.199.171,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,b3a1b0fe-b515-4bba-96eb-6188733755db,email_campaign,,True
TXN_00002075,CUST_864596,Susan Jensen,denise28@example.net,,2025-01-20,08:11:11,51.65,pre_workout,Visa,Visa,9182,03/30,Peak Performance Nutrition,E-commerce - Health & Fitness,5499,TRM_7573,B961004,00,Approved,False,True,0,4.58,EMP_385,Toast,False,,,5,,Express,16.05,2025-01-22,TBA187166661957,07338 Anthony Wells Apt. 120,Grantbury,SC,10105,NZ,07338 Anthony Wells Apt. 120,Grantbury,SC,10105,NZ,122.112.132.20,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,37392d30-4241-4a84-a45a-341008de8cd8,https://www.instagram.com,,True
