transaction_id,customer_id,customer_name,customer_email,customer_phone,transaction_date,transaction_time,amount,transaction_type,payment_method,card_type,card_last4,card_exp_date,merchant_name,merchant_category,merchant_category_code,terminal_id,batch_id,response_code,response_text,is_new_customer,is_regular_customer,tip_amount,tax_amount,employee_id,pos_system,is_fraudulent,fraud_type,fraud_indicators,risk_score,all_risk_factors,shipping_method,shipping_cost,estimated_delivery,tracking_number,billing_street,billing_city,billing_state,billing_zip,billing_country,shipping_street,shipping_city,shipping_state,shipping_zip,shipping_country,ip_address,user_agent,session_id,referrer_source,risk_factors,is_ecommerce
TXN_00001210,CUST_838021,Rita Daniel,paulmeyer@example.net,001-686-409-1155,2025-01-20,09:47:53,264.05,professional_kit,American Express,American Express,6620,05/32,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_9326,B235774,00,Approved,True,False,0,23.43,EMP_156,WooCommerce,False,,,15,,Expedited,13.88,2025-01-22,9400668204302171,5843 Phillips Meadow Suite 681,Mcdowellton,SD,69840,US,5843 Phillips Meadow Suite 681,Mcdowellton,SD,69840,US,223.20.10.91,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,68f81198-bf18-4fd7-9fc5-25cd2929746d,https://www.instagram.com,,True
TXN_00000811,CUST_497266,Angela Harris,debbiecole@example.net,,2025-01-20,11:17:08,105.48,bulk_supplies,Apple Pay,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_2575,B137835,00,Approved,True,False,0,9.36,EMP_260,Square,False,,,15,,Express,22.58,2025-01-21,TBA712427871162,63102 Tony Ford Suite 048,Port Jacobton,ME,04387,DE,63102 Tony Ford Suite 048,Port Jacobton,ME,04387,DE,159.215.144.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2610bf11-dbee-440b-b040-397a45c45d1c,paid_search,,True
TXN_00000398,CUST_317173,Jeffrey Wilson,stephen93@example.com,968.650.3039,2025-01-20,11:33:12,16.12,basic_supplies,Apple Pay,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_7935,B948220,00,Approved,False,True,0,1.43,EMP_974,WooCommerce,False,,,5,,Expedited,11.52,2025-01-24,1Z234377345106,35035 Veronica Glens Suite 018,North Williamport,UT,01491,JP,35035 Veronica Glens Suite 018,North Williamport,UT,01491,JP,2.13.254.230,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,9ae56f52-ec7c-49c3-b92a-73d57231c011,email_campaign,,True
TXN_00001018,CUST_407959,Eric Davis,zhubbard@example.com,,2025-01-20,13:23:56,24.02,brush_set,PayPal,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_2819,B643901,00,Approved,False,True,0,2.13,EMP_314,Square,False,,,5,,Heavy Item,17.95,2025-01-31,9400397272126630,36461 Maria Green,Shellymouth,SD,83411,IT,36461 Maria Green,Shellymouth,SD,83411,IT,193.213.177.70,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,674560b2-9524-4b81-be8c-b8057c04d531,https://www.facebook.com,,True
TXN_00000040,CUST_469436,Kathleen Lopez,jonathanglenn@example.net,5466011040,2025-01-20,14:25:10,44.72,paint_set,Apple Pay,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_9103,B759827,00,Approved,False,True,0,3.97,EMP_375,Lightspeed,False,,,5,,Expedited,14.77,2025-01-22,9400932750296351,895 Kemp Ferry,Johnsonview,NH,77769,IT,895 Kemp Ferry,Johnsonview,NH,77769,IT,4.180.165.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,086e7381-9f7f-42e8-9830-51711e7ba4c2,direct,,True
TXN_00000975,CUST_779513,Sarah Howard,phillipdennis@example.com,,2025-01-20,14:27:19,87.59,brush_set,PayPal,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_6375,B675481,00,Approved,True,False,0,7.77,EMP_581,WooCommerce,False,,,5,,Standard,6.73,2025-01-25,1Z349657819297,134 Elizabeth Isle,East Savannahport,NE,30057,DE,134 Elizabeth Isle,East Savannahport,NE,30057,DE,6.17.148.89,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,aa08724c-0ec0-4863-bc8e-8a2814b0169e,direct,,True
TXN_00000415,CUST_989576,Michael Thompson,,5879891228,2025-01-20,14:46:39,86.7,brush_set,Apple Pay,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_4953,B685214,00,Approved,True,False,0,7.69,EMP_152,Square,False,,,5,,Express,24.74,2025-01-21,TBA865619404061,239 Maurice Dale Suite 822,Pattersonfort,AS,67052,JP,239 Maurice Dale Suite 822,Pattersonfort,AS,67052,JP,20.7.180.214,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,a9cc5a8a-76bb-4a26-85d6-726987e1be09,https://www.instagram.com,,True
TXN_00001254,CUST_614634,Holly Phillips,wlee@example.org,(565)873-2014,2025-01-20,15:26:07,21.52,canvas,Visa,Visa,3726,08/28,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_5896,B451479,00,Approved,True,False,0,1.91,EMP_172,Toast,False,,,5,,Express,19.72,2025-01-22,TBA354228870201,66997 Schneider Viaduct Suite 430,Lake Sarahview,MS,27469,CA,66997 Schneider Viaduct Suite 430,Lake Sarahview,MS,27469,CA,38.203.35.65,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,f2fea16c-4aeb-4ac3-8d6b-389c3765daa3,https://www.instagram.com,,True
TXN_00000435,CUST_140741,Chris Vaughn,lisa96@example.net,662.201.9749x61601,2025-01-20,16:29:48,37.8,paint_set,Klarna,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_7698,B391266,00,Approved,False,True,0,3.35,EMP_468,Clover,False,,,5,,Expedited,9.63,2025-01-22,9400205062291904,76228 Schmidt Tunnel Suite 805,Johnsonbury,NE,83653,ES,76228 Schmidt Tunnel Suite 805,Johnsonbury,NE,83653,ES,9.232.42.140,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,8ca8328d-802d-4f19-a84e-10187bbfd968,email_campaign,,True
TXN_00001108,CUST_664199,Erin Hall,jacksonmichael@example.com,388.890.8084,2025-01-20,20:27:53,30.26,canvas,Visa,Visa,5482,05/28,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_4356,B143648,00,Approved,False,True,0,2.69,EMP_237,Toast,False,,,5,,Express,19.31,2025-01-22,9400184063961178,38224 Martinez Underpass Suite 691,Angelaview,CT,81961,IT,38224 Martinez Underpass Suite 691,Angelaview,CT,81961,IT,177.188.247.224,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,5082b1e3-c824-425e-9283-be178508c7dc,https://www.google.com,,True
TXN_00000793,CUST_697335,Jennifer Smith,greenjon@example.org,567-417-3138x888,2025-01-20,21:50:49,130.44,professional_kit,Mastercard,Mastercard,2623,07/31,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_8201,B181269,00,Approved,False,True,0,11.58,EMP_419,Magento,False,,,15,,Express,19.75,2025-01-21,TBA572846345466,8733 Rachel Rapids,Alexanderport,HI,39602,FR,8733 Rachel Rapids,Alexanderport,HI,39602,FR,56.25.247.110,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,58f69548-d98f-4395-b796-cb42cb763a80,paid_search,,True
TXN_00000483,CUST_158691,Faith Ward,,6912347887,2025-01-21,11:28:51,98.93,custom_order,Visa,Visa,5887,10/33,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_5211,B114725,00,Approved,True,False,0,8.78,EMP_898,Toast,False,,,5,,Heavy Item,26.52,2025-02-03,1Z175573100871,26146 Li Circle Suite 264,Josephhaven,TN,84907,US,26146 Li Circle Suite 264,Josephhaven,TN,84907,US,116.90.52.6,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,49946576-3f50-47cf-8fc5-a200e8d9b318,https://www.facebook.com,,True
TXN_00000126,CUST_394306,Reginald Mason,karen39@example.net,,2025-01-21,12:59:54,30.29,basic_supplies,Mastercard,Mastercard,5453,04/35,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_5501,B984136,00,Approved,False,True,0,2.69,EMP_877,Toast,False,,,5,,Standard,6.84,2025-01-26,9400126188346516,823 Jenna Springs,West Marciaburgh,ME,12086,AU,823 Jenna Springs,West Marciaburgh,ME,12086,AU,191.34.207.176,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,5ddd7334-e005-4f9c-8836-9dc250c7bf7a,https://www.google.com,,True
TXN_00000448,CUST_385375,Edward Weeks,kimjackson@example.org,,2025-01-21,14:33:52,263.62,bulk_supplies,PayPal,,,,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_7128,B300796,00,Approved,True,False,0,23.4,EMP_457,Toast,True,synthetic_identity,synthetic_identity_pattern,77,"rush_expensive,synthetic_identity_pattern",Express,22.67,2025-01-22,1Z515143234117,0301 Chen Shoals Suite 289,New Cherylchester,LA,04887,FR,0301 Chen Shoals Suite 289,New Cherylchester,LA,04887,FR,1.88.36.32,Mozilla/5.0 (Android 11; Mobile; rv:94.0) Gecko/94.0,acc13e01-b117-4a6b-8d6d-04385c42c8ee,paid_search,"rush_expensive,synthetic_identity_pattern",True
TXN_00000041,CUST_448034,Ryan Frye,perezjessica@example.com,794-790-6388x5825,2025-01-21,15:20:35,124.86,professional_kit,Mastercard,Mastercard,8466,01/33,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_7914,B293874,00,Approved,True,False,0,11.08,EMP_612,Magento,False,,,15,,Standard,6.2,2025-01-28,9400324475079529,927 Dustin Rest Suite 457,East Michaelborough,MO,57436,UK,927 Dustin Rest Suite 457,East Michaelborough,MO,57436,UK,124.40.137.148,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,55d4cf73-6a36-4ad1-bfda-d4f4868d21b4,direct,,True
TXN_00000490,CUST_252907,Christopher Perez,joneskelly@example.net,,2025-01-21,17:35:01,23.75,basic_supplies,Mastercard,Mastercard,7147,05/29,Creative Canvas Studio,E-commerce - Art Supplies,5970,TRM_1381,B392748,00,Approved,False,True,0,2.11,EMP_309,Clover,False,,,5,,Expedited,11.65,2025-01-24,1Z242586431128,95271 Burns Row,Dennisfurt,IL,47765,FR,95271 Burns Row,Dennisfurt,IL,47765,FR,159.72.51.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,f1436ce5-151c-4ba0-9628-dbf902c18448,direct,,True
