transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,merchant_type,transaction_type,amount,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,card_type,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,customer_is_regular,device_type,is_mobile,session_duration_seconds,timezone,language,batch_number,terminal_id,tip_amount,tax_amount,card_present,entry_method,card_number,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent,is_fraud,fraud_score
TXN_20250419_00000337,CUST_49189370,Customer 7704,user209@example.com,+1-555-360-4209,"748 Main St, City, State",New York,OH,38257,US,215.173.151.32,enterprise,2025-04-19 10:09:18.604279,2025-04-19,10:09:18,Local Business,General Business,Technology,local_retail,purchase,21.386963029037616,general,google_pay,completed,00,Approved,676,,False,,23.7279104590777,,365943.2239669934,organic_search,3,True,mobile_android,True,944,AKST,en,BATCH_20250419_7259,TERM_3571,0.0,1.93,True,chip,,10,5,True,4,2,1,21.386963029037616,0,21.592032150113422
TXN_20250419_00000944,CUST_30324759,Customer 2020,user822@example.com,+1-555-241-9498,"450 Main St, City, State",Phoenix,PA,96799,US,140.91.174.198,smb,2025-04-19 15:25:51.604279,2025-04-19,15:25:51,Local Business,General Business,Technology,local_retail,purchase,13.81602631221444,general,paypal,completed,00,Approved,666,,False,,9.284966582580841,,23466.983419521726,affiliate,5,True,desktop_windows,False,177,PST,en,BATCH_20250419_8282,TERM_8967,0.0,1.79,False,chip,,15,5,True,4,2,1,13.81602631221444,0,9.554706231571783
TXN_20250419_00000975,CUST_57113566,Customer 1502,user193@example.com,+1-555-864-9691,"710 Main St, City, State",Houston,OH,69460,US,22.227.14.40,smb,2025-04-19 15:26:37.604279,2025-04-19,15:26:37,Local Business,General Business,Technology,local_retail,service,187.26293153835667,general,apple_pay,completed,00,Approved,541,,False,,9.144583048709446,,44143.821794139716,paid_search,7,True,mobile_ios,True,413,EST,en,BATCH_20250419_4673,TERM_2425,0.0,24.48,True,chip,,15,5,True,4,2,2,355.23293153835664,0,24.648108799782214
TXN_20250419_00001000,CUST_14171767,Customer 3290,user224@example.com,+1-555-112-2010,"166 Main St, City, State",Los Angeles,FL,62505,US,51.232.166.114,individual,2025-04-19 19:18:34.604279,2025-04-19,19:18:34,Local Business,General Business,Technology,local_retail,purchase,150.3226063551279,general,google_pay,completed,00,Approved,761,,False,,7.6195848219810705,,1156.3121469419377,organic_search,6,True,mobile_android,True,318,PST,en,BATCH_20250419_2052,TERM_5618,0.0,33.05,True,chip,,19,5,True,4,2,1,150.3226063551279,0,17.24601544087145
TXN_20250419_00000039,CUST_33732951,Customer 3595,user601@example.com,+1-555-904-2442,"138 Main St, City, State",Phoenix,OH,93032,US,137.52.188.96,startup,2025-04-19 21:13:08.604279,2025-04-19,21:13:08,Local Business,General Business,Technology,local_retail,subscription,154.94,general,card,failed,05,Do not honor,2048,visa,False,,23.629412056567926,,1042.4215128159447,email_marketing,1,True,mobile_android,True,1225,MST,en,BATCH_20250419_1399,TERM_8452,0.0,12.4,True,swipe,4563112138078281,21,5,True,4,2,1,154.94,0,24.778080909366913
TXN_20250419_00000206,CUST_37323438,Customer 8811,user856@example.com,+1-555-412-4909,"585 Main St, City, State",Chicago,NY,31842,US,110.86.6.46,enterprise,2025-04-19 21:37:00.604279,2025-04-19,21:37:00,Local Business,General Business,Technology,local_retail,subscription,221.40290853095735,general,card,completed,00,Approved,871,visa,False,,5.12175336760348,,367634.00635377335,organic_search,1,False,mobile_android,True,1105,MST,en,BATCH_20250419_9243,TERM_3741,0.0,35.03,True,chip,4948414235528332,21,5,True,4,2,1,221.40290853095735,0,22.781765602008047
TXN_20250420_00000409,CUST_30127103,Customer 4733,user429@example.com,+1-555-478-1802,"312 Main St, City, State",Chicago,TX,85605,US,62.106.155.220,individual,2025-04-20 04:54:59.604279,2025-04-20,04:54:59,Local Business,General Business,Technology,local_retail,service,100.54,general,card,completed,00,Approved,992,visa,False,,18.542733048292337,,1169.7028631984474,organic_search,1,False,mobile_ios,True,1112,PST,en,BATCH_20250420_3035,TERM_9671,0.0,8.04,True,chip,4894961721505206,4,6,True,4,2,1,100.54,0,10.503142020306214
TXN_20250420_00000028,CUST_64504816,Customer 4342,user448@example.com,+1-555-721-3353,"577 Main St, City, State",Chicago,PA,62260,US,32.69.116.64,individual,2025-04-20 11:41:40.604279,2025-04-20,11:41:40,Local Business,General Business,Technology,local_retail,purchase,158.315993558536,general,google_pay,completed,00,Approved,916,,False,,35.72910635326748,,238.648748460157,social_media_organic,2,True,mobile_ios,True,37,MST,en,BATCH_20250420_9444,TERM_9039,0.0,37.37,True,chip,,11,6,True,4,2,1,158.315993558536,0,6.7126994940753
TXN_20250420_00000245,CUST_98263548,Customer 3999,user796@example.com,+1-555-443-2463,"971 Main St, City, State",Chicago,FL,50250,US,31.121.14.222,smb,2025-04-20 14:12:06.604279,2025-04-20,14:12:06,Local Business,General Business,Technology,local_retail,subscription,168.11415665416555,general,paypal,completed,00,Approved,498,,False,,13.169977263264732,,18220.282378734184,email_marketing,3,True,mobile_ios,True,862,AKST,en,BATCH_20250420_5563,TERM_8919,0.0,38.8,True,chip,,14,6,True,4,2,1,168.11415665416555,0,11.226817744552234
TXN_20250420_00000334,CUST_73555187,Customer 4824,user992@example.com,+1-555-420-8801,"825 Main St, City, State",Phoenix,PA,85657,US,152.157.61.209,startup,2025-04-20 14:24:48.604279,2025-04-20,14:24:48,Local Business,General Business,Technology,local_retail,purchase,211.211092405345,general,apple_pay,completed,00,Approved,673,,False,,16.898940608595133,,5023.703875616764,organic_search,1,False,mobile_android,True,1520,EST,en,BATCH_20250420_5358,TERM_2096,0.0,25.25,True,chip,,14,6,True,4,2,1,211.211092405345,0,11.797710068772924
TXN_20250420_00000958,CUST_24885782,Customer 6605,user333@example.com,+1-555-540-6664,"230 Main St, City, State",Phoenix,CA,70450,US,32.172.143.178,startup,2025-04-20 16:20:32.604279,2025-04-20,16:20:32,Local Business,General Business,Technology,local_retail,subscription,45.51,general,apple_pay,completed,00,Approved,527,,False,,9.728966402705748,,2835.018513790197,email_marketing,2,False,mobile_android,True,1192,CST,en,BATCH_20250420_9023,TERM_8674,0.0,3.64,True,chip,,16,6,True,4,2,1,45.51,0,22.87446930687202
TXN_20250420_00000459,CUST_37971230,Customer 9535,user206@example.com,+1-555-253-5621,"690 Main St, City, State",New York,NY,47283,US,171.84.252.35,startup,2025-04-20 18:12:44.604279,2025-04-20,18:12:44,Local Business,General Business,Technology,local_retail,subscription,153.07179257052707,general,google_pay,completed,00,Approved,267,,False,,11.267308100046384,,6943.03496636107,referral,1,False,mobile_android,True,32,AKST,en,BATCH_20250420_4516,TERM_6656,0.0,39.79,True,chip,,18,6,True,4,2,1,153.07179257052707,0,20.343862497792994
TXN_20250420_00000232,CUST_31113788,Customer 1042,user145@example.com,+1-555-979-1201,"329 Main St, City, State",New York,GA,57707,US,83.64.107.235,startup,2025-04-20 18:34:45.604279,2025-04-20,18:34:45,Local Business,General Business,Technology,local_retail,purchase,152.63421902655008,general,google_pay,completed,00,Approved,719,,False,,12.206909959335855,,9048.41578129836,organic_search,1,False,desktop_windows,False,515,MST,en,BATCH_20250420_4343,TERM_6337,0.0,24.34,False,chip,,18,6,True,4,2,1,152.63421902655008,0,18.68727709208859
TXN_20250420_00000721,CUST_67841585,Customer 7798,user927@example.com,+1-555-643-3175,"257 Main St, City, State",New York,PA,19344,US,45.229.66.221,startup,2025-04-20 21:05:09.604279,2025-04-20,21:05:09,Local Business,General Business,Technology,local_retail,purchase,207.83016643907158,general,card,completed,00,Approved,1269,visa,False,,23.09520688182685,,1061.6373007798786,social_media_organic,2,False,mobile_android,True,1324,MST,en,BATCH_20250420_6467,TERM_2445,0.0,24.07,True,swipe,4021704701259280,21,6,True,4,2,1,207.83016643907158,0,14.077370266592746
TXN_20250420_00000047,CUST_82506491,Customer 4898,user702@example.com,+1-555-431-1258,"625 Main St, City, State",Chicago,CA,26614,US,152.28.116.129,smb,2025-04-20 21:43:42.604279,2025-04-20,21:43:42,Local Business,General Business,Technology,local_retail,purchase,182.47563037617326,general,apple_pay,completed,00,Approved,525,,False,,11.679836916733818,,9946.685655024601,organic_search,1,False,desktop_windows,False,144,MST,en,BATCH_20250420_6915,TERM_7513,0.0,39.05,True,chip,,21,6,True,4,2,1,182.47563037617326,0,23.24897885288053
TXN_20250420_00000612,CUST_44866307,Customer 7735,user130@example.com,+1-555-557-6269,"251 Main St, City, State",Phoenix,MI,88280,US,184.14.25.15,startup,2025-04-20 22:49:34.604279,2025-04-20,22:49:34,Local Business,General Business,Technology,local_retail,purchase,219.15172471830311,general,google_pay,completed,00,Approved,868,,False,,26.437037284067813,,1615.7222931621181,email_marketing,1,False,mobile_ios,True,1600,HST,en,BATCH_20250420_5734,TERM_1018,0.0,27.8,True,chip,,22,6,True,4,2,1,219.15172471830311,0,12.462365866681516
TXN_20250420_00000253,CUST_35093324,Customer 6134,user711@example.com,+1-555-497-7431,"420 Main St, City, State",Chicago,PA,70012,US,31.62.79.30,enterprise,2025-04-20 23:54:57.604279,2025-04-20,23:54:57,Local Business,General Business,Technology,local_retail,subscription,209.89150965111008,general,card,completed,00,Approved,3203,mastercard,False,,22.07060048433065,,138683.42381639546,social_media_paid,2,True,mobile_ios,True,1390,MST,en,BATCH_20250420_7605,TERM_7821,0.0,35.99,True,chip,5693327633422859,23,6,True,4,2,1,209.89150965111008,0,17.778023157932825
TXN_20250421_00000731,CUST_82079745,Customer 5809,user323@example.com,+1-555-870-9691,"140 Main St, City, State",Phoenix,CA,25036,US,175.227.83.98,startup,2025-04-21 00:37:24.604279,2025-04-21,00:37:24,Local Business,General Business,Technology,local_retail,service,204.20120263470943,general,venmo,completed,00,Approved,393,,False,,10.751607454509621,,4144.626557758321,social_media_paid,1,False,desktop_windows,False,282,PST,en,BATCH_20250421_7185,TERM_7807,0.0,32.91,True,chip,,0,0,False,4,2,1,204.20120263470943,0,22.902436360228336
TXN_20250421_00000730,CUST_62734442,Customer 8869,user304@example.com,+1-555-199-1421,"776 Main St, City, State",Los Angeles,IL,20739,US,68.24.165.140,individual,2025-04-21 04:37:51.604279,2025-04-21,04:37:51,Local Business,General Business,Technology,local_retail,service,195.1618623249537,general,paypal,completed,00,Approved,880,,False,,22.239866203168383,,391.82087558179495,paid_search,1,False,mobile_ios,True,442,AKST,en,BATCH_20250421_1469,TERM_3483,0.0,34.49,True,chip,,4,0,False,4,2,1,195.1618623249537,0,5.536007065398305
TXN_20250421_00000407,CUST_43043458,Customer 5578,user209@example.com,+1-555-103-4912,"967 Main St, City, State",Houston,MI,88606,US,21.105.183.114,smb,2025-04-21 07:01:05.604279,2025-04-21,07:01:05,Local Business,General Business,Technology,local_retail,subscription,90.81,general,paypal,completed,00,Approved,394,,False,,26.6435523445477,,15891.102818234243,referral,2,False,desktop_mac,False,929,PST,en,BATCH_20250421_9831,TERM_7087,0.0,7.26,True,chip,,7,0,False,4,2,1,90.81,0,7.987552495595049
TXN_20250421_00000427,CUST_49189370,Customer 7704,user209@example.com,+1-555-360-4209,"748 Main St, City, State",New York,OH,38257,US,215.173.151.32,enterprise,2025-04-21 09:24:33.604279,2025-04-21,09:24:33,Local Business,General Business,Technology,local_retail,purchase,158.75663295440847,general,paypal,completed,00,Approved,844,,False,,23.7279104590777,,365943.2239669934,organic_search,5,True,mobile_android,True,688,AKST,en,BATCH_20250421_1890,TERM_8424,0.0,24.79,True,chip,,9,0,False,4,2,2,180.1435959834461,0,15.882213371423155
TXN_20250421_00000669,CUST_32384662,Customer 7816,user704@example.com,+1-555-594-8178,"551 Main St, City, State",Phoenix,OH,57002,US,12.17.67.168,smb,2025-04-21 14:29:09.604279,2025-04-21,14:29:09,Local Business,General Business,Technology,local_retail,service,258.74,general,paypal,failed,91,Issuer unavailable,388,,False,,18.60976799521693,,36327.64430857077,affiliate,5,True,mobile_ios,True,594,EST,en,BATCH_20250421_2455,TERM_2233,0.0,20.7,True,chip,,14,0,False,4,2,1,258.74,0,5.370746254959508
TXN_20250421_00000446,CUST_30796389,Customer 9626,user138@example.com,+1-555-777-6517,"144 Main St, City, State",Phoenix,OH,30218,US,106.94.174.185,enterprise,2025-04-21 14:56:02.604279,2025-04-21,14:56:02,Local Business,General Business,Technology,local_retail,purchase,86.41,general,apple_pay,completed,00,Approved,435,,False,,13.298606650681913,,429992.7749086475,email_marketing,5,True,mobile_android,True,178,EST,en,BATCH_20250421_4873,TERM_3148,0.0,6.91,True,chip,,14,0,False,4,2,1,86.41,0,17.14991093557956
TXN_20250421_00000293,CUST_73057193,Customer 7797,user943@example.com,+1-555-261-7868,"609 Main St, City, State",Los Angeles,NC,29841,US,53.79.104.161,startup,2025-04-21 15:01:56.604279,2025-04-21,15:01:56,Local Business,General Business,Technology,local_retail,subscription,26.77,general,paypal,completed,00,Approved,247,,False,,18.657407087327403,,6365.840391974318,email_marketing,1,False,mobile_android,True,1509,EST,en,BATCH_20250421_9604,TERM_3781,0.0,2.14,True,chip,,15,0,False,4,2,1,26.77,0,14.441376648954051
TXN_20250421_00000308,CUST_54024257,Customer 7689,user219@example.com,+1-555-243-1742,"786 Main St, City, State",Chicago,GA,25220,US,244.191.179.243,smb,2025-04-21 15:27:45.604279,2025-04-21,15:27:45,Local Business,General Business,Technology,local_retail,purchase,182.30591162757543,general,google_pay,completed,00,Approved,517,,False,,7.734266338749965,,34144.357128774864,social_media_organic,2,True,desktop_windows,False,706,AKST,en,BATCH_20250421_4810,TERM_9322,0.0,39.46,True,chip,,15,0,False,4,2,1,182.30591162757543,0,8.456430439281341
TXN_20250421_00000452,CUST_82383656,Customer 4648,user954@example.com,+1-555-103-1372,"258 Main St, City, State",Houston,NC,65591,US,71.49.240.225,enterprise,2025-04-21 16:09:36.604279,2025-04-21,16:09:36,Local Business,General Business,Technology,local_retail,service,182.78287051858229,general,google_pay,completed,00,Approved,375,,False,,1.7219145840289856,,103384.92527837402,paid_search,2,True,smart_tv_fire_tv,False,1667,CST,en,BATCH_20250421_6356,TERM_2234,0.0,36.46,True,chip,,16,0,False,4,2,1,182.78287051858229,0,16.215500929237734
TXN_20250421_00000062,CUST_81498611,Customer 7932,user316@example.com,+1-555-652-4295,"446 Main St, City, State",Houston,PA,67422,US,6.151.142.59,smb,2025-04-21 16:53:23.604279,2025-04-21,16:53:23,Local Business,General Business,Technology,local_retail,subscription,183.9687089434112,general,paypal,completed,00,Approved,840,,False,,5.069163969706833,,34688.787023631536,organic_search,1,True,tablet_ipad,False,736,CST,en,BATCH_20250421_6855,TERM_7749,0.0,32.53,True,chip,,16,0,False,4,2,1,183.9687089434112,0,17.565112930177015
TXN_20250421_00000758,CUST_30806860,Customer 6864,user720@example.com,+1-555-705-5868,"481 Main St, City, State",New York,IL,22093,US,228.201.27.181,startup,2025-04-21 17:12:20.604279,2025-04-21,17:12:20,Local Business,General Business,Technology,local_retail,subscription,199.7171717469936,general,venmo,completed,00,Approved,743,,False,,10.41087821133744,,5824.450347568556,referral,1,False,mobile_android,True,45,MST,en,BATCH_20250421_8154,TERM_5739,0.0,37.16,True,chip,,17,0,False,4,2,1,199.7171717469936,0,6.707830111892672
TXN_20250421_00000342,CUST_97303617,Customer 7646,user309@example.com,+1-555-289-2846,"155 Main St, City, State",Houston,NY,36946,US,166.161.59.146,individual,2025-04-21 17:53:11.604279,2025-04-21,17:53:11,Local Business,General Business,Technology,local_retail,subscription,111.11,general,google_pay,completed,00,Approved,668,,False,,26.504181737698477,,154.75320850709477,social_media_paid,1,False,desktop_windows,False,368,MST,en,BATCH_20250421_9055,TERM_8867,0.0,8.89,True,chip,,17,0,False,4,2,1,111.11,0,8.132441929544111
TXN_20250421_00000530,CUST_52921300,Customer 3022,user887@example.com,+1-555-322-7520,"737 Main St, City, State",New York,GA,31558,US,89.90.182.40,smb,2025-04-21 18:36:46.604279,2025-04-21,18:36:46,Local Business,General Business,Technology,local_retail,service,196.449835491108,general,paypal,completed,00,Approved,936,,False,,5.280307733971813,,10396.17921519293,paid_search,1,False,mobile_android,True,1724,PST,en,BATCH_20250421_4493,TERM_4844,0.0,34.35,True,chip,,18,0,False,4,2,1,196.449835491108,0,20.063487458413633
TXN_20250421_00000540,CUST_33732951,Customer 3595,user601@example.com,+1-555-904-2442,"138 Main St, City, State",Phoenix,OH,93032,US,137.52.188.96,startup,2025-04-21 18:44:36.604279,2025-04-21,18:44:36,Local Business,General Business,Technology,local_retail,service,272.03,general,venmo,completed,00,Approved,630,,False,,23.629412056567926,,1042.4215128159447,email_marketing,6,True,mobile_android,True,455,MST,en,BATCH_20250421_6058,TERM_4326,0.0,21.76,True,chip,,18,0,False,4,2,2,426.96999999999997,0,15.448933628848673
TXN_20250421_00000074,CUST_52101056,Customer 1027,user632@example.com,+1-555-925-9821,"782 Main St, City, State",Chicago,OH,19171,US,105.84.104.179,startup,2025-04-21 19:15:39.604279,2025-04-21,19:15:39,Local Business,General Business,Technology,local_retail,subscription,179.32306277085593,general,google_pay,completed,00,Approved,862,,False,,13.714085009479716,,4466.758900102544,paid_search,1,True,mobile_ios,True,302,PST,en,BATCH_20250421_6296,TERM_7513,0.0,36.37,True,chip,,19,0,False,4,2,1,179.32306277085593,0,21.905395649758653
TXN_20250421_00000623,CUST_75389589,Customer 4170,user425@example.com,+1-555-597-8383,"420 Main St, City, State",Phoenix,IL,86568,US,64.202.57.183,enterprise,2025-04-21 21:03:19.604279,2025-04-21,21:03:19,Local Business,General Business,Technology,local_retail,service,155.95932778361217,general,card,completed,00,Approved,1781,amex,False,,3.288647008081244,,107696.81596817821,organic_search,5,True,desktop_mac,False,1064,MST,en,BATCH_20250421_7308,TERM_1866,0.0,29.96,True,swipe,378521979336867,21,0,False,4,2,1,155.95932778361217,0,24.509589862715693
TXN_20250421_00000887,CUST_23658263,Customer 5169,user847@example.com,+1-555-604-9014,"611 Main St, City, State",Chicago,NY,82872,US,241.73.96.183,individual,2025-04-21 21:06:01.604279,2025-04-21,21:06:01,Local Business,General Business,Technology,local_retail,purchase,235.46,general,apple_pay,completed,00,Approved,240,,False,,3.679836197528128,,1633.0411711820643,social_media_organic,1,False,gaming_console_xbox,False,102,MST,en,BATCH_20250421_7278,TERM_8536,0.0,18.84,True,chip,,21,0,False,4,2,1,235.46,0,11.943391886351657
TXN_20250421_00000910,CUST_61343672,Customer 6581,user351@example.com,+1-555-209-2907,"353 Main St, City, State",New York,IL,31852,US,250.114.106.195,enterprise,2025-04-21 21:35:33.604279,2025-04-21,21:35:33,Local Business,General Business,Technology,local_retail,service,190.44997709108148,general,venmo,completed,00,Approved,895,,False,,10.954905673791766,,288978.13073248835,paid_search,1,False,desktop_windows,False,1238,MST,en,BATCH_20250421_3130,TERM_3765,0.0,38.46,True,chip,,21,0,False,4,2,1,190.44997709108148,0,9.906216203601502
TXN_20250421_00000637,CUST_75389589,Customer 4170,user425@example.com,+1-555-597-8383,"420 Main St, City, State",Phoenix,IL,86568,US,64.202.57.183,enterprise,2025-04-21 22:16:09.604279,2025-04-21,22:16:09,Local Business,General Business,Technology,local_retail,purchase,243.66,general,paypal,completed,00,Approved,333,,False,,3.288647008081244,,107696.81596817821,organic_search,6,True,desktop_windows,False,152,MST,en,BATCH_20250421_3884,TERM_3874,0.0,19.49,True,chip,,22,0,False,4,2,2,399.61932778361216,0,24.919321930882404
TXN_20250421_00000523,CUST_85122416,Customer 8551,user291@example.com,+1-555-474-1943,"179 Main St, City, State",Phoenix,FL,39479,US,21.181.214.94,smb,2025-04-21 23:17:23.604279,2025-04-21,23:17:23,Local Business,General Business,Technology,local_retail,subscription,178.9742875202131,general,paypal,completed,00,Approved,777,,False,,14.98524749405707,,44931.270078040696,influencer,1,False,desktop_windows,False,1660,MST,en,BATCH_20250421_8430,TERM_7576,0.0,31.31,True,chip,,23,0,False,4,2,1,178.9742875202131,0,18.993525851271897
TXN_20250421_00000527,CUST_26447014,Customer 5060,user911@example.com,+1-555-261-7806,"773 Main St, City, State",Chicago,PA,50494,US,198.118.58.27,startup,2025-04-21 23:46:07.604279,2025-04-21,23:46:07,Local Business,General Business,Technology,local_retail,subscription,215.9624644412579,general,google_pay,completed,00,Approved,345,,False,,27.110007409320467,,9979.266233811382,social_media_paid,1,False,tablet_ipad,False,1524,MST,en,BATCH_20250421_9994,TERM_8317,0.0,37.65,True,chip,,23,0,False,4,2,1,215.9624644412579,0,16.404695423472933
TXN_20250422_00000210,CUST_49557552,Customer 6010,user105@example.com,+1-555-540-6771,"246 Main St, City, State",New York,IL,28051,US,255.188.51.111,individual,2025-04-22 16:15:51.604279,2025-04-22,16:15:51,Local Business,General Business,Technology,local_retail,service,159.74209879536076,general,google_pay,completed,00,Approved,300,,False,,28.724060778064526,,177.81087840287438,social_media_paid,1,False,mobile_android,True,1252,EST,en,BATCH_20250422_6091,TERM_3839,0.0,25.77,True,chip,,16,1,False,4,2,1,159.74209879536076,0,20.448514675766624
TXN_20250422_00000844,CUST_94681467,Customer 5426,user519@example.com,+1-555-295-4302,"204 Main St, City, State",Phoenix,NC,89234,US,241.246.189.135,enterprise,2025-04-22 17:51:18.604279,2025-04-22,17:51:18,Local Business,General Business,Technology,local_retail,purchase,149.3,general,venmo,completed,00,Approved,592,,False,,7.632054477554872,,50990.27283747505,organic_search,1,False,mobile_android,True,1165,CST,en,BATCH_20250422_6402,TERM_6628,0.0,11.94,True,chip,,17,1,False,4,2,1,149.3,0,7.628097718146027
