transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,merchant_type,transaction_type,amount,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,card_type,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,customer_is_regular,device_type,is_mobile,session_duration_seconds,timezone,language,batch_number,terminal_id,tip_amount,tax_amount,card_present,entry_method,card_number,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent,is_fraud,fraud_score
TXN_20250420_00000123,CUST_40497194,Customer 9354,user337@example.com,+1-555-429-6368,"842 Main St, City, State",New York,GA,31419,US,36.141.48.145,individual,2025-04-20 07:29:38.737562,2025-04-20,07:29:38,Local Business,General Business,Technology,local_restaurant,service,73.89896307556134,general,google_pay,completed,00,Approved,606,,False,,19.824273192558127,,846.1364054526626,direct_traffic,1,True,desktop_windows,False,429,EST,en,BATCH_20250420_9900,TERM_1294,0.0,33.69,True,chip,,7,6,True,4,2,1,73.89896307556134,0,22.858584728241436
TXN_20250420_00000639,CUST_77284611,Customer 7317,user247@example.com,+1-555-996-6291,"494 Main St, City, State",Los Angeles,TX,39636,US,66.25.235.48,individual,2025-04-20 13:01:57.737562,2025-04-20,13:01:57,Local Business,General Business,Technology,local_restaurant,service,92.6349311560004,general,apple_pay,completed,00,Approved,729,,False,,31.776107919521365,,652.3333000657409,paid_search,9,True,mobile_android,True,63,AKST,en,BATCH_20250420_1225,TERM_3822,0.0,30.99,False,chip,,13,6,True,4,2,1,92.6349311560004,0,12.383840356587628
TXN_20250420_00000641,CUST_40077110,Customer 2965,user877@example.com,+1-555-529-7401,"969 Main St, City, State",Houston,NC,92800,US,15.78.61.238,enterprise,2025-04-20 16:52:34.737562,2025-04-20,16:52:34,Local Business,General Business,Technology,local_restaurant,purchase,78.6949040537849,general,apple_pay,completed,00,Approved,353,,False,,23.321389623723736,,385289.1873175723,influencer,7,True,mobile_ios,True,491,EST,en,BATCH_20250420_5996,TERM_5244,0.0,31.12,True,chip,,16,6,True,4,2,1,78.6949040537849,0,22.958293086022532
TXN_20250420_00000494,CUST_26010168,Customer 5725,user190@example.com,+1-555-247-4215,"563 Main St, City, State",Chicago,IL,15362,US,228.86.4.28,individual,2025-04-20 20:17:36.737562,2025-04-20,20:17:36,Local Business,General Business,Technology,local_restaurant,purchase,78.44910476563966,general,google_pay,completed,00,Approved,328,,False,,34.92346487218017,,100.23429736972385,paid_search,1,False,desktop_windows,False,842,HST,en,BATCH_20250420_4293,TERM_7773,0.0,10.71,True,chip,,20,6,True,4,2,1,78.44910476563966,0,12.376819758146109
TXN_20250420_00000523,CUST_76694510,Customer 3646,user924@example.com,+1-555-206-9238,"337 Main St, City, State",Houston,GA,18959,US,106.64.79.196,individual,2025-04-20 21:20:34.737562,2025-04-20,21:20:34,Local Business,General Business,Technology,local_restaurant,service,97.65,general,card,completed,00,Approved,889,mastercard,False,,13.212647444857112,,1287.3090998406833,organic_search,1,False,mobile_ios,True,494,MST,en,BATCH_20250420_8833,TERM_7429,0.0,7.81,True,tap,5093195799659122,21,6,True,4,2,1,97.65,0,9.455150051558942
TXN_20250421_00000116,CUST_65642914,Customer 1100,user403@example.com,+1-555-528-1288,"940 Main St, City, State",Houston,IL,90279,US,35.231.80.72,startup,2025-04-21 09:56:57.737562,2025-04-21,09:56:57,Local Business,General Business,Technology,local_restaurant,purchase,67.41138464330864,general,apple_pay,completed,00,Approved,378,,False,,14.5892459314308,,7657.957560855292,organic_search,3,True,desktop_windows,False,849,HST,en,BATCH_20250421_1420,TERM_5005,0.0,18.85,True,chip,,9,0,False,4,2,1,67.41138464330864,0,17.578345153627687
TXN_20250421_00000122,CUST_65888275,Customer 4924,user530@example.com,+1-555-864-4915,"219 Main St, City, State",Chicago,OH,93784,US,222.233.19.57,individual,2025-04-21 14:54:16.737562,2025-04-21,14:54:16,Local Business,General Business,Technology,local_restaurant,purchase,77.52866347101417,general,venmo,completed,00,Approved,371,,False,,19.79450504213688,,887.7076891317074,referral,2,False,smart_tv_roku,False,1190,EST,en,BATCH_20250421_2686,TERM_1158,0.0,15.74,False,chip,,14,0,False,4,2,1,77.52866347101417,0,22.35653165319369
TXN_20250421_00000283,CUST_77284611,Customer 7317,user247@example.com,+1-555-996-6291,"494 Main St, City, State",Los Angeles,TX,39636,US,66.25.235.48,individual,2025-04-21 16:50:01.737562,2025-04-21,16:50:01,Local Business,General Business,Technology,local_restaurant,subscription,78.9,general,google_pay,completed,00,Approved,824,,False,,11.776107919521364,,652.3333000657409,paid_search,2,True,mobile_android,True,213,AKST,en,BATCH_20250421_3865,TERM_5363,0.0,6.31,True,chip,,16,0,False,4,2,2,171.53493115600043,0,5.009158409887955
TXN_20250421_00000063,CUST_57835087,Customer 9490,user644@example.com,+1-555-249-6294,"422 Main St, City, State",Houston,MI,85162,US,189.111.122.229,enterprise,2025-04-21 21:10:32.737562,2025-04-21,21:10:32,Local Business,General Business,Technology,local_restaurant,subscription,91.50860859722962,general,venmo,completed,00,Approved,522,,False,,9.050694996999887,,249531.09341583564,direct_traffic,1,True,mobile_ios,True,1450,CST,en,BATCH_20250421_3294,TERM_9785,0.0,31.54,True,chip,,21,0,False,4,2,1,91.50860859722962,0,23.69706253408809
TXN_20250421_00000149,CUST_19097538,Customer 8267,user977@example.com,+1-555-671-7305,"130 Main St, City, State",Chicago,PA,58796,US,113.3.255.189,startup,2025-04-21 21:17:24.737562,2025-04-21,21:17:24,Local Business,General Business,Technology,local_restaurant,subscription,28.33,general,apple_pay,completed,00,Approved,279,,False,,24.04166844509987,,9582.141898545487,organic_search,2,True,mobile_android,True,31,CST,en,BATCH_20250421_5183,TERM_5830,0.0,2.27,True,chip,,21,0,False,4,2,1,28.33,0,10.908137831160564
TXN_20250421_00000601,CUST_61808983,Customer 2444,user366@example.com,+1-555-724-4352,"405 Main St, City, State",Los Angeles,NY,85118,US,66.58.149.223,individual,2025-04-21 22:01:21.737562,2025-04-21,22:01:21,Local Business,General Business,Technology,local_restaurant,subscription,72.80433027586538,general,google_pay,completed,00,Approved,785,,False,,24.55834453359178,,1523.4123177007957,organic_search,1,False,tablet_ipad,False,796,MST,en,BATCH_20250421_3370,TERM_2794,0.0,37.29,True,chip,,22,0,False,4,2,1,72.80433027586538,0,18.583949776370957
TXN_20250421_00000582,CUST_76694510,Customer 3646,user924@example.com,+1-555-206-9238,"337 Main St, City, State",Houston,GA,18959,US,106.64.79.196,individual,2025-04-21 23:53:28.737562,2025-04-21,23:53:28,Local Business,General Business,Technology,local_restaurant,subscription,79.19196087224236,general,google_pay,completed,00,Approved,492,,False,,13.212647444857112,,1287.3090998406833,organic_search,2,False,mobile_ios,True,607,MST,en,BATCH_20250421_9486,TERM_5101,0.0,39.56,True,chip,,23,0,False,4,2,2,176.84196087224237,0,8.86713939942561
TXN_20250422_00000412,CUST_13686780,Customer 9974,user398@example.com,+1-555-522-9018,"851 Main St, City, State",New York,FL,75086,US,2.144.168.186,enterprise,2025-04-22 04:57:08.737562,2025-04-22,04:57:08,Local Business,General Business,Technology,local_restaurant,service,73.38075042121244,general,google_pay,completed,00,Approved,809,,False,,13.159872409194737,,407914.49504999816,paid_search,4,True,mobile_android,True,1339,PST,en,BATCH_20250422_7049,TERM_7558,0.0,14.38,True,chip,,4,1,False,4,2,1,73.38075042121244,0,11.394917306447237
TXN_20250422_00000451,CUST_58763851,Customer 8706,user882@example.com,+1-555-809-8158,"708 Main St, City, State",Phoenix,CA,51835,US,174.3.30.239,startup,2025-04-22 09:03:01.737562,2025-04-22,09:03:01,Local Business,General Business,Technology,local_restaurant,subscription,65.06272895700643,general,apple_pay,completed,00,Approved,556,,False,,4.648324048893187,,8704.604548375195,paid_search,1,False,mobile_android,True,739,HST,en,BATCH_20250422_4588,TERM_3568,0.0,24.78,True,chip,,9,1,False,4,2,1,65.06272895700643,0,22.058321814589124
TXN_20250422_00000551,CUST_77284611,Customer 7317,user247@example.com,+1-555-996-6291,"494 Main St, City, State",Los Angeles,TX,39636,US,66.25.235.48,individual,2025-04-22 14:10:41.737562,2025-04-22,14:10:41,Local Business,General Business,Technology,local_restaurant,service,95.4293807787694,general,google_pay,completed,00,Approved,993,,False,,11.776107919521364,,652.3333000657409,paid_search,7,True,mobile_android,True,1471,AKST,en,BATCH_20250422_1004,TERM_8115,0.0,19.64,True,chip,,14,1,False,4,2,3,266.9643119347698,0,5.81073032004231
TXN_20250422_00000004,CUST_73077363,Customer 6262,user417@example.com,+1-555-425-1876,"512 Main St, City, State",Houston,CA,35173,US,227.233.23.119,enterprise,2025-04-22 16:08:28.737562,2025-04-22,16:08:28,Local Business,General Business,Technology,local_restaurant,purchase,74.83117546944186,general,card,completed,00,Approved,2939,visa,False,,6.1888927929665005,,91583.6629123536,organic_search,1,False,desktop_windows,False,90,HST,en,BATCH_20250422_5004,TERM_6208,0.0,21.66,True,swipe,4756661962132390,16,1,False,4,2,1,74.83117546944186,0,11.968151688044431
TXN_20250422_00000568,CUST_43097026,Customer 2255,user623@example.com,+1-555-576-2945,"253 Main St, City, State",New York,CA,45096,US,45.21.63.27,startup,2025-04-22 16:58:19.737562,2025-04-22,16:58:19,Local Business,General Business,Technology,local_restaurant,subscription,63.4,general,card,completed,00,Approved,2009,visa,False,,19.435425638613946,,4349.6686061540295,paid_search,1,False,desktop_mac,False,555,CST,en,BATCH_20250422_2441,TERM_5568,0.0,5.07,True,tap,4219133044217955,16,1,False,4,2,1,63.4,0,21.439824446338307
TXN_20250422_00000343,CUST_94271587,Customer 4593,user187@example.com,+1-555-419-2944,"250 Main St, City, State",Los Angeles,NY,56690,US,80.233.37.141,startup,2025-04-22 18:10:47.737562,2025-04-22,18:10:47,Local Business,General Business,Technology,local_restaurant,service,97.27837014686833,general,apple_pay,failed,61,Exceeds withdrawal limit,405,,False,,14.838705866419122,,5020.065607305509,direct_traffic,1,False,mobile_android,True,912,MST,en,BATCH_20250422_7231,TERM_4792,0.0,27.92,True,chip,,18,1,False,4,2,1,97.27837014686833,0,5.25400436795513
TXN_20250422_00000236,CUST_37931703,Customer 8249,user238@example.com,+1-555-324-7451,"656 Main St, City, State",New York,IL,71599,US,1.50.112.133,enterprise,2025-04-22 18:44:39.737562,2025-04-22,18:44:39,Local Business,General Business,Technology,local_restaurant,service,102.69,general,venmo,completed,00,Approved,560,,False,,6.083143186272505,,401329.8595336186,paid_search,5,True,mobile_android,True,1162,PST,en,BATCH_20250422_4838,TERM_4395,0.0,8.22,True,chip,,18,1,False,4,2,1,102.69,0,18.32609234684514
TXN_20250422_00000586,CUST_65461567,Customer 6948,user601@example.com,+1-555-357-6252,"477 Main St, City, State",New York,NC,11746,US,70.163.209.237,smb,2025-04-22 19:49:34.737562,2025-04-22,19:49:34,Local Business,General Business,Technology,local_restaurant,purchase,75.40439931383177,general,card,completed,00,Approved,2355,visa,False,,2.0689267522710915,,35127.556987019765,direct_traffic,6,True,mobile_ios,True,1066,EST,en,BATCH_20250422_9357,TERM_7048,0.0,20.04,True,swipe,4709683720164859,19,1,False,4,2,1,75.40439931383177,0,17.591280991607157
TXN_20250422_00000702,CUST_66208193,Customer 2338,user199@example.com,+1-555-447-5253,"365 Main St, City, State",Houston,NC,32575,US,171.147.30.19,smb,2025-04-22 21:23:41.737562,2025-04-22,21:23:41,Local Business,General Business,Technology,local_restaurant,subscription,88.22774075747648,general,apple_pay,completed,00,Approved,385,,False,,7.819643963242325,,15973.693852192157,direct_traffic,1,False,mobile_ios,True,1431,PST,en,BATCH_20250422_5481,TERM_1287,0.0,39.51,False,chip,,21,1,False,4,2,1,88.22774075747648,0,21.74016639343432
TXN_20250423_00000498,CUST_41134289,Customer 6838,user855@example.com,+1-555-637-1313,"771 Main St, City, State",Los Angeles,CA,78516,US,63.213.33.152,individual,2025-04-23 01:18:37.737562,2025-04-23,01:18:37,Local Business,General Business,Technology,local_restaurant,subscription,81.71273902623352,general,apple_pay,completed,00,Approved,628,,False,,36.154176276437184,,774.0821658677779,social_media_paid,7,True,mobile_ios,True,352,PST,en,BATCH_20250423_9220,TERM_8510,0.0,39.01,True,chip,,1,2,False,4,2,1,81.71273902623352,0,20.135142703282327
TXN_20250423_00000221,CUST_77101104,Customer 4402,user440@example.com,+1-555-205-5636,"575 Main St, City, State",Phoenix,OH,36366,US,66.163.232.245,startup,2025-04-23 05:49:40.737562,2025-04-23,05:49:40,Local Business,General Business,Technology,local_restaurant,subscription,77.5093094988149,general,venmo,completed,00,Approved,412,,False,,22.308307455688848,,7892.708431548532,direct_traffic,1,False,smart_tv_apple_tv,False,401,EST,en,BATCH_20250423_7149,TERM_4408,0.0,16.0,False,chip,,5,2,False,4,2,1,77.5093094988149,0,19.364596218366426
TXN_20250423_00000136,CUST_56218051,Customer 3508,user430@example.com,+1-555-799-6465,"897 Main St, City, State",New York,FL,34334,US,90.48.136.220,enterprise,2025-04-23 10:12:00.737562,2025-04-23,10:12:00,Local Business,General Business,Technology,local_restaurant,subscription,72.78036918827459,general,card,completed,00,Approved,3017,mastercard,True,,23.14111813895039,,394119.49012210785,organic_search,1,False,mobile_android,True,622,HST,en,BATCH_20250423_1304,TERM_2713,0.0,19.97,True,chip,5222847660097490,10,2,False,4,2,1,72.78036918827459,0,16.33895997490206
TXN_20250423_00000518,CUST_78618665,Customer 3946,user320@example.com,+1-555-747-8690,"684 Main St, City, State",Los Angeles,NC,55159,US,254.223.49.236,individual,2025-04-23 10:16:18.737562,2025-04-23,10:16:18,Local Business,General Business,Technology,local_restaurant,service,49.37,general,card,completed,00,Approved,3223,visa,False,,9.78228993493083,,1202.0106552354796,email_marketing,3,True,mobile_ios,True,1205,HST,en,BATCH_20250423_2849,TERM_4291,0.0,3.95,True,chip,4014407904389359,10,2,False,4,2,1,49.37,0,21.986516429746796
TXN_20250423_00000397,CUST_65839647,Customer 1953,user313@example.com,+1-555-356-9261,"490 Main St, City, State",Phoenix,PA,42783,US,160.53.147.81,individual,2025-04-23 10:18:39.737562,2025-04-23,10:18:39,Local Business,General Business,Technology,local_restaurant,subscription,48.88,general,apple_pay,completed,00,Approved,383,,False,,24.215137793814062,,817.2027892707931,paid_search,1,False,mobile_android,True,773,MST,en,BATCH_20250423_2836,TERM_7244,0.0,3.91,True,chip,,10,2,False,4,2,1,48.88,0,10.292739559965327
TXN_20250423_00000290,CUST_26602232,Customer 1818,user534@example.com,+1-555-532-8968,"402 Main St, City, State",Houston,GA,94659,US,1.142.59.131,individual,2025-04-23 10:38:16.737562,2025-04-23,10:38:16,Local Business,General Business,Technology,local_restaurant,purchase,76.94933555829155,general,card,failed,14,Invalid card,2975,visa,False,,0.1817996860465798,,1692.1604138587527,influencer,4,True,desktop_mac,False,1643,AKST,en,BATCH_20250423_9844,TERM_6315,0.0,23.92,True,chip,4015415068985116,10,2,False,4,2,1,76.94933555829155,0,12.797987159447983
TXN_20250423_00000198,CUST_22661870,Customer 5938,user233@example.com,+1-555-717-4293,"697 Main St, City, State",Houston,NC,40966,US,218.86.27.108,individual,2025-04-23 11:16:33.737562,2025-04-23,11:16:33,Local Business,General Business,Technology,local_restaurant,purchase,81.23267019488874,general,paypal,completed,00,Approved,410,,False,,21.286709589339544,,1515.8600028711392,social_media_paid,1,False,mobile_android,True,413,AKST,en,BATCH_20250423_6531,TERM_9539,0.0,15.6,False,chip,,11,2,False,4,2,1,81.23267019488874,0,19.55788640814179
TXN_20250423_00000156,CUST_26122691,Customer 1050,user987@example.com,+1-555-607-9231,"133 Main St, City, State",Phoenix,FL,98921,US,43.174.121.204,individual,2025-04-23 19:23:28.737562,2025-04-23,19:23:28,Local Business,General Business,Technology,local_restaurant,subscription,69.84414917795011,general,apple_pay,completed,00,Approved,587,,False,,5.448324984080876,,1575.7278414153375,direct_traffic,1,False,mobile_ios,True,175,EST,en,BATCH_20250423_1176,TERM_9116,0.0,15.1,True,chip,,19,2,False,4,2,1,69.84414917795011,0,13.860728144278907
TXN_20250423_00000682,CUST_19437811,Customer 1026,user746@example.com,+1-555-562-2193,"134 Main St, City, State",Houston,CA,47753,US,74.105.139.125,smb,2025-04-23 21:18:35.737562,2025-04-23,21:18:35,Local Business,General Business,Technology,local_restaurant,subscription,73.32416602233312,general,card,completed,00,Approved,2156,visa,False,,4.328069481446053,,6690.8842235452685,social_media_organic,1,False,desktop_windows,False,1694,EST,en,BATCH_20250423_3329,TERM_3995,0.0,13.1,True,chip,4715131948288273,21,2,False,4,2,1,73.32416602233312,0,9.213099530369874
TXN_20250423_00000795,CUST_34434819,Customer 2684,user923@example.com,+1-555-908-6241,"248 Main St, City, State",Phoenix,MI,27278,US,20.196.58.53,smb,2025-04-23 22:35:44.737562,2025-04-23,22:35:44,Local Business,General Business,Technology,local_restaurant,service,92.12814458222478,general,paypal,completed,00,Approved,579,,False,,7.591142282103496,,37328.1659330839,referral,2,False,mobile_android,True,1337,PST,en,BATCH_20250423_5943,TERM_8678,0.0,18.39,True,chip,,22,2,False,4,2,1,92.12814458222478,0,17.38056286498668
TXN_20250423_00000183,CUST_21025737,Customer 4627,user957@example.com,+1-555-811-9902,"527 Main St, City, State",New York,FL,98567,US,19.80.34.186,enterprise,2025-04-23 22:50:16.737562,2025-04-23,22:50:16,Local Business,General Business,Technology,local_restaurant,subscription,16.39,general,venmo,completed,00,Approved,303,,False,,12.395380182557986,,114575.97379895151,paid_search,1,True,mobile_ios,True,1138,CST,en,BATCH_20250423_1006,TERM_2979,0.0,1.31,True,chip,,22,2,False,4,2,1,16.39,0,24.58410771869756
TXN_20250423_00000119,CUST_76659467,Customer 6767,user551@example.com,+1-555-523-6675,"977 Main St, City, State",Phoenix,TX,27547,US,245.34.145.79,enterprise,2025-04-23 23:36:31.737562,2025-04-23,23:36:31,Local Business,General Business,Technology,local_restaurant,subscription,73.62052647353666,general,card,completed,00,Approved,1870,mastercard,False,,24.65060173889818,,308454.8915934871,email_marketing,1,True,mobile_android,True,97,PST,en,BATCH_20250423_2076,TERM_9611,0.0,38.38,False,keyed,5056233094797685,23,2,False,4,2,1,73.62052647353666,0,18.802748099630904
TXN_20250424_00000727,CUST_65461567,Customer 6948,user601@example.com,+1-555-357-6252,"477 Main St, City, State",New York,NC,11746,US,70.163.209.237,smb,2025-04-24 02:59:04.737562,2025-04-24,02:59:04,Local Business,General Business,Technology,local_restaurant,purchase,115.74,general,google_pay,completed,00,Approved,345,,False,,2.0689267522710915,,35127.556987019765,direct_traffic,10,True,mobile_ios,True,1141,EST,en,BATCH_20250424_3283,TERM_4249,0.0,9.26,True,chip,,2,3,False,4,2,2,191.14439931383177,0,8.903448391243892
