transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,product_category,quantity,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240716_00005514,CUST_34453386,Customer 6566,user917@example.com,+1-555-906-3768,"276 Main St, City, State",Los Angeles,OH,53095,US,41.46.64.85,new,2024-07-16 16:47:23.108830,2024-07-16,16:47:23,TechMart Electronics,Electronics Retail,Retail,repair,12.67,accessories,1.0,card,failed,14,Invalid card,503,False,,24.65843096688388,,746.1569570960271,social_media_organic,4,desktop_windows,False,572,CST,en,16.0,1.0,False,7.0,3.0,1.0,12.67
TXN_20240716_00000314,CUST_75996898,Customer 2265,user601@example.com,+1-555-823-8064,"970 Main St, City, State",Houston,NC,11914,US,175.77.216.96,regular,2024-07-16 16:53:15.108830,2024-07-16,16:53:15,TechMart Electronics,Electronics Retail,Retail,purchase,1776.18,laptops,2.0,paypal,completed,00,Approved,408,False,,15.997544176671733,,4213.163343893937,organic_search,2,mobile_android,True,834,CST,en,16.0,1.0,False,7.0,3.0,1.0,1776.18
TXN_20240716_00001601,CUST_66705535,Customer 1708,user138@example.com,+1-555-291-3233,"480 Main St, City, State",Los Angeles,MI,62063,US,75.227.134.107,new,2024-07-16 18:22:21.108830,2024-07-16,18:22:21,TechMart Electronics,Electronics Retail,Retail,warranty,57.3,accessories,1.0,card,completed,00,Approved,967,False,,18.12587043645832,,556.8466252274811,paid_search,2,tablet_ipad,False,983,PST,en,18.0,1.0,False,7.0,3.0,1.0,57.3
TXN_20240716_00004372,CUST_94768806,Customer 8314,user714@example.com,+1-555-393-9139,"167 Main St, City, State",Phoenix,PA,27101,US,183.178.222.23,regular,2024-07-16 18:25:28.108830,2024-07-16,18:25:28,TechMart Electronics,Electronics Retail,Retail,warranty,132.11,smart_home,3.0,apple_pay,completed,00,Approved,1067,False,,5.541872945871734,,3051.897122872207,organic_search,3,desktop_windows,False,829,MST,en,18.0,1.0,False,7.0,3.0,1.0,132.11
TXN_20240716_00007619,CUST_51696766,Customer 4368,user775@example.com,+1-555-390-3218,"852 Main St, City, State",Houston,MI,51179,US,241.19.40.4,new,2024-07-16 18:37:54.108830,2024-07-16,18:37:54,TechMart Electronics,Electronics Retail,Retail,warranty,275.22,smartphones,3.0,venmo,completed,00,Approved,645,False,,10.206940221574328,,848.7594443919053,organic_search,1,gaming_console_nintendo,False,285,MST,en,18.0,1.0,False,7.0,3.0,1.0,275.22
TXN_20240716_00003844,CUST_27017275,Customer 2158,user563@example.com,+1-555-780-1869,"318 Main St, City, State",Phoenix,NC,95579,US,30.75.178.47,enterprise,2024-07-16 18:48:28.108830,2024-07-16,18:48:28,TechMart Electronics,Electronics Retail,Retail,purchase,2609.82,laptops,3.0,paypal,completed,00,Approved,1093,False,,2.3015719481008237,,145024.8184197392,paid_search,1,mobile_android,True,1710,MST,en,18.0,1.0,False,7.0,3.0,1.0,2609.82
TXN_20240716_00004069,CUST_81176528,Customer 2907,user704@example.com,+1-555-619-8311,"835 Main St, City, State",Houston,FL,51277,US,67.120.34.56,regular,2024-07-16 19:08:45.108830,2024-07-16,19:08:45,TechMart Electronics,Electronics Retail,Retail,purchase,2723.54,laptops,2.0,paypal,completed,00,Approved,1923,False,amount_exceeds_normal,39.3673482169263,,4678.457293719806,direct_traffic,3,smart_tv_google_tv,False,1525,PST,en,19.0,1.0,False,7.0,3.0,1.0,2723.54
TXN_20240716_00006799,CUST_66271620,Customer 6703,user942@example.com,+1-555-956-4319,"742 Main St, City, State",Phoenix,NY,26677,US,250.218.68.58,enterprise,2024-07-16 22:28:09.108830,2024-07-16,22:28:09,TechMart Electronics,Electronics Retail,Retail,warranty,1150.82,laptops,2.0,apple_pay,completed,00,Approved,587,False,,2.213975963057626,,219026.55619093255,social_media_organic,1,wearable_fitbit,False,1417,MST,en,22.0,1.0,False,7.0,3.0,1.0,1150.82
TXN_20240716_00005482,CUST_82083394,Customer 2619,user354@example.com,+1-555-700-9908,"859 Main St, City, State",Houston,NY,18060,US,248.15.12.191,enterprise,2024-07-16 23:38:44.108830,2024-07-16,23:38:44,TechMart Electronics,Electronics Retail,Retail,repair,110.82,smart_home,3.0,venmo,completed,00,Approved,570,False,,20.818247469370206,,156257.7310226121,referral,1,mobile_ios,True,725,EST,en,23.0,1.0,False,7.0,3.0,1.0,110.82
TXN_20240717_00002869,CUST_46555603,Customer 3667,user319@example.com,+1-555-909-3410,"404 Main St, City, State",Phoenix,NC,25509,US,142.109.72.60,regular,2024-07-17 01:36:02.108830,2024-07-17,01:36:02,TechMart Electronics,Electronics Retail,Retail,purchase,1209.52,laptops,2.0,card,completed,00,Approved,651,False,,9.08437108809913,,2515.118691830803,social_media_paid,3,desktop_windows,False,508,CST,en,1.0,2.0,False,7.0,3.0,1.0,1209.52
TXN_20240717_00000922,CUST_90356901,Customer 7287,user346@example.com,+1-555-914-7914,"962 Main St, City, State",Houston,MI,62382,US,197.195.98.2,new,2024-07-17 02:38:24.108830,2024-07-17,02:38:24,TechMart Electronics,Electronics Retail,Retail,warranty,839.24,laptops,1.0,card,completed,00,Approved,640,False,amount_exceeds_normal,21.330530802383514,,869.139032146745,paid_search,1,desktop_windows,False,915,HST,en,2.0,2.0,False,7.0,3.0,1.0,839.24
TXN_20240717_00000109,CUST_16729049,Customer 4121,user247@example.com,+1-555-103-9578,"525 Main St, City, State",Los Angeles,NC,10013,US,161.186.101.193,vip,2024-07-17 03:41:16.108830,2024-07-17,03:41:16,TechMart Electronics,Electronics Retail,Retail,repair,75.94,smart_home,3.0,venmo,completed,00,Approved,1560,False,,16.443540775303873,,10528.36091782595,social_media_organic,1,mobile_ios,True,1496,MST,en,3.0,2.0,False,7.0,3.0,1.0,75.94
TXN_20240717_00004636,CUST_58588222,Customer 1421,user440@example.com,+1-555-928-9257,"665 Main St, City, State",Phoenix,NY,90818,US,189.67.98.255,regular,2024-07-17 03:50:00.108830,2024-07-17,03:50:00,TechMart Electronics,Electronics Retail,Retail,warranty,515.92,laptops,3.0,google_pay,completed,00,Approved,1795,False,,21.522446688811605,,2386.5967355851,affiliate,1,mobile_android,True,439,PST,en,3.0,2.0,False,7.0,3.0,1.0,515.92
TXN_20240717_00006747,CUST_24067865,Customer 7734,user371@example.com,+1-555-892-7954,"215 Main St, City, State",Los Angeles,PA,82024,US,94.187.196.42,regular,2024-07-17 04:17:43.108830,2024-07-17,04:17:43,TechMart Electronics,Electronics Retail,Retail,repair,1119.4,smartphones,3.0,apple_pay,completed,00,Approved,651,False,,16.420749371625806,,3262.5588903422563,affiliate,2,desktop_windows,False,235,PST,en,4.0,2.0,False,7.0,3.0,1.0,1119.4
TXN_20240717_00001242,CUST_83718595,Customer 5916,user290@example.com,+1-555-197-9184,"782 Main St, City, State",New York,FL,36920,US,109.215.53.46,vip,2024-07-17 04:51:03.108830,2024-07-17,04:51:03,TechMart Electronics,Electronics Retail,Retail,warranty,168.07,smart_home,1.0,card,completed,00,Approved,267,False,,12.921174550678801,,19341.215461414195,direct_traffic,2,mobile_android,True,67,PST,en,4.0,2.0,False,7.0,3.0,1.0,168.07
TXN_20240717_00002074,CUST_24391560,Customer 2892,user688@example.com,+1-555-195-4460,"974 Main St, City, State",Phoenix,MI,71638,US,160.86.214.218,new,2024-07-17 10:05:37.108830,2024-07-17,10:05:37,TechMart Electronics,Electronics Retail,Retail,warranty,1472.4,laptops,1.0,paypal,failed,05,Do not honor,1355,False,amount_exceeds_normal,23.555465561033387,,759.7728779047898,organic_search,2,desktop_windows,False,32,HST,en,10.0,2.0,False,7.0,3.0,1.0,1472.4
TXN_20240717_00006270,CUST_72628201,Customer 5078,user299@example.com,+1-555-102-9555,"269 Main St, City, State",Los Angeles,PA,72588,US,23.251.248.15,regular,2024-07-17 10:05:41.108830,2024-07-17,10:05:41,TechMart Electronics,Electronics Retail,Retail,repair,2941.97,laptops,1.0,paypal,completed,00,Approved,429,True,"amount_exceeds_normal,fraud_type_account_takeover",31.583819617798515,account_takeover,2567.257077230498,social_media_organic,2,mobile_android,True,1281,HST,en,10.0,2.0,False,7.0,3.0,1.0,2941.97
TXN_20240717_00002512,CUST_67282227,Customer 9517,user483@example.com,+1-555-129-7760,"455 Main St, City, State",Chicago,FL,73024,US,172.37.16.148,new,2024-07-17 10:34:57.108830,2024-07-17,10:34:57,TechMart Electronics,Electronics Retail,Retail,repair,2005.38,laptops,2.0,card,completed,00,Approved,1801,False,amount_exceeds_normal,46.42602950459648,,232.35508320404332,social_media_organic,4,mobile_ios,True,718,HST,en,10.0,2.0,False,7.0,3.0,1.0,2005.38
TXN_20240717_00000269,CUST_13931367,Customer 2065,user589@example.com,+1-555-685-8782,"829 Main St, City, State",Los Angeles,IL,74009,US,148.221.224.4,vip,2024-07-17 11:18:04.108830,2024-07-17,11:18:04,TechMart Electronics,Electronics Retail,Retail,purchase,438.36,gaming,3.0,google_pay,completed,00,Approved,336,False,,26.866772805510124,,23433.393556792107,paid_search,1,mobile_ios,True,359,AKST,en,11.0,2.0,False,7.0,3.0,1.0,438.36
TXN_20240717_00003036,CUST_68524392,Customer 4993,user457@example.com,+1-555-891-6176,"180 Main St, City, State",Chicago,NC,53566,US,176.54.5.123,new,2024-07-17 11:26:42.108830,2024-07-17,11:26:42,TechMart Electronics,Electronics Retail,Retail,warranty,839.7,smartphones,2.0,venmo,completed,00,Approved,1540,False,amount_exceeds_normal,30.90378301228222,,808.4502855533003,organic_search,3,desktop_windows,False,1171,MST,en,11.0,2.0,False,7.0,3.0,1.0,839.7
TXN_20240717_00004046,CUST_16311420,Customer 5979,user856@example.com,+1-555-464-8239,"316 Main St, City, State",Los Angeles,MI,66498,US,136.13.30.119,vip,2024-07-17 13:32:42.108830,2024-07-17,13:32:42,TechMart Electronics,Electronics Retail,Retail,warranty,529.58,smartphones,1.0,card,completed,00,Approved,857,False,,25.92316733062089,,16691.006315344835,social_media_paid,2,mobile_ios,True,1036,HST,en,13.0,2.0,False,7.0,3.0,1.0,529.58
TXN_20240717_00000862,CUST_80756229,Customer 1620,user828@example.com,+1-555-380-9878,"222 Main St, City, State",Houston,NY,30917,US,168.209.108.215,regular,2024-07-17 15:08:56.108830,2024-07-17,15:08:56,TechMart Electronics,Electronics Retail,Retail,repair,209.52,smart_home,1.0,paypal,completed,00,Approved,1373,False,,8.811104618318865,,2240.4212583506232,organic_search,1,mobile_android,True,1340,EST,en,15.0,2.0,False,7.0,3.0,1.0,209.52
TXN_20240717_00001013,CUST_15849279,Customer 8077,user586@example.com,+1-555-288-6756,"424 Main St, City, State",Los Angeles,FL,82559,US,136.149.42.139,regular,2024-07-17 15:42:35.108830,2024-07-17,15:42:35,TechMart Electronics,Electronics Retail,Retail,warranty,38.15,accessories,1.0,google_pay,failed,05,Do not honor,756,False,,11.184948710043225,,3761.1031783362187,paid_search,2,desktop_windows,False,507,EST,en,15.0,2.0,False,7.0,3.0,1.0,38.15
TXN_20240717_00000686,CUST_28572481,Customer 1211,user598@example.com,+1-555-808-3986,"685 Main St, City, State",Chicago,CA,30204,US,77.201.240.205,regular,2024-07-17 18:10:08.108830,2024-07-17,18:10:08,TechMart Electronics,Electronics Retail,Retail,warranty,1107.72,smartphones,3.0,apple_pay,completed,00,Approved,1142,False,,29.377372377706315,,4059.5760729872914,social_media_organic,1,mobile_android,True,146,PST,en,18.0,2.0,False,7.0,3.0,1.0,1107.72
TXN_20240717_00001146,CUST_16754071,Customer 9840,user518@example.com,+1-555-487-5026,"272 Main St, City, State",Houston,IL,80228,US,218.116.179.254,new,2024-07-17 19:03:39.108830,2024-07-17,19:03:39,TechMart Electronics,Electronics Retail,Retail,warranty,80.41,gaming,1.0,card,completed,00,Approved,469,False,,0.2380212560871925,,885.6150493584469,social_media_organic,3,desktop_linux,False,572,HST,en,19.0,2.0,False,7.0,3.0,1.0,80.41
TXN_20240717_00000291,CUST_76293088,Customer 1947,user148@example.com,+1-555-440-9008,"843 Main St, City, State",Los Angeles,PA,32647,US,187.47.209.42,enterprise,2024-07-17 19:08:33.108830,2024-07-17,19:08:33,TechMart Electronics,Electronics Retail,Retail,purchase,91.62,smart_home,2.0,card,completed,00,Approved,114,False,,16.905783383125918,,134564.33383619302,direct_traffic,1,desktop_windows,False,1188,PST,en,19.0,2.0,False,7.0,3.0,1.0,91.62
TXN_20240717_00001969,CUST_89674388,Customer 3051,user890@example.com,+1-555-460-9999,"659 Main St, City, State",Los Angeles,FL,15924,US,163.243.134.23,new,2024-07-17 19:10:27.108830,2024-07-17,19:10:27,TechMart Electronics,Electronics Retail,Retail,purchase,30.03,accessories,2.0,google_pay,completed,00,Approved,1038,False,,2.043348909884532,,395.1329522742028,organic_search,1,mobile_ios,True,1425,PST,en,19.0,2.0,False,7.0,3.0,1.0,30.03
TXN_20240717_00007402,CUST_57711979,Customer 3261,user553@example.com,+1-555-877-3186,"851 Main St, City, State",Chicago,OH,51696,US,228.42.113.211,vip,2024-07-17 19:26:04.108830,2024-07-17,19:26:04,TechMart Electronics,Electronics Retail,Retail,repair,98.87,smart_home,2.0,card,completed,00,Approved,1072,False,,8.967098046283859,,7088.123757019041,organic_search,4,desktop_windows,False,1119,AKST,en,19.0,2.0,False,7.0,3.0,1.0,98.87
TXN_20240717_00007690,CUST_99903162,Customer 8626,user858@example.com,+1-555-599-3848,"639 Main St, City, State",Chicago,NY,42540,US,139.14.198.91,new,2024-07-17 19:38:19.108830,2024-07-17,19:38:19,TechMart Electronics,Electronics Retail,Retail,purchase,897.34,laptops,2.0,card,completed,00,Approved,1965,False,amount_exceeds_normal,23.173352689391916,,180.47191240024807,organic_search,3,mobile_android,True,1471,HST,en,19.0,2.0,False,7.0,3.0,1.0,897.34
TXN_20240717_00000582,CUST_55398117,Customer 2810,user668@example.com,+1-555-990-4671,"163 Main St, City, State",Houston,NY,50819,US,183.180.26.196,new,2024-07-17 20:20:27.108830,2024-07-17,20:20:27,TechMart Electronics,Electronics Retail,Retail,warranty,983.03,smartphones,2.0,venmo,completed,00,Approved,966,True,"amount_exceeds_normal,fraud_type_synthetic_identity",25.649641355202558,synthetic_identity,901.2291022401852,organic_search,1,tablet_android,False,396,HST,en,20.0,2.0,False,7.0,3.0,1.0,983.03
TXN_20240717_00003284,CUST_58978685,Customer 8802,user572@example.com,+1-555-598-1315,"966 Main St, City, State",New York,PA,46621,US,164.109.232.55,new,2024-07-17 20:53:40.108830,2024-07-17,20:53:40,TechMart Electronics,Electronics Retail,Retail,warranty,2941.26,laptops,2.0,apple_pay,completed,00,Approved,1638,False,amount_exceeds_normal,36.68385348790002,,379.5399071106231,paid_search,2,mobile_android,True,1206,HST,en,20.0,2.0,False,7.0,3.0,1.0,2941.26
TXN_20240717_00006341,CUST_64358081,Customer 7471,user372@example.com,+1-555-236-8958,"388 Main St, City, State",New York,PA,91620,US,157.242.102.185,vip,2024-07-17 20:54:33.108830,2024-07-17,20:54:33,TechMart Electronics,Electronics Retail,Retail,repair,585.91,laptops,1.0,venmo,failed,51,Insufficient funds,551,False,,3.854046036621377,,10717.284865683137,paid_search,1,tablet_ipad,False,1491,AKST,en,20.0,2.0,False,7.0,3.0,1.0,585.91
TXN_20240717_00000308,CUST_66082895,Customer 7707,user521@example.com,+1-555-741-8238,"842 Main St, City, State",New York,PA,19207,US,58.158.81.6,vip,2024-07-17 22:19:46.108830,2024-07-17,22:19:46,TechMart Electronics,Electronics Retail,Retail,repair,86.29,accessories,3.0,google_pay,completed,00,Approved,549,False,,16.59783581905025,,6029.558909191688,referral,1,mobile_ios,True,306,AKST,en,22.0,2.0,False,7.0,3.0,1.0,86.29
TXN_20240717_00006755,CUST_83694596,Customer 2980,user781@example.com,+1-555-185-7647,"768 Main St, City, State",New York,OH,87442,US,84.116.105.94,new,2024-07-17 22:34:42.108830,2024-07-17,22:34:42,TechMart Electronics,Electronics Retail,Retail,warranty,92.86,accessories,1.0,card,completed,00,Approved,484,False,,20.663081448916458,,242.1020839938975,referral,8,mobile_ios,True,1035,HST,en,22.0,2.0,False,7.0,3.0,1.0,92.86
TXN_20240717_00004997,CUST_28324640,Customer 2858,user980@example.com,+1-555-606-8414,"254 Main St, City, State",Chicago,NY,90194,US,220.211.57.22,regular,2024-07-17 23:06:18.108830,2024-07-17,23:06:18,TechMart Electronics,Electronics Retail,Retail,repair,94.75,smart_home,2.0,venmo,completed,00,Approved,1304,False,,10.571160684702695,,4665.689712111596,referral,1,desktop_windows,False,1782,HST,en,23.0,2.0,False,7.0,3.0,1.0,94.75
TXN_20240718_00007623,CUST_48436391,Customer 2265,user257@example.com,+1-555-606-4449,"290 Main St, City, State",Chicago,MI,17995,US,176.175.57.9,enterprise,2024-07-18 00:34:33.108830,2024-07-18,00:34:33,TechMart Electronics,Electronics Retail,Retail,purchase,298.86,gaming,3.0,card,completed,00,Approved,269,False,,24.28018202045515,,35313.777988897695,email_marketing,3,desktop_windows,False,106,EST,en,0.0,3.0,False,7.0,3.0,1.0,298.86
TXN_20240718_00003428,CUST_54390872,Customer 5587,user491@example.com,+1-555-920-1813,"547 Main St, City, State",New York,NY,68074,US,41.203.121.121,new,2024-07-18 00:42:27.108830,2024-07-18,00:42:27,TechMart Electronics,Electronics Retail,Retail,purchase,143.17,smart_home,2.0,google_pay,completed,00,Approved,1704,False,,21.671589297289252,,350.37291055428653,organic_search,5,mobile_android,True,1597,EST,en,0.0,3.0,False,7.0,3.0,1.0,143.17
TXN_20240718_00004430,CUST_53242754,Customer 3178,user272@example.com,+1-555-773-6966,"816 Main St, City, State",Phoenix,TX,92265,US,157.97.240.55,new,2024-07-18 01:13:30.108830,2024-07-18,01:13:30,TechMart Electronics,Electronics Retail,Retail,purchase,168.54,gaming,1.0,venmo,completed,00,Approved,1393,False,,8.859541290751217,,845.9277010507108,paid_search,3,mobile_android,True,987,CST,en,1.0,3.0,False,7.0,3.0,1.0,168.54
TXN_20240718_00004859,CUST_10110062,Customer 7964,user748@example.com,+1-555-534-6627,"581 Main St, City, State",Los Angeles,NC,17735,US,125.211.143.194,new,2024-07-18 01:33:53.108830,2024-07-18,01:33:53,TechMart Electronics,Electronics Retail,Retail,purchase,1601.04,laptops,3.0,card,completed,00,Approved,991,False,amount_exceeds_normal,48.98972716118188,,443.20216884718883,influencer,1,mobile_android,True,1142,CST,en,1.0,3.0,False,7.0,3.0,1.0,1601.04
TXN_20240718_00005587,CUST_73677739,Customer 6199,user372@example.com,+1-555-590-1386,"872 Main St, City, State",Houston,PA,19787,US,70.159.233.158,new,2024-07-18 02:36:06.108830,2024-07-18,02:36:06,TechMart Electronics,Electronics Retail,Retail,purchase,16.67,accessories,3.0,venmo,completed,00,Approved,905,False,,1.7707109419159428,,205.7650316039533,organic_search,5,mobile_ios,True,555,CST,en,2.0,3.0,False,7.0,3.0,1.0,16.67
TXN_20240718_00001181,CUST_63508320,Customer 8823,user902@example.com,+1-555-271-9355,"656 Main St, City, State",Los Angeles,GA,65794,US,57.71.30.240,new,2024-07-18 03:11:02.108830,2024-07-18,03:11:02,TechMart Electronics,Electronics Retail,Retail,purchase,259.19,smartphones,1.0,venmo,completed,00,Approved,1240,False,,11.111813520538155,,952.2565738532543,social_media_paid,1,mobile_ios,True,1661,PST,en,3.0,3.0,False,7.0,3.0,1.0,259.19
TXN_20240718_00000993,CUST_74107214,Customer 2174,user346@example.com,+1-555-149-5989,"442 Main St, City, State",Los Angeles,OH,79445,US,148.221.25.228,enterprise,2024-07-18 03:22:32.108830,2024-07-18,03:22:32,TechMart Electronics,Electronics Retail,Retail,warranty,2525.85,laptops,3.0,google_pay,completed,00,Approved,1069,False,,21.606958391230613,,168804.92295066768,content_marketing,2,desktop_windows,False,1505,MST,en,3.0,3.0,False,7.0,3.0,1.0,2525.85
TXN_20240718_00005864,CUST_82196387,Customer 1315,user387@example.com,+1-555-738-2742,"719 Main St, City, State",New York,GA,93152,US,255.89.173.198,vip,2024-07-18 03:26:17.108830,2024-07-18,03:26:17,TechMart Electronics,Electronics Retail,Retail,purchase,421.93,gaming,3.0,apple_pay,completed,00,Approved,1957,True,fraud_type_account_takeover,3.117937631716136,account_takeover,9273.91998804671,direct_traffic,1,mobile_ios,True,728,PST,en,3.0,3.0,False,7.0,3.0,1.0,421.93
TXN_20240718_00001186,CUST_64501666,Customer 9542,user458@example.com,+1-555-904-7453,"459 Main St, City, State",New York,OH,56595,US,167.126.196.254,regular,2024-07-18 03:30:11.108830,2024-07-18,03:30:11,TechMart Electronics,Electronics Retail,Retail,warranty,244.43,gaming,3.0,paypal,completed,00,Approved,1275,False,,24.139128865819668,,4307.447911779971,email_marketing,1,desktop_mac,False,1148,PST,en,3.0,3.0,False,7.0,3.0,1.0,244.43
TXN_20240718_00005918,CUST_64560550,Customer 1949,user879@example.com,+1-555-269-4387,"585 Main St, City, State",Phoenix,NY,46318,US,231.70.134.39,enterprise,2024-07-18 03:52:19.108830,2024-07-18,03:52:19,TechMart Electronics,Electronics Retail,Retail,repair,181.78,smart_home,3.0,venmo,completed,00,Approved,750,False,,24.769707632088416,,227550.09679451672,paid_search,6,mobile_ios,True,1759,PST,en,3.0,3.0,False,7.0,3.0,1.0,181.78
TXN_20240718_00006342,CUST_72253950,Customer 5315,user985@example.com,+1-555-528-3857,"338 Main St, City, State",Phoenix,NY,24884,US,25.57.34.64,regular,2024-07-18 05:08:43.108830,2024-07-18,05:08:43,TechMart Electronics,Electronics Retail,Retail,purchase,1228.83,laptops,1.0,venmo,completed,00,Approved,1760,False,,4.448950776781227,,4640.74079541707,email_marketing,4,mobile_ios,True,1035,CST,en,5.0,3.0,False,7.0,3.0,1.0,1228.83
TXN_20240718_00006680,CUST_46335178,Customer 5014,user529@example.com,+1-555-370-5929,"104 Main St, City, State",Houston,NC,18960,US,119.48.138.191,new,2024-07-18 10:35:21.108830,2024-07-18,10:35:21,TechMart Electronics,Electronics Retail,Retail,purchase,510.82,smartphones,2.0,paypal,completed,00,Approved,1539,False,amount_exceeds_normal,43.240419615960064,,996.4280949442441,organic_search,3,mobile_android,True,1152,PST,en,10.0,3.0,False,7.0,3.0,1.0,510.82
