transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240716_00002454,CUST_51943264,Customer 6422,user193@example.com,+1-555-959-4812,"579 Main St, City, State",Houston,TX,76971,US,208.97.153.17,regular,2024-07-16 05:18:55.744428,2024-07-16,05:18:55,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,345.31,general,card,completed,00,Approved,1061,False,,26.315299703821307,,3540.8617572499857,social_media_paid,1,mobile_android,True,616,PST,en,5.0,1.0,False,7.0,3.0,1.0,345.31
TXN_20240716_00004270,CUST_52161623,Customer 8833,user834@example.com,+1-555-680-6922,"943 Main St, City, State",Los Angeles,OH,51228,US,34.31.52.99,regular,2024-07-16 05:37:23.744428,2024-07-16,05:37:23,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,94.24,general,venmo,completed,00,Approved,1510,False,,13.564392206414414,,3319.8189993574574,affiliate,1,desktop_linux,False,1009,MST,en,5.0,1.0,False,7.0,3.0,1.0,94.24
TXN_20240716_00001920,CUST_80195637,Customer 1485,user774@example.com,+1-555-121-9802,"949 Main St, City, State",New York,FL,65124,US,191.125.27.137,new,2024-07-16 05:46:29.744428,2024-07-16,05:46:29,GameVerse Pro,Gaming Platform,Entertainment,subscription,330.47,general,card,completed,00,Approved,337,False,amount_exceeds_normal,25.75350533062795,,118.94166210771324,paid_search,1,desktop_windows,False,1197,PST,en,5.0,1.0,False,7.0,3.0,1.0,330.47
TXN_20240716_00007031,CUST_49057427,Customer 6457,user441@example.com,+1-555-942-4945,"752 Main St, City, State",Phoenix,FL,18399,US,127.41.158.132,regular,2024-07-16 06:56:40.744428,2024-07-16,06:56:40,GameVerse Pro,Gaming Platform,Entertainment,purchase,411.04,general,google_pay,failed,05,Do not honor,725,False,,12.536538475310616,,1676.747870260826,organic_search,4,mobile_ios,True,1374,AKST,en,6.0,1.0,False,7.0,3.0,1.0,411.04
TXN_20240716_00005387,CUST_53593384,Customer 6746,user748@example.com,+1-555-974-2710,"766 Main St, City, State",New York,NY,79925,US,101.70.245.241,new,2024-07-16 08:16:44.744428,2024-07-16,08:16:44,GameVerse Pro,Gaming Platform,Entertainment,purchase,121.02,general,paypal,completed,00,Approved,557,False,,23.876762054582276,,494.58777505728347,email_marketing,2,mobile_android,True,185,PST,en,8.0,1.0,False,7.0,3.0,1.0,121.02
TXN_20240716_00003655,CUST_76475228,Customer 9676,user666@example.com,+1-555-701-3262,"689 Main St, City, State",Chicago,FL,31934,US,7.167.251.161,vip,2024-07-16 09:40:23.744428,2024-07-16,09:40:23,GameVerse Pro,Gaming Platform,Entertainment,purchase,227.03,general,card,completed,00,Approved,818,False,,11.982918317498862,,16745.156615105036,influencer,4,desktop_windows,False,129,HST,en,9.0,1.0,False,7.0,3.0,1.0,227.03
TXN_20240716_00004187,CUST_55264301,Customer 1469,user170@example.com,+1-555-764-3351,"794 Main St, City, State",Houston,CA,16360,US,153.158.63.78,new,2024-07-16 13:03:30.744428,2024-07-16,13:03:30,GameVerse Pro,Gaming Platform,Entertainment,purchase,62.91,general,venmo,completed,00,Approved,175,False,amount_exceeds_normal,41.11607765487419,,111.16522267246268,social_media_organic,4,desktop_windows,False,1639,CST,en,13.0,1.0,False,7.0,3.0,1.0,62.91
TXN_20240716_00002492,CUST_37630288,Customer 1654,user756@example.com,+1-555-993-4170,"633 Main St, City, State",Phoenix,TX,68046,US,244.8.58.164,enterprise,2024-07-16 19:40:35.744428,2024-07-16,19:40:35,GameVerse Pro,Gaming Platform,Entertainment,purchase,420.69,general,venmo,completed,00,Approved,1715,False,,13.559689510984503,,144703.37052686897,paid_search,2,mobile_android,True,961,HST,en,19.0,1.0,False,7.0,3.0,1.0,420.69
TXN_20240716_00001291,CUST_95355982,Customer 4060,user175@example.com,+1-555-653-9358,"998 Main St, City, State",Houston,FL,11967,US,170.47.134.192,new,2024-07-16 20:58:41.744428,2024-07-16,20:58:41,GameVerse Pro,Gaming Platform,Entertainment,purchase,182.24,general,google_pay,completed,00,Approved,1402,False,,15.683704910118408,,786.1578571808175,affiliate,1,tablet_android,False,823,HST,en,20.0,1.0,False,7.0,3.0,1.0,182.24
TXN_20240716_00006884,CUST_92189016,Customer 9854,user231@example.com,+1-555-807-9142,"700 Main St, City, State",Houston,TX,58290,US,177.161.178.209,new,2024-07-16 21:03:59.744428,2024-07-16,21:03:59,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,162.47,general,apple_pay,completed,00,Approved,1358,True,"amount_exceeds_normal,fraud_type_synthetic_identity",39.737912916275036,synthetic_identity,126.80788784201567,affiliate,4,desktop_mac,False,1236,AKST,en,21.0,1.0,False,7.0,3.0,1.0,162.47
TXN_20240716_00004476,CUST_94488862,Customer 7438,user654@example.com,+1-555-882-8405,"546 Main St, City, State",Chicago,NY,27157,US,31.127.239.122,regular,2024-07-16 22:13:38.744428,2024-07-16,22:13:38,GameVerse Pro,Gaming Platform,Entertainment,purchase,193.55,general,google_pay,completed,00,Approved,1549,False,,29.67794883059851,,3526.301272542638,social_media_organic,1,mobile_android,True,49,HST,en,22.0,1.0,False,7.0,3.0,1.0,193.55
TXN_20240716_00000523,CUST_91379817,Customer 6662,user152@example.com,+1-555-752-6172,"241 Main St, City, State",Los Angeles,PA,38651,US,197.45.73.11,new,2024-07-16 23:35:03.744428,2024-07-16,23:35:03,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,364.18,general,card,completed,00,Approved,1143,False,,3.589343895290462,,894.4109675548247,organic_search,1,mobile_android,True,225,EST,en,23.0,1.0,False,7.0,3.0,1.0,364.18
TXN_20240717_00007253,CUST_49662266,Customer 2306,user309@example.com,+1-555-413-6794,"889 Main St, City, State",Houston,GA,53550,US,57.93.244.12,regular,2024-07-17 00:42:26.744428,2024-07-17,00:42:26,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,260.72,general,paypal,completed,00,Approved,543,False,,11.439506283410035,,3208.47723230516,referral,1,mobile_ios,True,1478,EST,en,0.0,2.0,False,7.0,3.0,1.0,260.72
TXN_20240717_00003622,CUST_47689183,Customer 2426,user226@example.com,+1-555-780-8744,"613 Main St, City, State",Phoenix,CA,30794,US,94.234.20.84,enterprise,2024-07-17 01:40:12.744428,2024-07-17,01:40:12,GameVerse Pro,Gaming Platform,Entertainment,subscription,75.53,general,card,completed,00,Approved,183,False,,12.787767677543265,,208019.51233760713,organic_search,2,desktop_windows,False,169,PST,en,1.0,2.0,False,7.0,3.0,1.0,75.53
TXN_20240717_00007928,CUST_77161757,Customer 3517,user194@example.com,+1-555-302-6051,"142 Main St, City, State",Phoenix,IL,30918,US,223.123.124.134,enterprise,2024-07-17 01:54:22.744428,2024-07-17,01:54:22,GameVerse Pro,Gaming Platform,Entertainment,purchase,197.74,general,paypal,completed,00,Approved,778,False,,21.911799527779397,,242997.19885571836,social_media_organic,2,desktop_windows,False,1772,EST,en,1.0,2.0,False,7.0,3.0,1.0,197.74
TXN_20240717_00001405,CUST_32563532,Customer 4553,user740@example.com,+1-555-624-3886,"392 Main St, City, State",New York,GA,13052,US,233.36.31.65,regular,2024-07-17 02:08:19.744428,2024-07-17,02:08:19,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,212.9,general,paypal,completed,00,Approved,1134,False,,2.42126329946373,,3790.7925380420747,paid_search,1,desktop_windows,False,1758,CST,en,2.0,2.0,False,7.0,3.0,1.0,212.9
TXN_20240717_00003852,CUST_73877081,Customer 5415,user230@example.com,+1-555-574-2859,"702 Main St, City, State",Houston,NC,14113,US,49.53.184.199,vip,2024-07-17 02:17:30.744428,2024-07-17,02:17:30,GameVerse Pro,Gaming Platform,Entertainment,subscription,345.43,general,paypal,completed,00,Approved,1872,False,,23.44433239141865,,20583.577489143678,email_marketing,2,mobile_android,True,1330,MST,en,2.0,2.0,False,7.0,3.0,1.0,345.43
TXN_20240717_00006486,CUST_38309886,Customer 3553,user114@example.com,+1-555-321-3446,"333 Main St, City, State",Houston,NY,25365,US,33.214.99.104,regular,2024-07-17 02:42:38.744428,2024-07-17,02:42:38,GameVerse Pro,Gaming Platform,Entertainment,purchase,48.69,general,card,completed,00,Approved,1400,False,,23.69649739351259,,4313.07915926202,influencer,2,mobile_android,True,1422,EST,en,2.0,2.0,False,7.0,3.0,1.0,48.69
TXN_20240717_00001931,CUST_28029896,Customer 2185,user766@example.com,+1-555-573-6097,"213 Main St, City, State",Houston,NC,39742,US,61.21.103.9,regular,2024-07-17 02:49:23.744428,2024-07-17,02:49:23,GameVerse Pro,Gaming Platform,Entertainment,subscription,337.85,general,card,completed,00,Approved,112,True,fraud_type_synthetic_identity,19.9600429213882,synthetic_identity,2450.742460146659,paid_search,4,desktop_windows,False,56,MST,en,2.0,2.0,False,7.0,3.0,1.0,337.85
TXN_20240717_00000065,CUST_97699055,Customer 5024,user648@example.com,+1-555-605-3795,"485 Main St, City, State",New York,OH,67864,US,177.83.30.215,enterprise,2024-07-17 03:36:15.744428,2024-07-17,03:36:15,GameVerse Pro,Gaming Platform,Entertainment,subscription,52.77,general,card,completed,00,Approved,465,False,,18.161290364491727,,130862.13418806886,social_media_paid,1,desktop_chromeos,False,348,EST,en,3.0,2.0,False,7.0,3.0,1.0,52.77
TXN_20240717_00006427,CUST_72529368,Customer 6111,user916@example.com,+1-555-801-2014,"742 Main St, City, State",New York,FL,95921,US,159.68.134.53,new,2024-07-17 03:47:54.744428,2024-07-17,03:47:54,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,234.83,general,google_pay,completed,00,Approved,205,False,,5.813658492131984,,975.0927214705525,paid_search,6,desktop_windows,False,1295,MST,en,3.0,2.0,False,7.0,3.0,1.0,234.83
TXN_20240717_00004504,CUST_40764716,Customer 9168,user727@example.com,+1-555-648-6564,"743 Main St, City, State",Chicago,PA,86839,US,9.119.200.187,regular,2024-07-17 03:53:05.744428,2024-07-17,03:53:05,GameVerse Pro,Gaming Platform,Entertainment,purchase,253.74,general,google_pay,completed,00,Approved,183,False,,13.085108842478958,,1280.705472853067,influencer,2,desktop_windows,False,1490,CST,en,3.0,2.0,False,7.0,3.0,1.0,253.74
TXN_20240717_00004288,CUST_80209106,Customer 8504,user300@example.com,+1-555-371-9688,"651 Main St, City, State",New York,FL,83825,US,60.249.188.50,vip,2024-07-17 04:13:35.744428,2024-07-17,04:13:35,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,411.06,general,venmo,completed,00,Approved,171,False,,3.581658012657712,,11074.351358537973,affiliate,2,desktop_windows,False,698,AKST,en,4.0,2.0,False,7.0,3.0,1.0,411.06
TXN_20240717_00005241,CUST_72052981,Customer 6097,user677@example.com,+1-555-371-2146,"795 Main St, City, State",Chicago,PA,24803,US,241.231.91.25,vip,2024-07-17 04:29:19.744428,2024-07-17,04:29:19,GameVerse Pro,Gaming Platform,Entertainment,subscription,364.69,general,apple_pay,completed,00,Approved,824,False,,15.131887088592679,,18668.973406288016,referral,4,desktop_mac,False,633,MST,en,4.0,2.0,False,7.0,3.0,2.0,499.89
TXN_20240717_00002906,CUST_25301802,Customer 5440,user232@example.com,+1-555-454-9018,"898 Main St, City, State",Houston,MI,27514,US,199.81.126.18,vip,2024-07-17 04:30:28.744428,2024-07-17,04:30:28,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,481.16,general,paypal,completed,00,Approved,440,False,,0.4772659894704767,,8838.108910660354,social_media_organic,1,desktop_linux,False,516,CST,en,4.0,2.0,False,7.0,3.0,1.0,481.16
TXN_20240717_00000176,CUST_75225944,Customer 1811,user281@example.com,+1-555-862-6637,"171 Main St, City, State",New York,TX,39756,US,118.67.102.148,enterprise,2024-07-17 04:44:07.744428,2024-07-17,04:44:07,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,50.71,general,paypal,completed,00,Approved,1270,False,,21.545255842227288,,108371.64629483694,social_media_organic,1,mobile_android,True,1617,EST,en,4.0,2.0,False,7.0,3.0,1.0,50.71
TXN_20240717_00002286,CUST_61237597,Customer 4872,user490@example.com,+1-555-391-9693,"709 Main St, City, State",Houston,PA,13717,US,66.177.253.24,enterprise,2024-07-17 04:55:31.744428,2024-07-17,04:55:31,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,129.21,general,google_pay,completed,00,Approved,1386,False,,13.378793130424821,,211172.7840096599,content_marketing,1,mobile_android,True,1218,PST,en,4.0,2.0,False,7.0,3.0,1.0,129.21
TXN_20240717_00002930,CUST_57182507,Customer 8842,user628@example.com,+1-555-219-2199,"348 Main St, City, State",New York,MI,56778,US,229.66.109.40,regular,2024-07-17 05:52:41.744428,2024-07-17,05:52:41,GameVerse Pro,Gaming Platform,Entertainment,subscription,67.72,general,google_pay,completed,00,Approved,1356,False,,23.680885324849385,,4518.215847975978,organic_search,3,desktop_windows,False,369,HST,en,5.0,2.0,False,7.0,3.0,1.0,67.72
TXN_20240717_00000512,CUST_91002947,Customer 7318,user716@example.com,+1-555-239-7393,"617 Main St, City, State",New York,NY,18849,US,117.232.163.48,vip,2024-07-17 06:38:09.744428,2024-07-17,06:38:09,GameVerse Pro,Gaming Platform,Entertainment,purchase,60.67,general,apple_pay,completed,00,Approved,1582,False,,6.062187711443327,,18846.71004861988,social_media_organic,1,mobile_android,True,567,MST,en,6.0,2.0,False,7.0,3.0,1.0,60.67
TXN_20240717_00005584,CUST_72529368,Customer 6111,user916@example.com,+1-555-801-2014,"742 Main St, City, State",New York,FL,95921,US,159.68.134.53,new,2024-07-17 11:01:32.744428,2024-07-17,11:01:32,GameVerse Pro,Gaming Platform,Entertainment,purchase,270.63,general,paypal,completed,00,Approved,1846,False,,5.813658492131984,,975.0927214705525,paid_search,4,desktop_windows,False,246,MST,en,11.0,2.0,False,7.0,3.0,2.0,505.46000000000004
TXN_20240717_00005794,CUST_11059526,Customer 8689,user839@example.com,+1-555-286-2413,"191 Main St, City, State",Chicago,NC,49784,US,205.118.198.21,vip,2024-07-17 18:17:30.744428,2024-07-17,18:17:30,GameVerse Pro,Gaming Platform,Entertainment,subscription,446.12,general,card,completed,00,Approved,1739,False,,5.267673810085974,,16511.10563468586,social_media_organic,1,mobile_ios,True,1542,HST,en,18.0,2.0,False,7.0,3.0,1.0,446.12
TXN_20240717_00004740,CUST_25659376,Customer 3809,user796@example.com,+1-555-426-2172,"957 Main St, City, State",New York,NC,20837,US,252.138.99.121,regular,2024-07-17 18:28:02.744428,2024-07-17,18:28:02,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,225.19,general,google_pay,completed,00,Approved,1545,True,fraud_type_card_testing,20.584332818508532,card_testing,3998.516784317322,referral,5,tablet_windows,False,1354,AKST,en,18.0,2.0,False,7.0,3.0,1.0,225.19
TXN_20240717_00005574,CUST_80141415,Customer 9738,user980@example.com,+1-555-996-2217,"983 Main St, City, State",New York,TX,61291,US,126.136.31.158,enterprise,2024-07-17 18:31:37.744428,2024-07-17,18:31:37,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,132.84,general,card,completed,00,Approved,1954,False,,20.020735662835406,,42250.49217119887,organic_search,4,desktop_windows,False,558,EST,en,18.0,2.0,False,7.0,3.0,1.0,132.84
TXN_20240717_00006243,CUST_85634992,Customer 3924,user454@example.com,+1-555-872-4018,"529 Main St, City, State",Chicago,MI,43198,US,215.116.60.241,new,2024-07-17 19:37:32.744428,2024-07-17,19:37:32,GameVerse Pro,Gaming Platform,Entertainment,purchase,153.72,general,paypal,completed,00,Approved,243,False,,24.62423931613304,,514.5108357880943,social_media_organic,2,mobile_android,True,1015,CST,en,19.0,2.0,False,7.0,3.0,1.0,153.72
TXN_20240717_00007044,CUST_62127871,Customer 8648,user397@example.com,+1-555-751-5221,"175 Main St, City, State",Houston,NY,10157,US,42.83.181.116,regular,2024-07-17 20:24:09.744428,2024-07-17,20:24:09,GameVerse Pro,Gaming Platform,Entertainment,subscription,475.87,general,apple_pay,failed,14,Invalid card,1358,False,,17.078307796019928,,2743.7350558025214,referral,2,mobile_ios,True,1222,AKST,en,20.0,2.0,False,7.0,3.0,1.0,475.87
TXN_20240718_00001088,CUST_74995760,Customer 2384,user724@example.com,+1-555-663-1843,"712 Main St, City, State",Houston,OH,23260,US,147.30.7.163,enterprise,2024-07-18 01:16:36.744428,2024-07-18,01:16:36,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,426.84,general,card,failed,05,Do not honor,699,False,,9.603977434889574,,154757.11143498594,influencer,2,tablet_ipad,False,911,MST,en,1.0,3.0,False,7.0,3.0,1.0,426.84
TXN_20240718_00001022,CUST_66091049,Customer 2068,user752@example.com,+1-555-532-1559,"570 Main St, City, State",Houston,CA,81776,US,98.245.207.236,regular,2024-07-18 01:34:59.744428,2024-07-18,01:34:59,GameVerse Pro,Gaming Platform,Entertainment,purchase,420.32,general,apple_pay,failed,05,Do not honor,1125,False,,23.258383655105455,,3704.212003845766,email_marketing,2,smart_tv_fire_tv,False,378,MST,en,1.0,3.0,False,7.0,3.0,1.0,420.32
TXN_20240718_00003906,CUST_89539198,Customer 3585,user937@example.com,+1-555-437-3313,"362 Main St, City, State",Los Angeles,OH,90097,US,161.67.226.12,regular,2024-07-18 02:03:53.744428,2024-07-18,02:03:53,GameVerse Pro,Gaming Platform,Entertainment,purchase,433.8,general,venmo,completed,00,Approved,1978,False,,24.62064823348864,,2424.6095863971013,email_marketing,2,tablet_android,False,401,MST,en,2.0,3.0,False,7.0,3.0,1.0,433.8
TXN_20240718_00005517,CUST_21969141,Customer 8446,user532@example.com,+1-555-470-2980,"933 Main St, City, State",New York,IL,97294,US,15.100.206.130,regular,2024-07-18 03:01:35.744428,2024-07-18,03:01:35,GameVerse Pro,Gaming Platform,Entertainment,purchase,109.8,general,card,completed,00,Approved,1590,False,,4.6926527255641,,2267.0403337884472,direct_traffic,3,mobile_android,True,527,PST,en,3.0,3.0,False,7.0,3.0,1.0,109.8
TXN_20240718_00002828,CUST_17891994,Customer 6854,user470@example.com,+1-555-956-6336,"343 Main St, City, State",Houston,IL,72259,US,160.8.127.116,enterprise,2024-07-18 03:58:35.744428,2024-07-18,03:58:35,GameVerse Pro,Gaming Platform,Entertainment,subscription,188.49,general,card,completed,00,Approved,710,False,,9.562088488477874,,97342.2752667719,paid_search,1,mobile_android,True,1579,MST,en,3.0,3.0,False,7.0,3.0,1.0,188.49
TXN_20240718_00005431,CUST_58413615,Customer 3636,user954@example.com,+1-555-540-6310,"716 Main St, City, State",Houston,CA,36381,US,206.126.149.155,regular,2024-07-18 04:04:23.744428,2024-07-18,04:04:23,GameVerse Pro,Gaming Platform,Entertainment,subscription,74.89,general,google_pay,completed,00,Approved,969,False,,9.851418431441672,,3248.0734907513142,organic_search,1,desktop_windows,False,1385,PST,en,4.0,3.0,False,7.0,3.0,1.0,74.89
TXN_20240718_00005261,CUST_36399648,Customer 4767,user930@example.com,+1-555-593-7885,"195 Main St, City, State",Houston,TX,82758,US,168.11.7.198,new,2024-07-18 04:15:54.744428,2024-07-18,04:15:54,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,384.85,general,venmo,completed,00,Approved,1451,False,,18.903401159472885,,781.0273334237464,social_media_paid,2,desktop_windows,False,893,EST,en,4.0,3.0,False,7.0,3.0,1.0,384.85
TXN_20240718_00002086,CUST_54722815,Customer 4978,user925@example.com,+1-555-814-1567,"809 Main St, City, State",Los Angeles,TX,37603,US,214.198.45.144,vip,2024-07-18 04:33:40.744428,2024-07-18,04:33:40,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,277.48,general,apple_pay,completed,00,Approved,386,False,,20.251758217772416,,21365.656776753407,direct_traffic,2,desktop_mac,False,1257,CST,en,4.0,3.0,False,7.0,3.0,1.0,277.48
TXN_20240718_00007479,CUST_73855171,Customer 3896,user574@example.com,+1-555-900-5076,"993 Main St, City, State",Houston,MI,46558,US,82.166.231.166,new,2024-07-18 05:31:16.744428,2024-07-18,05:31:16,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,319.26,general,card,completed,00,Approved,1141,False,amount_exceeds_normal,27.49226410650698,,587.0297755954873,organic_search,2,mobile_ios,True,507,AKST,en,5.0,3.0,False,7.0,3.0,1.0,319.26
TXN_20240718_00002471,CUST_61569659,Customer 7410,user699@example.com,+1-555-705-2763,"146 Main St, City, State",Los Angeles,NC,18400,US,50.162.207.255,enterprise,2024-07-18 05:42:53.744428,2024-07-18,05:42:53,GameVerse Pro,Gaming Platform,Entertainment,in_game_purchase,344.93,general,apple_pay,completed,00,Approved,1731,False,,14.079512024684721,,160667.21068383846,social_media_paid,1,mobile_ios,True,1468,MST,en,5.0,3.0,False,7.0,3.0,1.0,344.93
TXN_20240718_00000637,CUST_22238224,Customer 3267,user633@example.com,+1-555-307-3574,"259 Main St, City, State",Chicago,FL,49401,US,221.46.86.247,vip,2024-07-18 05:48:24.744428,2024-07-18,05:48:24,GameVerse Pro,Gaming Platform,Entertainment,purchase,115.96,general,paypal,completed,00,Approved,344,False,,28.901692292474344,,8664.41572282533,organic_search,3,desktop_windows,False,1469,CST,en,5.0,3.0,False,7.0,3.0,1.0,115.96
TXN_20240718_00000879,CUST_15093454,Customer 1274,user910@example.com,+1-555-549-5015,"966 Main St, City, State",Phoenix,PA,44800,US,104.244.96.14,enterprise,2024-07-18 06:03:59.744428,2024-07-18,06:03:59,GameVerse Pro,Gaming Platform,Entertainment,subscription,413.88,general,google_pay,completed,00,Approved,1548,False,,16.052414463158886,,212628.53960287463,paid_search,2,desktop_mac,False,297,HST,en,6.0,3.0,False,7.0,3.0,1.0,413.88
TXN_20240718_00002900,CUST_74373438,Customer 9620,user606@example.com,+1-555-248-4193,"984 Main St, City, State",Houston,OH,20463,US,102.69.218.120,vip,2024-07-18 06:48:16.744428,2024-07-18,06:48:16,GameVerse Pro,Gaming Platform,Entertainment,subscription,26.56,general,card,completed,00,Approved,604,False,,17.660789593140176,,6492.5466034101055,social_media_organic,4,mobile_android,True,852,MST,en,6.0,3.0,False,7.0,3.0,1.0,26.56
