transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,trading_pair,fee,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240716_00000244,CUST_93583710,Customer 9758,user925@example.com,+1-555-480-2382,"978 Main St, City, State",Houston,NC,78054,US,107.25.119.56,vip,2024-07-16 13:56:31.250827,2024-07-16,13:56:31,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,15045.35,ETH/USD,30.09,trading,venmo,completed,00,Approved,1386,False,amount_exceeds_normal,26.332980110875432,,14038.639016207057,social_media_paid,1,desktop_windows,False,158,AKST,en,13.0,1.0,False,7.0,3.0,1.0,15045.35
TXN_20240716_00003078,CUST_32816422,Customer 7356,user224@example.com,+1-555-649-3145,"634 Main St, City, State",New York,TX,51377,US,163.245.235.110,enterprise,2024-07-16 14:08:25.250827,2024-07-16,14:08:25,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,69518.92,USDT/USD,0.0,trading,venmo,completed,00,Approved,769,False,,19.877760319990088,,189170.69592463982,organic_search,2,mobile_ios,True,531,MST,en,14.0,1.0,False,7.0,3.0,1.0,69518.92
TXN_20240716_00002428,CUST_12726972,Customer 8550,user566@example.com,+1-555-294-6715,"741 Main St, City, State",Houston,OH,90367,US,181.220.167.104,regular,2024-07-16 15:10:38.250827,2024-07-16,15:10:38,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,33371.39,ETH/USD,0.0,trading,google_pay,completed,00,Approved,1456,False,amount_exceeds_normal,35.42548596247738,,2196.9420642104287,social_media_organic,3,tablet_ipad,False,1600,HST,en,15.0,1.0,False,7.0,3.0,1.0,33371.39
TXN_20240716_00003871,CUST_89616710,Customer 1222,user906@example.com,+1-555-263-9277,"171 Main St, City, State",Chicago,MI,66833,US,235.180.15.128,vip,2024-07-16 16:02:02.250827,2024-07-16,16:02:02,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,8186.37,USDT/USD,0.0,trading,paypal,completed,00,Approved,502,False,amount_exceeds_normal,38.45254887722599,,10060.698136437917,paid_search,1,mobile_android,True,1010,MST,en,16.0,1.0,False,7.0,3.0,1.0,8186.37
TXN_20240716_00006432,CUST_73015319,Customer 6712,user187@example.com,+1-555-617-4590,"567 Main St, City, State",Chicago,GA,90297,US,91.48.66.162,new,2024-07-16 17:09:16.250827,2024-07-16,17:09:16,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,9815.35,USDT/USD,0.0,trading,card,completed,00,Approved,1380,False,amount_exceeds_normal,40.02465280076806,,236.9619078923463,paid_search,8,desktop_mac,False,447,AKST,en,17.0,1.0,False,7.0,3.0,1.0,9815.35
TXN_20240716_00006615,CUST_73269745,Customer 4858,user895@example.com,+1-555-870-6465,"921 Main St, City, State",Chicago,GA,41564,US,181.233.135.126,new,2024-07-16 17:55:51.250827,2024-07-16,17:55:51,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,36399.07,ETH/USD,0.0,trading,card,completed,00,Approved,1456,False,amount_exceeds_normal,38.23905781083217,,677.204374239165,paid_search,4,mobile_android,True,1586,PST,en,17.0,1.0,False,7.0,3.0,1.0,36399.07
TXN_20240716_00007939,CUST_86009732,Customer 4278,user948@example.com,+1-555-951-6150,"173 Main St, City, State",Houston,FL,84268,US,73.124.67.160,enterprise,2024-07-16 18:09:07.250827,2024-07-16,18:09:07,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,6001.55,ETH/USD,12.0,trading,venmo,completed,00,Approved,270,False,,7.737006655543434,,240725.40181012952,social_media_paid,2,mobile_ios,True,354,HST,en,18.0,1.0,False,7.0,3.0,1.0,6001.55
TXN_20240716_00007359,CUST_34656771,Customer 1057,user633@example.com,+1-555-933-1159,"459 Main St, City, State",New York,NY,69714,US,249.228.59.93,vip,2024-07-16 19:27:23.250827,2024-07-16,19:27:23,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,8357.64,ETH/USD,0.0,trading,card,completed,00,Approved,1338,False,,29.917659782171445,,18576.29355252759,paid_search,5,desktop_mac,False,1124,EST,en,19.0,1.0,False,7.0,3.0,1.0,8357.64
TXN_20240716_00002263,CUST_38348457,Customer 2668,user899@example.com,+1-555-365-3262,"684 Main St, City, State",New York,NC,65766,US,94.193.124.182,regular,2024-07-16 21:06:01.250827,2024-07-16,21:06:01,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,70349.15,BTC/USD,140.7,trading,google_pay,completed,00,Approved,484,False,amount_exceeds_normal,37.456047091477465,,4948.148700812451,email_marketing,1,mobile_android,True,1156,MST,en,21.0,1.0,False,7.0,3.0,1.0,70349.15
TXN_20240716_00004434,CUST_68422707,Customer 9611,user846@example.com,+1-555-629-8283,"821 Main St, City, State",Chicago,PA,69622,US,150.24.226.82,regular,2024-07-16 21:19:00.250827,2024-07-16,21:19:00,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,85460.65,BTC/USD,0.0,trading,venmo,completed,00,Approved,1787,False,amount_exceeds_normal,49.98595404797938,,4024.6212092228993,social_media_organic,2,mobile_ios,True,115,CST,en,21.0,1.0,False,7.0,3.0,1.0,85460.65
TXN_20240717_00003261,CUST_66461368,Customer 8643,user731@example.com,+1-555-670-7943,"534 Main St, City, State",Chicago,PA,59423,US,44.71.80.36,regular,2024-07-17 00:37:42.250827,2024-07-17,00:37:42,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,31211.99,BTC/USD,62.42,trading,venmo,completed,00,Approved,889,False,amount_exceeds_normal,45.29893822481055,,4317.053645159216,organic_search,2,mobile_ios,True,289,EST,en,0.0,2.0,False,7.0,3.0,1.0,31211.99
TXN_20240717_00003366,CUST_96171415,Customer 3293,user526@example.com,+1-555-233-7450,"868 Main St, City, State",Houston,PA,18873,US,153.179.29.130,enterprise,2024-07-17 02:08:08.250827,2024-07-17,02:08:08,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,72738.62,BTC/USD,0.0,trading,card,completed,00,Approved,893,False,,29.44272461769833,,240104.16357496523,organic_search,1,desktop_windows,False,243,PST,en,2.0,2.0,False,7.0,3.0,1.0,72738.62
TXN_20240717_00003539,CUST_35878119,Customer 1714,user568@example.com,+1-555-590-3140,"286 Main St, City, State",Chicago,FL,16050,US,126.231.33.14,regular,2024-07-17 03:27:35.250827,2024-07-17,03:27:35,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,89794.43,BTC/USD,0.0,trading,google_pay,completed,00,Approved,711,False,amount_exceeds_normal,40.26826508240879,,3905.6396065330036,organic_search,4,mobile_ios,True,284,PST,en,3.0,2.0,False,7.0,3.0,1.0,89794.43
TXN_20240717_00004415,CUST_92425161,Customer 6690,user453@example.com,+1-555-176-8533,"823 Main St, City, State",Houston,IL,50255,US,197.25.80.254,enterprise,2024-07-17 03:57:21.250827,2024-07-17,03:57:21,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,62349.41,USDT/USD,124.7,trading,apple_pay,completed,00,Approved,1484,True,fraud_type_synthetic_identity,26.577441458813485,synthetic_identity,127691.3442672645,paid_search,1,desktop_windows,False,933,AKST,en,3.0,2.0,False,7.0,3.0,1.0,62349.41
TXN_20240717_00004665,CUST_83774388,Customer 5343,user723@example.com,+1-555-637-4270,"689 Main St, City, State",Los Angeles,FL,95047,US,168.147.8.241,enterprise,2024-07-17 05:30:05.250827,2024-07-17,05:30:05,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,13683.46,ETH/USD,0.0,trading,venmo,completed,00,Approved,1394,False,,1.8540499150762413,,46106.91957743475,paid_search,1,tablet_ipad,False,1240,MST,en,5.0,2.0,False,7.0,3.0,1.0,13683.46
TXN_20240717_00002946,CUST_19423711,Customer 4116,user732@example.com,+1-555-652-8682,"187 Main St, City, State",New York,CA,70732,US,255.127.182.221,new,2024-07-17 06:14:10.250827,2024-07-17,06:14:10,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,13910.53,ETH/USD,0.0,trading,google_pay,completed,00,Approved,795,False,amount_exceeds_normal,28.443473068177745,,715.8346224753956,influencer,3,mobile_ios,True,517,PST,en,6.0,2.0,False,7.0,3.0,1.0,13910.53
TXN_20240717_00004500,CUST_87029752,Customer 4688,user880@example.com,+1-555-706-2442,"110 Main St, City, State",Houston,MI,27608,US,252.211.253.139,new,2024-07-17 06:16:55.250827,2024-07-17,06:16:55,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,90170.75,USDT/USD,180.34,trading,paypal,completed,00,Approved,1108,False,amount_exceeds_normal,32.49592135251552,,538.4384142693593,direct_traffic,2,desktop_windows,False,966,HST,en,6.0,2.0,False,7.0,3.0,1.0,90170.75
TXN_20240717_00003583,CUST_66900821,Customer 9969,user638@example.com,+1-555-403-7333,"358 Main St, City, State",New York,OH,63664,US,149.6.168.170,new,2024-07-17 07:57:21.250827,2024-07-17,07:57:21,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,6949.9,ETH/USD,13.9,trading,card,completed,00,Approved,1210,False,amount_exceeds_normal,36.671481501669625,,154.20700754332566,organic_search,2,mobile_android,True,1012,AKST,en,7.0,2.0,False,7.0,3.0,1.0,6949.9
TXN_20240717_00005639,CUST_35525177,Customer 1367,user534@example.com,+1-555-885-7764,"659 Main St, City, State",Chicago,FL,78343,US,94.253.237.86,enterprise,2024-07-17 08:13:46.250827,2024-07-17,08:13:46,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,65206.46,USDT/USD,130.41,trading,card,completed,00,Approved,1100,False,,14.958039608660556,,161540.6363717787,direct_traffic,1,desktop_windows,False,632,HST,en,8.0,2.0,False,7.0,3.0,1.0,65206.46
TXN_20240717_00002250,CUST_69930371,Customer 2118,user197@example.com,+1-555-748-4139,"798 Main St, City, State",Los Angeles,NC,93444,US,142.91.66.127,vip,2024-07-17 10:27:48.250827,2024-07-17,10:27:48,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,31418.73,ETH/USD,62.84,trading,apple_pay,failed,14,Invalid card,1984,False,amount_exceeds_normal,27.013379627879427,,14147.448786428839,organic_search,2,tablet_ipad,False,1209,MST,en,10.0,2.0,False,7.0,3.0,1.0,31418.73
TXN_20240717_00003348,CUST_70176899,Customer 3336,user878@example.com,+1-555-185-7395,"319 Main St, City, State",Los Angeles,OH,89284,US,225.140.81.48,vip,2024-07-17 11:31:00.250827,2024-07-17,11:31:00,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,20127.5,USDT/USD,0.0,trading,apple_pay,completed,00,Approved,318,False,amount_exceeds_normal,46.15659943332264,,11537.416461115423,referral,2,mobile_android,True,1028,HST,en,11.0,2.0,False,7.0,3.0,1.0,20127.5
TXN_20240717_00006287,CUST_57863920,Customer 8910,user113@example.com,+1-555-225-5346,"309 Main St, City, State",New York,PA,74726,US,28.80.142.186,regular,2024-07-17 11:33:29.250827,2024-07-17,11:33:29,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,25817.66,ETH/USD,0.0,trading,google_pay,completed,00,Approved,206,False,amount_exceeds_normal,39.5318047351552,,2081.2136734251644,organic_search,1,desktop_linux,False,76,EST,en,11.0,2.0,False,7.0,3.0,1.0,25817.66
TXN_20240717_00005284,CUST_96630521,Customer 7981,user329@example.com,+1-555-350-8901,"462 Main St, City, State",Phoenix,PA,49646,US,93.142.79.43,regular,2024-07-17 11:44:49.250827,2024-07-17,11:44:49,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,51485.21,USDT/USD,102.97,trading,apple_pay,completed,00,Approved,371,False,amount_exceeds_normal,47.11894008849083,,4238.831123326288,paid_search,1,mobile_ios,True,1360,EST,en,11.0,2.0,False,7.0,3.0,1.0,51485.21
TXN_20240717_00001792,CUST_22709387,Customer 2289,user667@example.com,+1-555-480-5858,"500 Main St, City, State",New York,NC,51038,US,152.26.166.94,vip,2024-07-17 11:48:03.250827,2024-07-17,11:48:03,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,31599.21,BTC/USD,0.0,trading,google_pay,completed,00,Approved,1714,False,amount_exceeds_normal,32.225146692635235,,11878.870399247298,email_marketing,1,mobile_android,True,292,EST,en,11.0,2.0,False,7.0,3.0,1.0,31599.21
TXN_20240717_00003702,CUST_86411061,Customer 5873,user965@example.com,+1-555-142-7865,"295 Main St, City, State",Los Angeles,NY,94399,US,192.10.12.34,enterprise,2024-07-17 11:54:19.250827,2024-07-17,11:54:19,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,38619.4,ETH/USD,0.0,trading,apple_pay,completed,00,Approved,348,False,amount_exceeds_normal,20.587693428963764,,69774.12377269406,social_media_organic,1,mobile_android,True,421,MST,en,11.0,2.0,False,7.0,3.0,1.0,38619.4
TXN_20240717_00006131,CUST_62884151,Customer 4689,user528@example.com,+1-555-765-4684,"160 Main St, City, State",New York,NY,81946,US,146.19.17.138,enterprise,2024-07-17 12:44:28.250827,2024-07-17,12:44:28,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,17410.79,ETH/USD,34.82,trading,card,completed,00,Approved,346,False,amount_exceeds_normal,35.697529309103075,,27172.678987543928,influencer,3,desktop_mac,False,1364,MST,en,12.0,2.0,False,7.0,3.0,1.0,17410.79
TXN_20240717_00003036,CUST_95176504,Customer 2434,user641@example.com,+1-555-606-4113,"271 Main St, City, State",Chicago,PA,65945,US,244.21.203.136,new,2024-07-17 14:18:30.250827,2024-07-17,14:18:30,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,72741.39,USDT/USD,0.0,trading,apple_pay,completed,00,Approved,785,False,amount_exceeds_normal,49.79490052203241,,804.9275293465514,email_marketing,2,desktop_linux,False,614,AKST,en,14.0,2.0,False,7.0,3.0,1.0,72741.39
TXN_20240717_00002566,CUST_97863781,Customer 8449,user480@example.com,+1-555-445-1107,"876 Main St, City, State",Chicago,GA,64280,US,121.12.224.208,regular,2024-07-17 15:51:35.250827,2024-07-17,15:51:35,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,14159.71,ETH/USD,28.32,trading,card,completed,00,Approved,163,False,amount_exceeds_normal,36.997036738266004,,4409.49402575619,email_marketing,3,mobile_android,True,84,HST,en,15.0,2.0,False,7.0,3.0,1.0,14159.71
TXN_20240717_00004802,CUST_46130719,Customer 3080,user190@example.com,+1-555-523-4646,"993 Main St, City, State",Los Angeles,GA,67613,US,151.84.24.18,new,2024-07-17 16:09:15.250827,2024-07-17,16:09:15,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,65430.36,USDT/USD,130.86,trading,paypal,completed,00,Approved,920,False,amount_exceeds_normal,21.645500477737826,,433.22446206191677,organic_search,3,desktop_windows,False,1241,MST,en,16.0,2.0,False,7.0,3.0,1.0,65430.36
TXN_20240717_00003954,CUST_43026410,Customer 7547,user520@example.com,+1-555-577-3733,"132 Main St, City, State",Los Angeles,CA,59050,US,193.101.216.154,regular,2024-07-17 17:31:33.250827,2024-07-17,17:31:33,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,47853.13,ETH/USD,0.0,trading,venmo,failed,51,Insufficient funds,352,False,amount_exceeds_normal,36.02556132747432,,2193.8641215259895,email_marketing,1,mobile_ios,True,803,PST,en,17.0,2.0,False,7.0,3.0,1.0,47853.13
TXN_20240717_00007841,CUST_85958797,Customer 9431,user422@example.com,+1-555-905-8828,"208 Main St, City, State",New York,GA,14810,US,41.122.6.32,new,2024-07-17 17:38:08.250827,2024-07-17,17:38:08,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,10002.43,ETH/USD,20.0,trading,venmo,completed,00,Approved,961,False,amount_exceeds_normal,35.53525249249134,,349.1652347673411,influencer,1,mobile_ios,True,597,AKST,en,17.0,2.0,False,7.0,3.0,1.0,10002.43
TXN_20240717_00004985,CUST_59657561,Customer 8949,user596@example.com,+1-555-314-7522,"245 Main St, City, State",Phoenix,OH,36005,US,225.50.154.251,enterprise,2024-07-17 19:24:03.250827,2024-07-17,19:24:03,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,16481.05,ETH/USD,32.96,trading,google_pay,completed,00,Approved,1680,False,,3.2703270924264305,,187473.94179974767,organic_search,2,mobile_android,True,250,MST,en,19.0,2.0,False,7.0,3.0,1.0,16481.05
TXN_20240717_00005787,CUST_86207539,Customer 3444,user102@example.com,+1-555-428-7305,"924 Main St, City, State",Phoenix,IL,52895,US,226.71.2.195,vip,2024-07-17 19:26:36.250827,2024-07-17,19:26:36,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,59407.47,USDT/USD,0.0,trading,venmo,failed,14,Invalid card,382,False,amount_exceeds_normal,40.4666383151037,,14680.87671410115,organic_search,1,desktop_windows,False,762,AKST,en,19.0,2.0,False,7.0,3.0,1.0,59407.47
TXN_20240717_00005386,CUST_96939880,Customer 6771,user669@example.com,+1-555-315-1994,"261 Main St, City, State",Phoenix,IL,72135,US,223.48.78.143,regular,2024-07-17 20:16:05.250827,2024-07-17,20:16:05,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,86934.55,BTC/USD,0.0,trading,apple_pay,completed,00,Approved,1798,False,amount_exceeds_normal,23.098844928395216,,2345.0863269519923,social_media_organic,1,desktop_windows,False,1727,AKST,en,20.0,2.0,False,7.0,3.0,1.0,86934.55
TXN_20240717_00007609,CUST_84536481,Customer 2325,user161@example.com,+1-555-846-1115,"842 Main St, City, State",Phoenix,FL,84025,US,135.99.57.99,vip,2024-07-17 20:27:57.250827,2024-07-17,20:27:57,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,70800.62,BTC/USD,0.0,trading,card,completed,00,Approved,1702,False,amount_exceeds_normal,32.93701140002181,,18796.244139967814,organic_search,1,desktop_windows,False,545,EST,en,20.0,2.0,False,7.0,3.0,1.0,70800.62
TXN_20240717_00001026,CUST_27774011,Customer 4518,user338@example.com,+1-555-638-7135,"279 Main St, City, State",Phoenix,IL,91608,US,149.45.147.163,enterprise,2024-07-17 21:01:55.250827,2024-07-17,21:01:55,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,702.13,USDT/USD,0.0,trading,venmo,completed,00,Approved,1621,False,,1.073721136104383,,54306.11473580987,organic_search,1,mobile_android,True,1651,AKST,en,21.0,2.0,False,7.0,3.0,1.0,702.13
TXN_20240717_00001292,CUST_87772758,Customer 1413,user345@example.com,+1-555-815-8791,"188 Main St, City, State",Phoenix,NC,17385,US,233.127.197.206,vip,2024-07-17 21:13:14.250827,2024-07-17,21:13:14,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,6284.45,BTC/USD,0.0,trading,google_pay,completed,00,Approved,1084,False,,1.921724475514055,,22019.438310754285,social_media_organic,2,desktop_windows,False,558,CST,en,21.0,2.0,False,7.0,3.0,1.0,6284.45
TXN_20240717_00006751,CUST_86946799,Customer 1974,user358@example.com,+1-555-434-1659,"372 Main St, City, State",New York,IL,34925,US,157.31.23.163,vip,2024-07-17 21:34:10.250827,2024-07-17,21:34:10,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,28466.88,USDT/USD,56.93,trading,venmo,completed,00,Approved,1853,False,amount_exceeds_normal,42.099402164959436,,14104.170918041013,social_media_paid,1,desktop_mac,False,643,PST,en,21.0,2.0,False,7.0,3.0,1.0,28466.88
TXN_20240717_00005140,CUST_62808846,Customer 8838,user255@example.com,+1-555-887-1405,"209 Main St, City, State",New York,OH,21955,US,124.115.99.144,vip,2024-07-17 22:55:35.250827,2024-07-17,22:55:35,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,52685.61,USDT/USD,0.0,trading,google_pay,completed,00,Approved,493,False,amount_exceeds_normal,34.264567568977775,,6011.951269510014,social_media_paid,1,desktop_mac,False,1412,CST,en,22.0,2.0,False,7.0,3.0,1.0,52685.61
TXN_20240717_00003444,CUST_24172125,Customer 9011,user438@example.com,+1-555-419-2643,"797 Main St, City, State",Los Angeles,CA,58262,US,10.239.220.11,regular,2024-07-17 23:10:14.250827,2024-07-17,23:10:14,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,74705.9,BTC/USD,149.41,trading,google_pay,completed,00,Approved,889,True,"amount_exceeds_normal,fraud_type_synthetic_identity",42.13160105330964,synthetic_identity,4025.4386195941947,paid_search,2,tablet_ipad,False,866,AKST,en,23.0,2.0,False,7.0,3.0,1.0,74705.9
TXN_20240717_00001400,CUST_44924847,Customer 3714,user570@example.com,+1-555-939-3056,"649 Main St, City, State",Houston,OH,89534,US,55.34.201.197,regular,2024-07-17 23:21:19.250827,2024-07-17,23:21:19,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,16071.52,ETH/USD,32.14,trading,apple_pay,completed,00,Approved,1739,False,amount_exceeds_normal,32.039369000358775,,3081.2951888428947,influencer,1,mobile_ios,True,684,AKST,en,23.0,2.0,False,7.0,3.0,1.0,16071.52
