transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,product_category,quantity,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240716_00003113,CUST_60643716,Customer 5525,user470@example.com,+1-555-928-4871,"398 Main St, City, State",Los Angeles,FL,29254,US,140.109.184.120,vip,2024-07-16 05:11:52.738041,2024-07-16,05:11:52,StyleHub Fashion,Fashion E-commerce,Retail,return,50.35,accessories,2.0,google_pay,completed,00,Approved,236,False,,13.595851861716445,,20291.02834059232,organic_search,2,mobile_android,True,406,AKST,en,5.0,1.0,False,7.0,3.0,1.0,50.35
TXN_20240716_00001823,CUST_92332756,Customer 4623,user956@example.com,+1-555-685-9076,"648 Main St, City, State",Houston,CA,83083,US,49.152.110.4,enterprise,2024-07-16 05:39:52.738041,2024-07-16,05:39:52,StyleHub Fashion,Fashion E-commerce,Retail,exchange,894.33,luxury_items,2.0,card,completed,00,Approved,199,False,,5.665365159019251,,42870.84453398791,paid_search,2,desktop_linux,False,550,PST,en,5.0,1.0,False,7.0,3.0,1.0,894.33
TXN_20240716_00003060,CUST_26175788,Customer 2808,user805@example.com,+1-555-145-5105,"568 Main St, City, State",Phoenix,OH,80463,US,235.46.124.112,new,2024-07-16 07:00:56.738041,2024-07-16,07:00:56,StyleHub Fashion,Fashion E-commerce,Retail,purchase,51.57,mens_clothing,2.0,apple_pay,completed,00,Approved,895,False,,20.933372735381838,,266.87461656238736,social_media_paid,2,mobile_ios,True,536,EST,en,7.0,1.0,False,7.0,3.0,1.0,51.57
TXN_20240716_00000442,CUST_73519587,Customer 3007,user493@example.com,+1-555-227-2818,"932 Main St, City, State",Phoenix,PA,12466,US,74.161.127.29,enterprise,2024-07-16 08:41:55.738041,2024-07-16,08:41:55,StyleHub Fashion,Fashion E-commerce,Retail,purchase,537.86,luxury_items,2.0,venmo,completed,00,Approved,1115,False,,15.354228487531381,,151582.4076994808,organic_search,1,mobile_ios,True,785,HST,en,8.0,1.0,False,7.0,3.0,1.0,537.86
TXN_20240716_00006846,CUST_56065310,Customer 6022,user420@example.com,+1-555-335-3247,"831 Main St, City, State",Phoenix,IL,74223,US,203.157.153.38,regular,2024-07-16 10:14:06.738041,2024-07-16,10:14:06,StyleHub Fashion,Fashion E-commerce,Retail,exchange,32.94,womens_clothing,3.0,venmo,completed,00,Approved,1515,False,,13.580383183707546,,4760.140962878895,organic_search,1,desktop_mac,False,318,MST,en,10.0,1.0,False,7.0,3.0,1.0,32.94
TXN_20240716_00000495,CUST_40015060,Customer 9823,user935@example.com,+1-555-152-7379,"247 Main St, City, State",Los Angeles,OH,59595,US,167.135.92.214,vip,2024-07-16 12:21:44.738041,2024-07-16,12:21:44,StyleHub Fashion,Fashion E-commerce,Retail,return,50.26,shoes,3.0,card,failed,14,Invalid card,1266,False,,17.593452420579986,,7867.589581592651,email_marketing,2,mobile_android,True,1414,HST,en,12.0,1.0,False,7.0,3.0,1.0,50.26
TXN_20240716_00002945,CUST_18724725,Customer 7290,user747@example.com,+1-555-174-4627,"815 Main St, City, State",New York,FL,31928,US,121.31.68.108,vip,2024-07-16 17:33:02.738041,2024-07-16,17:33:02,StyleHub Fashion,Fashion E-commerce,Retail,exchange,88.38,womens_clothing,1.0,venmo,completed,00,Approved,1892,False,,9.491573213725047,,24530.384154122283,social_media_organic,2,mobile_ios,True,1663,EST,en,17.0,1.0,False,7.0,3.0,1.0,88.38
TXN_20240716_00001162,CUST_33778967,Customer 2807,user312@example.com,+1-555-617-8774,"767 Main St, City, State",Houston,GA,61358,US,224.27.192.240,new,2024-07-16 18:29:47.738041,2024-07-16,18:29:47,StyleHub Fashion,Fashion E-commerce,Retail,exchange,138.77,womens_clothing,3.0,venmo,completed,00,Approved,1788,False,amount_exceeds_normal,49.05719458786734,,152.5490049841865,paid_search,2,desktop_windows,False,1735,EST,en,18.0,1.0,False,7.0,3.0,1.0,138.77
TXN_20240716_00000473,CUST_24989307,Customer 1958,user335@example.com,+1-555-610-8288,"394 Main St, City, State",Los Angeles,PA,38363,US,31.92.251.101,new,2024-07-16 18:53:42.738041,2024-07-16,18:53:42,StyleHub Fashion,Fashion E-commerce,Retail,exchange,52.74,womens_clothing,2.0,google_pay,completed,00,Approved,1736,False,,17.618767510760332,,108.63122971754747,direct_traffic,1,tablet_ipad,False,283,CST,en,18.0,1.0,False,7.0,3.0,1.0,52.74
TXN_20240716_00004063,CUST_32259856,Customer 5983,user981@example.com,+1-555-488-7226,"347 Main St, City, State",Los Angeles,FL,29614,US,16.9.3.38,regular,2024-07-16 19:14:57.738041,2024-07-16,19:14:57,StyleHub Fashion,Fashion E-commerce,Retail,return,89.14,shoes,2.0,card,completed,00,Approved,1921,False,,4.264488116492665,,4305.965021606858,social_media_organic,3,desktop_linux,False,676,MST,en,19.0,1.0,False,7.0,3.0,1.0,89.14
TXN_20240716_00006240,CUST_33303759,Customer 2976,user183@example.com,+1-555-240-1261,"340 Main St, City, State",Houston,MI,27208,US,218.167.252.175,new,2024-07-16 19:50:52.738041,2024-07-16,19:50:52,StyleHub Fashion,Fashion E-commerce,Retail,return,137.14,shoes,2.0,apple_pay,completed,00,Approved,846,False,,3.111236686818631,,342.83016817888586,social_media_organic,2,tablet_android,False,1221,AKST,en,19.0,1.0,False,7.0,3.0,1.0,137.14
TXN_20240716_00006167,CUST_69734314,Customer 5895,user102@example.com,+1-555-813-1652,"491 Main St, City, State",Chicago,MI,41916,US,220.53.104.209,enterprise,2024-07-16 20:20:58.738041,2024-07-16,20:20:58,StyleHub Fashion,Fashion E-commerce,Retail,exchange,130.75,shoes,3.0,paypal,completed,00,Approved,1335,False,,5.648515779758001,,36052.12011348567,email_marketing,1,mobile_ios,True,457,HST,en,20.0,1.0,False,7.0,3.0,1.0,130.75
TXN_20240716_00007415,CUST_50024059,Customer 2835,user571@example.com,+1-555-975-7440,"544 Main St, City, State",Chicago,NY,29026,US,127.69.127.213,enterprise,2024-07-16 20:59:43.738041,2024-07-16,20:59:43,StyleHub Fashion,Fashion E-commerce,Retail,return,79.49,womens_clothing,2.0,apple_pay,completed,00,Approved,1018,False,,3.6262820589103684,,113570.9638821468,paid_search,3,mobile_ios,True,444,MST,en,20.0,1.0,False,7.0,3.0,1.0,79.49
TXN_20240716_00001300,CUST_57783575,Customer 6242,user153@example.com,+1-555-278-1373,"671 Main St, City, State",Los Angeles,TX,34954,US,62.192.174.124,regular,2024-07-16 21:01:53.738041,2024-07-16,21:01:53,StyleHub Fashion,Fashion E-commerce,Retail,purchase,60.16,accessories,3.0,apple_pay,completed,00,Approved,907,False,,4.383502752373975,,3530.324810469198,paid_search,2,mobile_ios,True,475,PST,en,21.0,1.0,False,7.0,3.0,1.0,60.16
TXN_20240716_00002287,CUST_54618379,Customer 6758,user702@example.com,+1-555-922-3218,"911 Main St, City, State",Chicago,NC,31291,US,18.104.182.194,regular,2024-07-16 21:11:55.738041,2024-07-16,21:11:55,StyleHub Fashion,Fashion E-commerce,Retail,return,36.71,mens_clothing,2.0,apple_pay,completed,00,Approved,108,False,,1.6179197031652715,,2603.4036283791766,referral,2,mobile_android,True,877,HST,en,21.0,1.0,False,7.0,3.0,1.0,36.71
TXN_20240717_00007429,CUST_70683250,Customer 2071,user479@example.com,+1-555-673-8610,"326 Main St, City, State",Houston,IL,10242,US,190.126.120.104,vip,2024-07-17 00:15:46.738041,2024-07-17,00:15:46,StyleHub Fashion,Fashion E-commerce,Retail,purchase,116.78,mens_clothing,3.0,card,completed,00,Approved,1350,False,,6.415679427937662,,21653.842888426454,paid_search,2,desktop_mac,False,460,CST,en,0.0,2.0,False,7.0,3.0,1.0,116.78
TXN_20240717_00004552,CUST_16863731,Customer 9399,user607@example.com,+1-555-464-1715,"482 Main St, City, State",Los Angeles,MI,72507,US,238.166.225.78,enterprise,2024-07-17 00:43:13.738041,2024-07-17,00:43:13,StyleHub Fashion,Fashion E-commerce,Retail,purchase,44.07,mens_clothing,1.0,google_pay,completed,00,Approved,1171,False,,2.3866750237749432,,29276.852117220318,direct_traffic,1,desktop_linux,False,119,MST,en,0.0,2.0,False,7.0,3.0,1.0,44.07
TXN_20240717_00000367,CUST_42783303,Customer 9698,user475@example.com,+1-555-798-4423,"226 Main St, City, State",New York,IL,71515,US,119.87.182.230,vip,2024-07-17 02:10:48.738041,2024-07-17,02:10:48,StyleHub Fashion,Fashion E-commerce,Retail,return,156.08,shoes,2.0,venmo,completed,00,Approved,122,False,,21.596138412379673,,20522.63357500492,social_media_paid,1,mobile_ios,True,964,EST,en,2.0,2.0,False,7.0,3.0,1.0,156.08
TXN_20240717_00002436,CUST_26306462,Customer 1268,user623@example.com,+1-555-592-2667,"477 Main St, City, State",Phoenix,NY,37965,US,111.210.208.55,enterprise,2024-07-17 02:17:43.738041,2024-07-17,02:17:43,StyleHub Fashion,Fashion E-commerce,Retail,return,54.83,accessories,1.0,paypal,completed,00,Approved,1153,False,,2.8324730817063006,,108984.25408295414,social_media_paid,1,mobile_ios,True,1739,MST,en,2.0,2.0,False,7.0,3.0,1.0,54.83
TXN_20240717_00007153,CUST_35258626,Customer 1086,user600@example.com,+1-555-288-3495,"421 Main St, City, State",Houston,OH,42967,US,145.82.138.202,regular,2024-07-17 02:40:51.738041,2024-07-17,02:40:51,StyleHub Fashion,Fashion E-commerce,Retail,exchange,54.51,accessories,3.0,google_pay,completed,00,Approved,831,False,,28.690843975296026,,2255.6294498394236,email_marketing,4,mobile_ios,True,123,MST,en,2.0,2.0,False,7.0,3.0,1.0,54.51
TXN_20240717_00004306,CUST_36535070,Customer 1790,user299@example.com,+1-555-327-8187,"463 Main St, City, State",Los Angeles,FL,82193,US,183.98.234.151,vip,2024-07-17 02:42:39.738041,2024-07-17,02:42:39,StyleHub Fashion,Fashion E-commerce,Retail,exchange,69.1,mens_clothing,1.0,venmo,completed,00,Approved,1033,False,,28.953207837870135,,19881.62469598211,affiliate,1,mobile_android,True,126,MST,en,2.0,2.0,False,7.0,3.0,1.0,69.1
TXN_20240717_00007962,CUST_95925742,Customer 8541,user506@example.com,+1-555-514-4559,"770 Main St, City, State",Los Angeles,MI,43038,US,190.161.161.196,regular,2024-07-17 02:42:43.738041,2024-07-17,02:42:43,StyleHub Fashion,Fashion E-commerce,Retail,exchange,24.2,accessories,2.0,venmo,completed,00,Approved,645,False,,15.005506267353462,,3028.1517250227785,email_marketing,1,desktop_windows,False,1106,MST,en,2.0,2.0,False,7.0,3.0,1.0,24.2
TXN_20240717_00001323,CUST_22053312,Customer 8618,user931@example.com,+1-555-924-1746,"164 Main St, City, State",Phoenix,IL,56028,US,137.176.70.199,new,2024-07-17 02:45:00.738041,2024-07-17,02:45:00,StyleHub Fashion,Fashion E-commerce,Retail,exchange,116.95,mens_clothing,2.0,card,completed,00,Approved,1580,False,,6.348815429207411,,834.7902752249927,direct_traffic,2,mobile_ios,True,520,CST,en,2.0,2.0,False,7.0,3.0,1.0,116.95
TXN_20240717_00001242,CUST_53898241,Customer 9297,user115@example.com,+1-555-544-3565,"974 Main St, City, State",Phoenix,MI,83432,US,18.12.229.105,regular,2024-07-17 02:56:35.738041,2024-07-17,02:56:35,StyleHub Fashion,Fashion E-commerce,Retail,purchase,48.19,shoes,1.0,google_pay,completed,00,Approved,1628,False,,9.964456932368785,,4463.4389328056,organic_search,1,mobile_ios,True,1195,CST,en,2.0,2.0,False,7.0,3.0,1.0,48.19
TXN_20240717_00000314,CUST_73200446,Customer 9785,user528@example.com,+1-555-307-9668,"836 Main St, City, State",Chicago,GA,64110,US,140.121.90.167,enterprise,2024-07-17 03:01:18.738041,2024-07-17,03:01:18,StyleHub Fashion,Fashion E-commerce,Retail,purchase,86.42,mens_clothing,2.0,card,completed,00,Approved,1694,False,,9.01531669403427,,136520.97616618592,paid_search,3,mobile_ios,True,526,MST,en,3.0,2.0,False,7.0,3.0,1.0,86.42
TXN_20240717_00001688,CUST_58924358,Customer 3635,user246@example.com,+1-555-324-9924,"903 Main St, City, State",Los Angeles,IL,52571,US,106.29.147.235,vip,2024-07-17 03:46:35.738041,2024-07-17,03:46:35,StyleHub Fashion,Fashion E-commerce,Retail,exchange,71.2,shoes,2.0,paypal,completed,00,Approved,176,False,,27.16971127301608,,20194.823291316432,social_media_paid,1,mobile_ios,True,313,MST,en,3.0,2.0,False,7.0,3.0,1.0,71.2
TXN_20240717_00005195,CUST_24989307,Customer 1958,user335@example.com,+1-555-610-8288,"394 Main St, City, State",Los Angeles,PA,38363,US,31.92.251.101,new,2024-07-17 10:38:18.738041,2024-07-17,10:38:18,StyleHub Fashion,Fashion E-commerce,Retail,exchange,33.31,accessories,2.0,apple_pay,completed,00,Approved,1398,False,,17.618767510760332,,108.63122971754747,direct_traffic,4,tablet_ipad,False,781,CST,en,10.0,2.0,False,7.0,3.0,2.0,86.05000000000001
TXN_20240717_00007565,CUST_84005301,Customer 2991,user274@example.com,+1-555-769-9823,"599 Main St, City, State",Phoenix,OH,44694,US,131.12.77.126,new,2024-07-17 12:04:28.738041,2024-07-17,12:04:28,StyleHub Fashion,Fashion E-commerce,Retail,exchange,197.41,shoes,3.0,apple_pay,completed,00,Approved,1519,False,,4.797753947863637,,402.53515008065796,paid_search,4,mobile_android,True,518,HST,en,12.0,2.0,False,7.0,3.0,1.0,197.41
TXN_20240717_00001343,CUST_60643398,Customer 4127,user132@example.com,+1-555-572-5681,"234 Main St, City, State",New York,CA,16318,US,238.96.122.164,regular,2024-07-17 12:32:41.738041,2024-07-17,12:32:41,StyleHub Fashion,Fashion E-commerce,Retail,exchange,70.38,shoes,3.0,apple_pay,completed,00,Approved,1130,False,,18.54485436331131,,1788.2277540567607,social_media_paid,1,desktop_windows,False,1567,HST,en,12.0,2.0,False,7.0,3.0,1.0,70.38
TXN_20240717_00005695,CUST_67575492,Customer 9651,user401@example.com,+1-555-423-7532,"387 Main St, City, State",Los Angeles,CA,24307,US,199.167.160.233,enterprise,2024-07-17 12:59:23.738041,2024-07-17,12:59:23,StyleHub Fashion,Fashion E-commerce,Retail,exchange,1230.77,luxury_items,3.0,google_pay,completed,00,Approved,1159,True,fraud_type_card_testing,29.59820477457478,card_testing,65842.50693864134,social_media_organic,1,desktop_windows,False,1151,HST,en,12.0,2.0,False,7.0,3.0,1.0,1230.77
TXN_20240717_00000444,CUST_75376762,Customer 9099,user540@example.com,+1-555-629-5927,"788 Main St, City, State",Houston,TX,50514,US,44.240.105.52,new,2024-07-17 13:07:22.738041,2024-07-17,13:07:22,StyleHub Fashion,Fashion E-commerce,Retail,return,161.62,shoes,3.0,card,completed,00,Approved,903,False,,14.848596235168039,,523.6605404602809,organic_search,1,mobile_ios,True,1279,HST,en,13.0,2.0,False,7.0,3.0,1.0,161.62
TXN_20240717_00006689,CUST_40400905,Customer 1711,user956@example.com,+1-555-991-2774,"614 Main St, City, State",Houston,FL,14717,US,191.51.206.112,vip,2024-07-17 17:23:44.738041,2024-07-17,17:23:44,StyleHub Fashion,Fashion E-commerce,Retail,exchange,722.05,luxury_items,2.0,paypal,failed,14,Invalid card,1087,False,,0.7712340420275132,,23994.877889497253,content_marketing,3,mobile_android,True,78,HST,en,17.0,2.0,False,7.0,3.0,1.0,722.05
TXN_20240717_00003180,CUST_46899218,Customer 5810,user330@example.com,+1-555-156-6980,"275 Main St, City, State",Phoenix,NC,92174,US,140.171.12.177,enterprise,2024-07-17 19:19:09.738041,2024-07-17,19:19:09,StyleHub Fashion,Fashion E-commerce,Retail,purchase,1289.2,luxury_items,3.0,venmo,completed,00,Approved,985,False,,20.296628236745423,,128105.238351424,organic_search,1,mobile_ios,True,1275,CST,en,19.0,2.0,False,7.0,3.0,1.0,1289.2
TXN_20240717_00000281,CUST_81923033,Customer 4431,user229@example.com,+1-555-840-3863,"545 Main St, City, State",Houston,FL,91901,US,19.245.216.211,regular,2024-07-17 19:54:20.738041,2024-07-17,19:54:20,StyleHub Fashion,Fashion E-commerce,Retail,purchase,45.09,mens_clothing,3.0,apple_pay,completed,00,Approved,611,False,,2.2909204303953685,,4734.672992801858,influencer,1,mobile_ios,True,708,AKST,en,19.0,2.0,False,7.0,3.0,1.0,45.09
TXN_20240717_00001958,CUST_37379589,Customer 6918,user276@example.com,+1-555-637-5911,"519 Main St, City, State",Chicago,NY,16605,US,231.26.45.190,vip,2024-07-17 20:22:30.738041,2024-07-17,20:22:30,StyleHub Fashion,Fashion E-commerce,Retail,purchase,116.6,shoes,3.0,venmo,completed,00,Approved,1905,False,,1.4195249378425279,,20284.81171400866,paid_search,1,desktop_mac,False,52,HST,en,20.0,2.0,False,7.0,3.0,1.0,116.6
TXN_20240717_00005351,CUST_16012405,Customer 3092,user853@example.com,+1-555-646-4035,"451 Main St, City, State",Phoenix,CA,38587,US,247.140.40.116,new,2024-07-17 20:33:59.738041,2024-07-17,20:33:59,StyleHub Fashion,Fashion E-commerce,Retail,exchange,39.82,womens_clothing,2.0,venmo,completed,00,Approved,1541,False,,18.14160268985913,,810.0542502848103,email_marketing,1,mobile_ios,True,911,PST,en,20.0,2.0,False,7.0,3.0,1.0,39.82
TXN_20240717_00004596,CUST_29666705,Customer 5686,user521@example.com,+1-555-898-3248,"239 Main St, City, State",Phoenix,IL,29479,US,145.127.36.70,vip,2024-07-17 20:43:19.738041,2024-07-17,20:43:19,StyleHub Fashion,Fashion E-commerce,Retail,purchase,40.26,accessories,3.0,apple_pay,completed,00,Approved,1915,False,,15.33707768342724,,9733.26240139878,paid_search,3,mobile_android,True,730,MST,en,20.0,2.0,False,7.0,3.0,1.0,40.26
TXN_20240717_00004837,CUST_80870347,Customer 7186,user186@example.com,+1-555-346-6698,"654 Main St, City, State",Chicago,IL,68632,US,173.183.80.129,vip,2024-07-17 21:02:12.738041,2024-07-17,21:02:12,StyleHub Fashion,Fashion E-commerce,Retail,return,19.9,accessories,3.0,venmo,completed,00,Approved,1658,False,,16.028768208074542,,12125.14651021221,organic_search,2,mobile_android,True,1350,EST,en,21.0,2.0,False,7.0,3.0,1.0,19.9
TXN_20240717_00006642,CUST_31466821,Customer 9270,user836@example.com,+1-555-775-2001,"990 Main St, City, State",Los Angeles,NC,34626,US,249.116.84.71,regular,2024-07-17 23:00:34.738041,2024-07-17,23:00:34,StyleHub Fashion,Fashion E-commerce,Retail,exchange,40.96,mens_clothing,2.0,apple_pay,failed,14,Invalid card,1041,False,,4.216566558680163,,1020.8633990296461,social_media_paid,1,mobile_android,True,426,MST,en,23.0,2.0,False,7.0,3.0,1.0,40.96
TXN_20240718_00003539,CUST_51070100,Customer 9829,user986@example.com,+1-555-668-4406,"131 Main St, City, State",Houston,PA,44653,US,138.252.100.211,regular,2024-07-18 00:34:03.738041,2024-07-18,00:34:03,StyleHub Fashion,Fashion E-commerce,Retail,exchange,21.63,accessories,1.0,paypal,completed,00,Approved,1418,False,,10.983485179733961,,2321.610493071658,content_marketing,1,mobile_ios,True,305,EST,en,0.0,3.0,False,7.0,3.0,1.0,21.63
TXN_20240718_00007979,CUST_65956137,Customer 7177,user480@example.com,+1-555-504-7926,"312 Main St, City, State",Phoenix,MI,10820,US,125.57.42.210,regular,2024-07-18 01:09:48.738041,2024-07-18,01:09:48,StyleHub Fashion,Fashion E-commerce,Retail,purchase,92.74,womens_clothing,2.0,apple_pay,completed,00,Approved,195,False,,8.997466683589062,,1420.5397383945192,referral,2,mobile_ios,True,1413,EST,en,1.0,3.0,False,7.0,3.0,1.0,92.74
TXN_20240718_00002389,CUST_41708287,Customer 4647,user575@example.com,+1-555-806-8011,"166 Main St, City, State",Phoenix,IL,77889,US,207.48.230.37,new,2024-07-18 01:21:14.738041,2024-07-18,01:21:14,StyleHub Fashion,Fashion E-commerce,Retail,return,145.04,shoes,3.0,paypal,completed,00,Approved,1914,False,,0.5344255222658145,,815.2661037631287,social_media_paid,1,mobile_android,True,1494,EST,en,1.0,3.0,False,7.0,3.0,1.0,145.04
TXN_20240718_00002530,CUST_12202732,Customer 8470,user207@example.com,+1-555-459-6174,"415 Main St, City, State",Chicago,MI,84076,US,172.145.220.122,vip,2024-07-18 02:22:34.738041,2024-07-18,02:22:34,StyleHub Fashion,Fashion E-commerce,Retail,exchange,60.26,mens_clothing,1.0,paypal,completed,00,Approved,1059,False,,0.06503620586918557,,5401.979713476874,social_media_paid,3,mobile_ios,True,1049,CST,en,2.0,3.0,False,7.0,3.0,1.0,60.26
TXN_20240718_00005680,CUST_56608267,Customer 9174,user299@example.com,+1-555-790-2956,"842 Main St, City, State",Houston,TX,11448,US,20.96.30.68,enterprise,2024-07-18 02:42:21.738041,2024-07-18,02:42:21,StyleHub Fashion,Fashion E-commerce,Retail,return,138.03,shoes,1.0,paypal,completed,00,Approved,1501,True,fraud_type_account_takeover,25.67006389084119,account_takeover,212184.2311002153,social_media_paid,4,mobile_ios,True,849,CST,en,2.0,3.0,False,7.0,3.0,1.0,138.03
TXN_20240718_00002296,CUST_14697811,Customer 9704,user596@example.com,+1-555-481-9679,"904 Main St, City, State",New York,CA,75466,US,211.127.252.138,regular,2024-07-18 03:02:28.738041,2024-07-18,03:02:28,StyleHub Fashion,Fashion E-commerce,Retail,return,87.2,womens_clothing,1.0,apple_pay,completed,00,Approved,614,False,,18.17083608117957,,4199.975679254984,organic_search,1,mobile_ios,True,1542,MST,en,3.0,3.0,False,7.0,3.0,1.0,87.2
TXN_20240718_00002292,CUST_47051835,Customer 6903,user930@example.com,+1-555-485-8893,"903 Main St, City, State",Los Angeles,GA,58576,US,28.117.238.209,vip,2024-07-18 03:12:56.738041,2024-07-18,03:12:56,StyleHub Fashion,Fashion E-commerce,Retail,purchase,54.41,shoes,3.0,paypal,completed,00,Approved,824,False,,12.86350960168414,,22257.372811996684,organic_search,1,mobile_ios,True,419,CST,en,3.0,3.0,False,7.0,3.0,1.0,54.41
