transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,subscription_tier,billing_cycle,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240718_00000849,CUST_79492537,Customer 8716,user369@example.com,+1-555-768-1491,"660 Main St, City, State",Chicago,OH,44194,US,210.188.85.237,enterprise,2024-07-18 16:12:18.404827,2024-07-18,16:12:18,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,1299.0,enterprise,monthly,subscription,paypal,completed,00,Approved,806,False,,22.720342948288348,,229648.84659938668,social_media_paid,2,mobile_android,True,979,AKST,en,16.0,3.0,False,7.0,3.0,1.0,1299.0
TXN_20240718_00000762,CUST_66764586,Customer 3010,user581@example.com,+1-555-826-9714,"182 Main St, City, State",Chicago,GA,91389,US,101.230.46.74,startup,2024-07-18 20:33:28.404827,2024-07-18,20:33:28,CloudSync Enterprise,B2B SaaS Platform,Technology,upgrade,1519.8,professional,annual,subscription,google_pay,completed,00,Approved,217,False,amount_exceeds_normal,30.320570299962725,,1570.3226205358205,social_media_organic,1,mobile_ios,True,752,MST,en,20.0,3.0,False,7.0,3.0,1.0,1519.8
TXN_20240719_00000713,CUST_48564701,Customer 6800,user330@example.com,+1-555-232-4713,"664 Main St, City, State",Houston,NY,76489,US,250.118.12.131,individual,2024-07-19 16:47:47.404827,2024-07-19,16:47:47,CloudSync Enterprise,B2B SaaS Platform,Technology,upgrade,49.0,starter,monthly,subscription,venmo,completed,00,Approved,540,False,,5.62312656397148,,1413.2607915821386,direct_traffic,2,desktop_windows,False,214,MST,en,16.0,4.0,False,7.0,3.0,1.0,49.0
TXN_20240719_00000923,CUST_62701842,Customer 1890,user186@example.com,+1-555-156-5426,"818 Main St, City, State",Chicago,MI,22766,US,53.133.37.144,individual,2024-07-19 17:28:26.404827,2024-07-19,17:28:26,CloudSync Enterprise,B2B SaaS Platform,Technology,upgrade,49.0,starter,monthly,subscription,venmo,completed,00,Approved,788,False,,22.21272356076802,,1373.1505394824624,email_marketing,3,mobile_ios,True,1284,CST,en,17.0,4.0,False,7.0,3.0,1.0,49.0
TXN_20240720_00000216,CUST_44834491,Customer 1866,user379@example.com,+1-555-469-7873,"656 Main St, City, State",New York,IL,48228,US,83.224.81.212,startup,2024-07-20 22:57:07.404827,2024-07-20,22:57:07,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,499.8,starter,annual,subscription,google_pay,failed,51,Insufficient funds,1645,False,,9.62621699075346,,2315.234086492136,social_media_paid,2,mobile_ios,True,1322,CST,en,22.0,5.0,True,7.0,3.0,1.0,499.8
TXN_20240721_00000602,CUST_63610511,Customer 2831,user839@example.com,+1-555-273-7004,"810 Main St, City, State",Chicago,TX,41859,US,19.118.231.182,individual,2024-07-21 10:07:53.404827,2024-07-21,10:07:53,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,49.0,starter,monthly,subscription,apple_pay,completed,00,Approved,919,False,,14.747307915799873,,914.3182217784575,organic_search,3,mobile_android,True,155,HST,en,10.0,6.0,True,7.0,3.0,1.0,49.0
TXN_20240721_00000303,CUST_10409797,Customer 6243,user596@example.com,+1-555-421-9786,"354 Main St, City, State",Los Angeles,MI,89309,US,203.97.109.180,enterprise,2024-07-21 17:09:18.404827,2024-07-21,17:09:18,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,1299.0,enterprise,monthly,subscription,google_pay,completed,00,Approved,1052,False,,24.5575960396307,,421176.5511281314,organic_search,1,mobile_android,True,944,MST,en,17.0,6.0,True,7.0,3.0,1.0,1299.0
TXN_20240721_00000179,CUST_57910133,Customer 5001,user639@example.com,+1-555-373-6224,"961 Main St, City, State",New York,CA,55434,US,250.134.60.79,individual,2024-07-21 17:33:12.404827,2024-07-21,17:33:12,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,149.0,professional,monthly,subscription,paypal,completed,00,Approved,1129,False,,22.25725976071484,,1454.9543319282377,direct_traffic,2,tablet_ipad,False,98,CST,en,17.0,6.0,True,7.0,3.0,1.0,149.0
TXN_20240721_00000521,CUST_42655866,Customer 6419,user460@example.com,+1-555-819-8434,"321 Main St, City, State",Chicago,IL,40217,US,190.124.71.186,enterprise,2024-07-21 20:48:51.404827,2024-07-21,20:48:51,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,1299.0,enterprise,monthly,subscription,card,completed,00,Approved,1867,False,,16.177324273388255,,262967.21994178614,paid_search,1,mobile_ios,True,740,MST,en,20.0,6.0,True,7.0,3.0,1.0,1299.0
TXN_20240722_00000699,CUST_56352153,Customer 1176,user269@example.com,+1-555-467-5807,"628 Main St, City, State",Los Angeles,OH,27932,US,112.188.181.69,enterprise,2024-07-22 08:38:21.404827,2024-07-22,08:38:21,CloudSync Enterprise,B2B SaaS Platform,Technology,renewal,13249.8,enterprise,annual,subscription,paypal,completed,00,Approved,740,False,,1.896578293927822,,408258.7561634688,paid_search,1,mobile_android,True,387,PST,en,8.0,0.0,False,7.0,3.0,1.0,13249.8
TXN_20240722_00000784,CUST_60267710,Customer 8270,user856@example.com,+1-555-998-6385,"450 Main St, City, State",Chicago,PA,94358,US,63.53.139.14,enterprise,2024-07-22 13:04:32.404827,2024-07-22,13:04:32,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,1299.0,enterprise,monthly,subscription,apple_pay,completed,00,Approved,687,False,,27.198961731272526,,140905.30438908754,social_media_paid,2,mobile_ios,True,1643,PST,en,13.0,0.0,False,7.0,3.0,1.0,1299.0
TXN_20240722_00000534,CUST_62701842,Customer 1890,user186@example.com,+1-555-156-5426,"818 Main St, City, State",Chicago,MI,22766,US,53.133.37.144,individual,2024-07-22 21:13:03.404827,2024-07-22,21:13:03,CloudSync Enterprise,B2B SaaS Platform,Technology,upgrade,49.0,starter,monthly,subscription,card,completed,00,Approved,998,False,,22.21272356076802,,1373.1505394824624,email_marketing,2,mobile_android,True,290,CST,en,21.0,0.0,False,7.0,3.0,2.0,98.0
TXN_20240722_00000071,CUST_24771325,Customer 1779,user286@example.com,+1-555-141-1008,"603 Main St, City, State",Chicago,FL,47397,US,94.86.78.29,enterprise,2024-07-22 23:55:08.404827,2024-07-22,23:55:08,CloudSync Enterprise,B2B SaaS Platform,Technology,upgrade,1299.0,enterprise,monthly,subscription,venmo,completed,00,Approved,1306,False,,2.906616628679827,,176250.17333291046,paid_search,1,mobile_ios,True,1361,MST,en,23.0,0.0,False,7.0,3.0,1.0,1299.0
TXN_20240723_00000663,CUST_28639738,Customer 3126,user726@example.com,+1-555-188-2077,"560 Main St, City, State",Houston,GA,78903,US,120.175.133.89,individual,2024-07-23 16:02:09.404827,2024-07-23,16:02:09,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,424.65,professional,quarterly,subscription,venmo,completed,00,Approved,846,False,amount_exceeds_normal,27.393110621591156,,149.93965093570483,paid_search,1,mobile_android,True,824,CST,en,16.0,1.0,False,7.0,3.0,2.0,1944.4499999999998
TXN_20240723_00000029,CUST_81443936,Customer 2684,user499@example.com,+1-555-806-6051,"344 Main St, City, State",New York,MI,10611,US,52.24.5.108,individual,2024-07-23 16:43:42.404827,2024-07-23,16:43:42,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,139.65,starter,quarterly,subscription,paypal,completed,00,Approved,1800,False,,0.8383250957631971,,1423.8104908968241,direct_traffic,1,desktop_mac,False,120,CST,en,16.0,1.0,False,7.0,3.0,1.0,139.65
TXN_20240723_00000101,CUST_55343466,Customer 7609,user119@example.com,+1-555-333-4675,"361 Main St, City, State",Los Angeles,CA,87292,US,198.137.160.13,smb,2024-07-23 21:59:09.404827,2024-07-23,21:59:09,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,149.0,professional,monthly,subscription,apple_pay,completed,00,Approved,1166,False,,6.592342738863782,,20422.977766590197,paid_search,2,tablet_windows,False,1734,PST,en,21.0,1.0,False,7.0,3.0,1.0,149.0
TXN_20240723_00000706,CUST_95469933,Customer 7923,user883@example.com,+1-555-816-2273,"511 Main St, City, State",Houston,CA,63363,US,196.42.148.239,smb,2024-07-23 23:37:37.404827,2024-07-23,23:37:37,CloudSync Enterprise,B2B SaaS Platform,Technology,renewal,499.8,starter,annual,subscription,card,completed,00,Approved,1250,False,,28.864719646312153,,11254.951263067216,social_media_organic,1,mobile_android,True,1605,MST,en,23.0,1.0,False,7.0,3.0,1.0,499.8
TXN_20240724_00000814,CUST_36505555,Customer 2633,user310@example.com,+1-555-656-7261,"901 Main St, City, State",New York,PA,72986,US,181.26.150.175,individual,2024-07-24 14:57:29.404827,2024-07-24,14:57:29,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,139.65,starter,quarterly,subscription,venmo,completed,00,Approved,1441,True,"amount_exceeds_normal,fraud_type_card_testing",29.28311219652507,card_testing,216.6284771351663,content_marketing,1,mobile_ios,True,1751,EST,en,14.0,2.0,False,7.0,3.0,1.0,139.65
TXN_20240725_00000070,CUST_58865345,Customer 4110,user636@example.com,+1-555-799-9151,"144 Main St, City, State",Phoenix,IL,52283,US,214.241.34.46,smb,2024-07-25 09:55:03.404827,2024-07-25,09:55:03,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,1519.8,professional,annual,subscription,card,completed,00,Approved,972,False,,21.65863881406638,,19431.234243848623,influencer,1,mobile_ios,True,1348,AKST,en,9.0,3.0,False,7.0,3.0,1.0,1519.8
TXN_20240725_00000519,CUST_74987079,Customer 9806,user289@example.com,+1-555-515-1323,"285 Main St, City, State",Phoenix,NC,79479,US,221.154.178.47,individual,2024-07-25 16:18:45.404827,2024-07-25,16:18:45,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,149.0,professional,monthly,subscription,card,completed,00,Approved,148,False,,0.1597200828913803,,666.8903595634094,paid_search,2,mobile_android,True,508,HST,en,16.0,3.0,False,7.0,3.0,1.0,149.0
TXN_20240725_00000707,CUST_41323789,Customer 6045,user725@example.com,+1-555-368-3811,"434 Main St, City, State",Phoenix,IL,30674,US,78.176.254.164,startup,2024-07-25 19:49:36.404827,2024-07-25,19:49:36,CloudSync Enterprise,B2B SaaS Platform,Technology,addon,149.0,professional,monthly,subscription,apple_pay,completed,00,Approved,230,False,,18.0451216606041,,5117.870290859339,organic_search,1,tablet_android,False,929,PST,en,19.0,3.0,False,7.0,3.0,1.0,149.0
TXN_20240727_00000201,CUST_62353135,Customer 6657,user185@example.com,+1-555-312-9676,"739 Main St, City, State",Chicago,IL,51331,US,91.145.111.107,individual,2024-07-27 16:35:47.404827,2024-07-27,16:35:47,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,49.0,starter,monthly,subscription,paypal,completed,00,Approved,1840,False,,29.874775208146904,,161.30636897181813,influencer,1,desktop_windows,False,462,MST,en,16.0,5.0,True,7.0,3.0,1.0,49.0
TXN_20240727_00000577,CUST_34567819,Customer 4043,user598@example.com,+1-555-750-9804,"734 Main St, City, State",Phoenix,TX,74178,US,14.222.92.244,smb,2024-07-27 18:26:29.404827,2024-07-27,18:26:29,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,499.8,starter,annual,subscription,apple_pay,completed,00,Approved,976,False,,24.673867506026212,,27987.11912692224,organic_search,3,mobile_ios,True,1700,MST,en,18.0,5.0,True,7.0,3.0,1.0,499.8
TXN_20240728_00000905,CUST_22799546,Customer 6478,user456@example.com,+1-555-936-8115,"426 Main St, City, State",New York,FL,95561,US,139.145.39.84,enterprise,2024-07-28 13:13:29.404827,2024-07-28,13:13:29,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,1299.0,enterprise,monthly,subscription,card,completed,00,Approved,1785,False,,9.884928230009576,,66817.21828024989,paid_search,2,desktop_windows,False,316,AKST,en,13.0,6.0,True,7.0,3.0,1.0,1299.0
TXN_20240728_00000530,CUST_31163196,Customer 2511,user361@example.com,+1-555-137-5816,"504 Main St, City, State",Phoenix,NC,63378,US,110.112.248.203,smb,2024-07-28 16:00:58.404827,2024-07-28,16:00:58,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,49.0,starter,monthly,subscription,venmo,completed,00,Approved,562,False,,22.3127143188622,,8307.569815266183,paid_search,2,mobile_android,True,400,CST,en,16.0,6.0,True,7.0,3.0,1.0,49.0
TXN_20240728_00000999,CUST_75539768,Customer 6568,user613@example.com,+1-555-942-1026,"545 Main St, City, State",New York,FL,28098,US,24.87.99.168,startup,2024-07-28 16:21:11.404827,2024-07-28,16:21:11,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,499.8,starter,annual,subscription,apple_pay,completed,00,Approved,641,False,,5.3962693569909,,2995.246395247378,email_marketing,2,desktop_mac,False,319,HST,en,16.0,6.0,True,7.0,3.0,1.0,499.8
TXN_20240728_00000326,CUST_30776392,Customer 3893,user891@example.com,+1-555-485-1718,"242 Main St, City, State",Los Angeles,FL,54573,US,34.190.251.243,smb,2024-07-28 16:50:44.404827,2024-07-28,16:50:44,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,499.8,starter,annual,subscription,venmo,completed,00,Approved,317,False,,18.15617916645946,,26696.57865078103,paid_search,1,mobile_ios,True,923,EST,en,16.0,6.0,True,7.0,3.0,1.0,499.8
TXN_20240729_00000477,CUST_14197492,Customer 9026,user638@example.com,+1-555-738-5193,"579 Main St, City, State",Chicago,FL,89423,US,206.164.16.93,startup,2024-07-29 20:19:09.404827,2024-07-29,20:19:09,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,149.0,professional,monthly,subscription,card,completed,00,Approved,391,False,,8.130407163745717,,5368.332585130258,social_media_organic,2,mobile_android,True,1217,CST,en,20.0,0.0,False,7.0,3.0,1.0,149.0
TXN_20240729_00000133,CUST_28212104,Customer 9942,user287@example.com,+1-555-484-8158,"530 Main St, City, State",Los Angeles,NC,67920,US,247.106.119.8,smb,2024-07-29 21:05:48.404827,2024-07-29,21:05:48,CloudSync Enterprise,B2B SaaS Platform,Technology,renewal,1519.8,professional,annual,subscription,paypal,completed,00,Approved,360,False,,27.376748746389694,,18547.801961934747,social_media_organic,1,mobile_android,True,630,PST,en,21.0,0.0,False,7.0,3.0,1.0,1519.8
TXN_20240730_00000447,CUST_99896917,Customer 1869,user662@example.com,+1-555-989-3976,"678 Main St, City, State",New York,GA,33009,US,168.150.248.48,individual,2024-07-30 10:09:36.404827,2024-07-30,10:09:36,CloudSync Enterprise,B2B SaaS Platform,Technology,addon,499.8,starter,annual,subscription,venmo,failed,14,Invalid card,974,False,amount_exceeds_normal,48.70073009383552,,826.5842878024113,organic_search,1,desktop_windows,False,1228,HST,en,10.0,1.0,False,7.0,3.0,1.0,499.8
TXN_20240731_00000877,CUST_73946652,Customer 7979,user195@example.com,+1-555-141-9410,"547 Main St, City, State",Houston,FL,94883,US,21.233.206.123,individual,2024-07-31 05:59:18.404827,2024-07-31,05:59:18,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,149.0,professional,monthly,subscription,apple_pay,completed,00,Approved,1229,False,amount_exceeds_normal,20.01357329267543,,271.42246393361836,paid_search,2,mobile_android,True,1715,MST,en,5.0,2.0,False,7.0,3.0,1.0,149.0
TXN_20240731_00000472,CUST_59629263,Customer 1542,user451@example.com,+1-555-186-3376,"155 Main St, City, State",Houston,OH,60222,US,165.68.194.210,enterprise,2024-07-31 08:34:59.404827,2024-07-31,08:34:59,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,13249.8,enterprise,annual,subscription,apple_pay,completed,00,Approved,429,False,,0.5815812088468209,,402137.4673794857,organic_search,2,mobile_ios,True,759,CST,en,8.0,2.0,False,7.0,3.0,1.0,13249.8
TXN_20240731_00000633,CUST_31951974,Customer 6841,user826@example.com,+1-555-674-8949,"284 Main St, City, State",Houston,NY,29405,US,214.44.192.131,individual,2024-07-31 13:15:08.404827,2024-07-31,13:15:08,CloudSync Enterprise,B2B SaaS Platform,Technology,upgrade,49.0,starter,monthly,subscription,apple_pay,completed,00,Approved,1045,False,,11.616301343052543,,929.2167463931863,affiliate,2,gaming_console_nintendo,False,100,HST,en,13.0,2.0,False,7.0,3.0,1.0,49.0
TXN_20240731_00000962,CUST_86868410,Customer 9467,user919@example.com,+1-555-685-3415,"180 Main St, City, State",Houston,TX,31910,US,253.175.112.52,individual,2024-07-31 21:17:31.404827,2024-07-31,21:17:31,CloudSync Enterprise,B2B SaaS Platform,Technology,addon,499.8,starter,annual,subscription,card,completed,00,Approved,571,False,amount_exceeds_normal,22.449695793269807,,667.8190071136845,referral,1,mobile_android,True,1327,CST,en,21.0,2.0,False,7.0,3.0,1.0,499.8
TXN_20240801_00000456,CUST_16498347,Customer 8542,user519@example.com,+1-555-577-3287,"207 Main St, City, State",New York,MI,98268,US,34.234.47.11,smb,2024-08-01 15:21:42.404827,2024-08-01,15:21:42,CloudSync Enterprise,B2B SaaS Platform,Technology,addon,424.65,professional,quarterly,subscription,google_pay,completed,00,Approved,1629,False,,3.628703717330385,,37928.99431161905,organic_search,1,mobile_ios,True,1201,HST,en,15.0,3.0,False,8.0,3.0,1.0,424.65
TXN_20240802_00000720,CUST_53938941,Customer 1161,user130@example.com,+1-555-104-2089,"911 Main St, City, State",Chicago,CA,95507,US,79.190.167.170,smb,2024-08-02 05:59:36.404827,2024-08-02,05:59:36,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,49.0,starter,monthly,subscription,venmo,completed,00,Approved,1762,False,,6.804865938329785,,48922.17132746884,organic_search,1,mobile_ios,True,1331,CST,en,5.0,4.0,False,8.0,3.0,1.0,49.0
TXN_20240802_00000604,CUST_90052851,Customer 5277,user885@example.com,+1-555-678-4138,"643 Main St, City, State",Phoenix,IL,66622,US,121.42.107.225,smb,2024-08-02 22:48:13.404827,2024-08-02,22:48:13,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,1519.8,professional,annual,subscription,google_pay,completed,00,Approved,655,False,,19.282171682338237,,5777.932785467956,paid_search,1,tablet_ipad,False,546,MST,en,22.0,4.0,False,8.0,3.0,1.0,1519.8
TXN_20240803_00000914,CUST_81189253,Customer 7979,user605@example.com,+1-555-456-4088,"581 Main St, City, State",New York,OH,39072,US,158.221.135.85,startup,2024-08-03 07:19:44.404827,2024-08-03,07:19:44,CloudSync Enterprise,B2B SaaS Platform,Technology,addon,49.0,starter,monthly,subscription,paypal,completed,00,Approved,1635,False,,8.032826314507952,,2024.4578486121309,direct_traffic,1,mobile_ios,True,711,CST,en,7.0,5.0,True,8.0,3.0,1.0,49.0
TXN_20240803_00000946,CUST_38609087,Customer 5669,user261@example.com,+1-555-548-9900,"209 Main St, City, State",Phoenix,NC,11025,US,191.142.40.70,enterprise,2024-08-03 09:54:36.404827,2024-08-03,09:54:36,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,1299.0,enterprise,monthly,subscription,apple_pay,completed,00,Approved,1297,False,,2.7732711238152823,,109605.45666491028,organic_search,2,mobile_android,True,1718,AKST,en,9.0,5.0,True,8.0,3.0,1.0,1299.0
TXN_20240803_00000196,CUST_47811007,Customer 7050,user358@example.com,+1-555-535-6528,"432 Main St, City, State",New York,NC,45027,US,77.163.10.153,startup,2024-08-03 18:15:11.404827,2024-08-03,18:15:11,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,49.0,starter,monthly,subscription,google_pay,completed,00,Approved,982,False,,3.3504984581271877,,8811.07045267964,organic_search,1,mobile_ios,True,968,EST,en,18.0,5.0,True,8.0,3.0,1.0,49.0
TXN_20240804_00000248,CUST_86134185,Customer 2485,user474@example.com,+1-555-647-6571,"406 Main St, City, State",Houston,IL,94907,US,179.100.230.28,enterprise,2024-08-04 20:47:49.404827,2024-08-04,20:47:49,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,13249.8,enterprise,annual,subscription,card,completed,00,Approved,470,False,,2.4833408262169483,,200047.87077625154,organic_search,1,mobile_android,True,232,AKST,en,20.0,6.0,True,8.0,3.0,1.0,13249.8
TXN_20240805_00000639,CUST_98227915,Customer 3140,user187@example.com,+1-555-547-5927,"385 Main St, City, State",New York,OH,84878,US,139.69.131.112,startup,2024-08-05 09:14:36.404827,2024-08-05,09:14:36,CloudSync Enterprise,B2B SaaS Platform,Technology,addon,149.0,professional,monthly,subscription,card,completed,00,Approved,1563,False,,8.112570594783282,,9790.48618734625,organic_search,1,mobile_ios,True,370,AKST,en,9.0,0.0,False,8.0,3.0,1.0,149.0
TXN_20240805_00000694,CUST_86468081,Customer 7462,user274@example.com,+1-555-951-8264,"298 Main St, City, State",Los Angeles,OH,62232,US,48.18.123.215,smb,2024-08-05 10:39:04.404827,2024-08-05,10:39:04,CloudSync Enterprise,B2B SaaS Platform,Technology,new_subscription,499.8,starter,annual,subscription,card,completed,00,Approved,511,False,,8.551209937114097,,31730.974171422495,social_media_paid,1,desktop_windows,False,358,AKST,en,10.0,0.0,False,8.0,3.0,1.0,499.8
TXN_20240805_00000589,CUST_99707782,Customer 3947,user143@example.com,+1-555-541-7176,"841 Main St, City, State",Chicago,IL,91723,US,28.58.168.138,smb,2024-08-05 14:34:54.404827,2024-08-05,14:34:54,CloudSync Enterprise,B2B SaaS Platform,Technology,renewal,49.0,starter,monthly,subscription,paypal,completed,00,Approved,410,True,fraud_type_card_testing,22.808493566066012,card_testing,34058.867196643725,social_media_paid,1,mobile_android,True,792,HST,en,14.0,0.0,False,8.0,3.0,1.0,49.0
TXN_20240805_00000453,CUST_94602558,Customer 4018,user800@example.com,+1-555-618-8214,"835 Main St, City, State",New York,NC,39878,US,12.154.61.90,smb,2024-08-05 17:19:15.404827,2024-08-05,17:19:15,CloudSync Enterprise,B2B SaaS Platform,Technology,downgrade,499.8,starter,annual,subscription,google_pay,completed,00,Approved,1042,False,,3.2749043578235373,,44205.76321190385,organic_search,4,desktop_mac,False,363,CST,en,17.0,0.0,False,8.0,3.0,1.0,499.8
