transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,product_category,quantity,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240723_00000649,CUST_81234789,Customer 3073,user274@example.com,+1-555-663-6642,"397 Main St, City, State",New York,IL,31393,US,233.106.134.155,enterprise,2024-07-23 10:38:52.008516,2024-07-23,10:38:52,StyleHub Fashion,Fashion E-commerce,Retail,purchase,95.12,shoes,1.0,google_pay,failed,51,Insufficient funds,1736,True,fraud_type_account_takeover,11.040494694544517,account_takeover,74122.9030393177,email_marketing,1,tablet_android,False,919,MST,en,10.0,1.0,False,7.0,3.0,1.0,95.12
TXN_20240723_00000306,CUST_23912190,Customer 1725,user185@example.com,+1-555-961-1093,"985 Main St, City, State",Chicago,MI,32518,US,41.244.186.174,enterprise,2024-07-23 13:04:13.008516,2024-07-23,13:04:13,StyleHub Fashion,Fashion E-commerce,Retail,exchange,36.75,accessories,3.0,paypal,completed,00,Approved,208,False,,26.89362181598181,,72949.75241241936,direct_traffic,1,mobile_android,True,1781,HST,en,13.0,1.0,False,7.0,3.0,1.0,36.75
TXN_20240723_00000831,CUST_56387867,Customer 9391,user210@example.com,+1-555-664-1729,"398 Main St, City, State",New York,MI,91110,US,1.92.202.16,enterprise,2024-07-23 13:43:17.008516,2024-07-23,13:43:17,StyleHub Fashion,Fashion E-commerce,Retail,return,154.43,shoes,3.0,card,completed,00,Approved,1704,False,,16.750676337329534,,35209.11015912096,influencer,1,mobile_ios,True,404,HST,en,13.0,1.0,False,7.0,3.0,1.0,154.43
TXN_20240723_00000903,CUST_20375992,Customer 3293,user283@example.com,+1-555-230-1902,"398 Main St, City, State",Los Angeles,TX,31864,US,109.99.19.218,enterprise,2024-07-23 14:30:55.008516,2024-07-23,14:30:55,StyleHub Fashion,Fashion E-commerce,Retail,exchange,53.72,mens_clothing,2.0,card,completed,00,Approved,1357,False,,13.409537475526946,,26208.195496024662,organic_search,1,mobile_android,True,1027,EST,en,14.0,1.0,False,7.0,3.0,1.0,53.72
TXN_20240723_00000904,CUST_15902979,Customer 9235,user473@example.com,+1-555-573-8038,"154 Main St, City, State",Los Angeles,GA,35802,US,40.177.79.231,enterprise,2024-07-23 21:08:47.008516,2024-07-23,21:08:47,StyleHub Fashion,Fashion E-commerce,Retail,return,141.65,womens_clothing,3.0,apple_pay,completed,00,Approved,1958,False,,26.112467797161084,,97943.93321957329,social_media_organic,1,desktop_windows,False,905,PST,en,21.0,1.0,False,7.0,3.0,1.0,141.65
TXN_20240725_00000560,CUST_12648342,Customer 3622,user822@example.com,+1-555-417-3120,"743 Main St, City, State",Houston,PA,82399,US,169.77.185.76,enterprise,2024-07-25 05:35:25.008516,2024-07-25,05:35:25,StyleHub Fashion,Fashion E-commerce,Retail,purchase,1348.65,luxury_items,1.0,google_pay,completed,00,Approved,898,False,,18.780204654503255,,221583.4360301649,social_media_paid,1,mobile_ios,True,275,PST,en,5.0,3.0,False,7.0,3.0,1.0,1348.65
TXN_20240726_00000536,CUST_66984581,Customer 7444,user920@example.com,+1-555-800-9792,"544 Main St, City, State",Los Angeles,OH,78840,US,124.145.187.215,vip,2024-07-26 19:37:04.008516,2024-07-26,19:37:04,StyleHub Fashion,Fashion E-commerce,Retail,purchase,79.92,womens_clothing,3.0,venmo,completed,00,Approved,1599,False,,18.186085645805015,,17676.41208626731,affiliate,3,mobile_ios,True,1197,AKST,en,19.0,4.0,False,7.0,3.0,1.0,79.92
TXN_20240726_00000195,CUST_37593013,Customer 6067,user980@example.com,+1-555-917-8094,"578 Main St, City, State",New York,TX,44260,US,143.175.23.122,vip,2024-07-26 20:27:48.008516,2024-07-26,20:27:48,StyleHub Fashion,Fashion E-commerce,Retail,exchange,573.27,luxury_items,2.0,paypal,completed,00,Approved,1519,False,,17.64098318385605,,16565.56082938335,organic_search,1,wearable_android_wear,False,168,MST,en,20.0,4.0,False,7.0,3.0,1.0,573.27
TXN_20240726_00000212,CUST_41567549,Customer 3369,user891@example.com,+1-555-136-2314,"214 Main St, City, State",New York,OH,43314,US,148.23.146.108,enterprise,2024-07-26 20:32:11.008516,2024-07-26,20:32:11,StyleHub Fashion,Fashion E-commerce,Retail,exchange,99.3,womens_clothing,1.0,venmo,completed,00,Approved,1664,False,,21.874658219392554,,160992.3549384251,email_marketing,1,mobile_android,True,1062,MST,en,20.0,4.0,False,7.0,3.0,1.0,99.3
TXN_20240726_00000859,CUST_69597939,Customer 3130,user667@example.com,+1-555-711-7872,"297 Main St, City, State",Los Angeles,CA,63328,US,176.242.199.62,new,2024-07-26 23:28:26.008516,2024-07-26,23:28:26,StyleHub Fashion,Fashion E-commerce,Retail,exchange,493.9,luxury_items,2.0,venmo,completed,00,Approved,629,True,"amount_exceeds_normal,fraud_type_account_takeover",43.66259084551727,account_takeover,149.65671413926208,organic_search,4,mobile_ios,True,207,EST,en,23.0,4.0,False,7.0,3.0,1.0,493.9
TXN_20240727_00000599,CUST_22916816,Customer 6616,user875@example.com,+1-555-238-7739,"165 Main St, City, State",Los Angeles,NY,60857,US,43.182.54.57,regular,2024-07-27 03:37:52.008516,2024-07-27,03:37:52,StyleHub Fashion,Fashion E-commerce,Retail,return,197.08,shoes,3.0,apple_pay,completed,00,Approved,1954,False,,29.313788271545413,,1630.2005425243206,organic_search,1,desktop_windows,False,1518,MST,en,3.0,5.0,True,7.0,3.0,1.0,197.08
TXN_20240727_00000562,CUST_42775495,Customer 7948,user676@example.com,+1-555-117-4010,"568 Main St, City, State",Los Angeles,CA,83955,US,198.156.10.111,enterprise,2024-07-27 04:57:38.008516,2024-07-27,04:57:38,StyleHub Fashion,Fashion E-commerce,Retail,purchase,255.18,luxury_items,2.0,venmo,completed,00,Approved,1116,False,,13.504417969150841,,187196.36033218447,direct_traffic,3,smart_tv_google_tv,False,185,PST,en,4.0,5.0,True,7.0,3.0,1.0,255.18
TXN_20240727_00000846,CUST_86985508,Customer 4096,user521@example.com,+1-555-922-5253,"134 Main St, City, State",Los Angeles,IL,79165,US,4.177.108.45,enterprise,2024-07-27 17:19:43.008516,2024-07-27,17:19:43,StyleHub Fashion,Fashion E-commerce,Retail,exchange,1026.75,luxury_items,3.0,google_pay,completed,00,Approved,1539,False,,22.31918933187259,,178667.83966654816,organic_search,1,tablet_ipad,False,1756,EST,en,17.0,5.0,True,7.0,3.0,1.0,1026.75
TXN_20240727_00000283,CUST_67042394,Customer 8708,user716@example.com,+1-555-439-2296,"670 Main St, City, State",Phoenix,NY,32365,US,173.31.95.145,vip,2024-07-27 18:21:01.008516,2024-07-27,18:21:01,StyleHub Fashion,Fashion E-commerce,Retail,return,121.99,womens_clothing,2.0,paypal,completed,00,Approved,1500,False,,9.897033334149949,,13869.66264576492,influencer,1,mobile_android,True,1021,CST,en,18.0,5.0,True,7.0,3.0,1.0,121.99
TXN_20240728_00000014,CUST_81363574,Customer 1908,user408@example.com,+1-555-641-3038,"554 Main St, City, State",Phoenix,FL,17328,US,194.212.125.154,new,2024-07-28 01:00:19.008516,2024-07-28,01:00:19,StyleHub Fashion,Fashion E-commerce,Retail,purchase,28.01,womens_clothing,3.0,apple_pay,completed,00,Approved,297,False,,3.1252467237984387,,782.257165737743,paid_search,1,desktop_windows,False,1417,CST,en,1.0,6.0,True,7.0,3.0,1.0,28.01
TXN_20240728_00000480,CUST_82460795,Customer 2633,user649@example.com,+1-555-897-5578,"777 Main St, City, State",New York,IL,60069,US,134.63.51.63,regular,2024-07-28 01:22:21.008516,2024-07-28,01:22:21,StyleHub Fashion,Fashion E-commerce,Retail,return,37.57,accessories,3.0,apple_pay,completed,00,Approved,1717,False,,1.6373335488352514,,2778.2366525382204,paid_search,1,tablet_android,False,461,EST,en,1.0,6.0,True,7.0,3.0,1.0,37.57
TXN_20240728_00000875,CUST_63465476,Customer 5408,user515@example.com,+1-555-525-3156,"382 Main St, City, State",Chicago,CA,22802,US,44.212.14.59,enterprise,2024-07-28 15:19:17.008516,2024-07-28,15:19:17,StyleHub Fashion,Fashion E-commerce,Retail,purchase,108.23,shoes,2.0,paypal,completed,00,Approved,1958,False,,17.258221926888172,,164390.6459654498,social_media_paid,2,desktop_windows,False,350,MST,en,15.0,6.0,True,7.0,3.0,1.0,108.23
TXN_20240729_00000533,CUST_28709858,Customer 5328,user740@example.com,+1-555-205-2811,"775 Main St, City, State",Chicago,PA,63802,US,105.115.108.230,new,2024-07-29 02:52:16.008516,2024-07-29,02:52:16,StyleHub Fashion,Fashion E-commerce,Retail,purchase,130.95,shoes,2.0,google_pay,completed,00,Approved,510,False,,19.34559066013999,,771.6518801111074,organic_search,1,mobile_ios,True,1753,PST,en,2.0,0.0,False,7.0,3.0,1.0,130.95
TXN_20240729_00000214,CUST_94984077,Customer 9892,user817@example.com,+1-555-464-7772,"218 Main St, City, State",Phoenix,NC,76399,US,94.147.152.40,regular,2024-07-29 04:31:32.008516,2024-07-29,04:31:32,StyleHub Fashion,Fashion E-commerce,Retail,return,196.17,shoes,1.0,apple_pay,completed,00,Approved,845,False,,12.64868599595925,,2177.97125284457,social_media_organic,1,mobile_ios,True,317,MST,en,4.0,0.0,False,7.0,3.0,1.0,196.17
TXN_20240729_00000567,CUST_42491032,Customer 6925,user862@example.com,+1-555-607-8767,"785 Main St, City, State",New York,OH,18954,US,66.197.23.153,vip,2024-07-29 09:03:52.008516,2024-07-29,09:03:52,StyleHub Fashion,Fashion E-commerce,Retail,exchange,401.61,luxury_items,2.0,card,completed,00,Approved,1486,False,,11.335588687637594,,15913.541665974642,social_media_organic,1,mobile_android,True,903,PST,en,9.0,0.0,False,7.0,3.0,1.0,401.61
TXN_20240730_00000299,CUST_60913451,Customer 5923,user530@example.com,+1-555-369-1645,"704 Main St, City, State",New York,NY,81093,US,90.25.251.22,vip,2024-07-30 07:36:52.008516,2024-07-30,07:36:52,StyleHub Fashion,Fashion E-commerce,Retail,exchange,149.1,womens_clothing,3.0,google_pay,failed,14,Invalid card,986,False,,19.605732667092653,,23152.531178414592,organic_search,1,desktop_windows,False,474,HST,en,7.0,1.0,False,7.0,3.0,1.0,149.1
TXN_20240730_00000482,CUST_91816828,Customer 1948,user895@example.com,+1-555-669-3543,"350 Main St, City, State",Houston,NC,22636,US,212.199.108.152,regular,2024-07-30 12:50:47.008516,2024-07-30,12:50:47,StyleHub Fashion,Fashion E-commerce,Retail,return,1413.2,luxury_items,3.0,apple_pay,completed,00,Approved,1515,False,,15.497481538903967,,3406.9493010079664,referral,2,mobile_ios,True,1452,HST,en,12.0,1.0,False,7.0,3.0,1.0,1413.2
TXN_20240730_00000078,CUST_38177866,Customer 4556,user364@example.com,+1-555-232-3448,"790 Main St, City, State",Chicago,OH,30885,US,46.48.87.193,enterprise,2024-07-30 21:24:16.008516,2024-07-30,21:24:16,StyleHub Fashion,Fashion E-commerce,Retail,purchase,24.01,accessories,2.0,paypal,completed,00,Approved,676,False,,24.554415465676744,,160107.80658132065,organic_search,2,mobile_ios,True,282,PST,en,21.0,1.0,False,7.0,3.0,1.0,24.01
TXN_20240731_00000857,CUST_71769538,Customer 7551,user301@example.com,+1-555-245-9150,"228 Main St, City, State",Los Angeles,IL,84858,US,98.243.155.161,regular,2024-07-31 21:10:06.008516,2024-07-31,21:10:06,StyleHub Fashion,Fashion E-commerce,Retail,purchase,113.04,womens_clothing,3.0,apple_pay,completed,00,Approved,453,False,,11.905981198178232,,1033.3704317663762,referral,2,tablet_android,False,219,AKST,en,21.0,2.0,False,7.0,3.0,1.0,113.04
TXN_20240801_00000622,CUST_33909156,Customer 1741,user566@example.com,+1-555-568-3758,"598 Main St, City, State",Los Angeles,NC,71182,US,239.76.43.139,new,2024-08-01 02:56:44.008516,2024-08-01,02:56:44,StyleHub Fashion,Fashion E-commerce,Retail,exchange,58.4,accessories,3.0,google_pay,failed,14,Invalid card,1662,False,,21.828657254019205,,545.7365538487416,paid_search,1,mobile_ios,True,242,CST,en,2.0,3.0,False,8.0,3.0,1.0,58.4
TXN_20240801_00000210,CUST_24454228,Customer 4389,user196@example.com,+1-555-552-3483,"978 Main St, City, State",Houston,OH,74101,US,168.56.177.141,new,2024-08-01 21:04:36.008516,2024-08-01,21:04:36,StyleHub Fashion,Fashion E-commerce,Retail,purchase,88.47,shoes,1.0,venmo,completed,00,Approved,1860,False,,23.943402571871594,,561.8232521315798,organic_search,1,mobile_android,True,241,HST,en,21.0,3.0,False,8.0,3.0,1.0,88.47
TXN_20240802_00000984,CUST_68748976,Customer 3000,user313@example.com,+1-555-986-2972,"122 Main St, City, State",Chicago,NY,77224,US,248.183.240.212,enterprise,2024-08-02 08:43:51.008516,2024-08-02,08:43:51,StyleHub Fashion,Fashion E-commerce,Retail,return,1084.91,luxury_items,1.0,apple_pay,completed,00,Approved,537,False,,0.0972409157335885,,176309.53730026697,paid_search,2,smart_tv_roku,False,585,AKST,en,8.0,4.0,False,8.0,3.0,1.0,1084.91
TXN_20240802_00000198,CUST_75450100,Customer 5223,user360@example.com,+1-555-490-2338,"885 Main St, City, State",Phoenix,NC,41603,US,78.224.236.126,new,2024-08-02 13:57:33.008516,2024-08-02,13:57:33,StyleHub Fashion,Fashion E-commerce,Retail,purchase,119.77,womens_clothing,1.0,venmo,failed,14,Invalid card,1501,True,"amount_exceeds_normal,fraud_type_synthetic_identity",41.97036442225991,synthetic_identity,204.39418993861187,organic_search,2,mobile_ios,True,1135,HST,en,13.0,4.0,False,8.0,3.0,1.0,119.77
TXN_20240802_00000225,CUST_24885838,Customer 6105,user828@example.com,+1-555-319-7213,"131 Main St, City, State",New York,OH,80649,US,221.51.225.97,vip,2024-08-02 17:37:08.008516,2024-08-02,17:37:08,StyleHub Fashion,Fashion E-commerce,Retail,purchase,16.5,accessories,3.0,apple_pay,completed,00,Approved,887,False,,11.189981480094463,,10061.226159222882,social_media_organic,1,mobile_android,True,1307,HST,en,17.0,4.0,False,8.0,3.0,1.0,16.5
TXN_20240803_00000400,CUST_41704978,Customer 5625,user473@example.com,+1-555-149-1117,"827 Main St, City, State",Los Angeles,PA,39974,US,48.108.34.84,new,2024-08-03 05:17:24.008516,2024-08-03,05:17:24,StyleHub Fashion,Fashion E-commerce,Retail,purchase,30.88,accessories,2.0,paypal,completed,00,Approved,1593,False,,29.224014595501487,,942.1040722644475,referral,1,mobile_ios,True,483,PST,en,5.0,5.0,True,8.0,3.0,1.0,30.88
TXN_20240803_00000110,CUST_88238815,Customer 5813,user270@example.com,+1-555-777-5631,"795 Main St, City, State",Los Angeles,PA,84018,US,108.253.120.100,new,2024-08-03 12:53:10.008516,2024-08-03,12:53:10,StyleHub Fashion,Fashion E-commerce,Retail,exchange,950.41,luxury_items,2.0,paypal,completed,00,Approved,1699,False,amount_exceeds_normal,45.57752179284527,,276.68703034614396,paid_search,1,mobile_ios,True,1356,HST,en,12.0,5.0,True,8.0,3.0,1.0,950.41
TXN_20240803_00000827,CUST_53791408,Customer 6655,user225@example.com,+1-555-126-3669,"476 Main St, City, State",Chicago,CA,21590,US,132.244.163.150,enterprise,2024-08-03 17:23:21.008516,2024-08-03,17:23:21,StyleHub Fashion,Fashion E-commerce,Retail,purchase,70.13,accessories,2.0,apple_pay,completed,00,Approved,1940,False,,21.032415187533722,,95087.13968892532,paid_search,3,tablet_ipad,False,712,EST,en,17.0,5.0,True,8.0,3.0,1.0,70.13
TXN_20240803_00000371,CUST_78869196,Customer 9833,user620@example.com,+1-555-616-3508,"614 Main St, City, State",Los Angeles,GA,55641,US,48.241.179.60,enterprise,2024-08-03 20:04:57.008516,2024-08-03,20:04:57,StyleHub Fashion,Fashion E-commerce,Retail,return,118.1,shoes,2.0,venmo,completed,00,Approved,1763,False,,0.3663054569159807,,146737.52033220342,social_media_organic,1,mobile_android,True,1672,HST,en,20.0,5.0,True,8.0,3.0,1.0,118.1
TXN_20240805_00000552,CUST_91521794,Customer 8805,user642@example.com,+1-555-163-8870,"301 Main St, City, State",Los Angeles,FL,17008,US,56.194.218.192,vip,2024-08-05 02:21:41.008516,2024-08-05,02:21:41,StyleHub Fashion,Fashion E-commerce,Retail,purchase,66.55,womens_clothing,2.0,card,completed,00,Approved,1461,False,,9.236217101997301,,5721.500828729347,organic_search,2,mobile_android,True,1301,CST,en,2.0,0.0,False,8.0,3.0,1.0,66.55
TXN_20240805_00000053,CUST_81363574,Customer 1908,user408@example.com,+1-555-641-3038,"554 Main St, City, State",Phoenix,FL,17328,US,194.212.125.154,new,2024-08-05 19:42:13.008516,2024-08-05,19:42:13,StyleHub Fashion,Fashion E-commerce,Retail,exchange,56.45,womens_clothing,2.0,google_pay,completed,00,Approved,1133,False,,3.1252467237984387,,782.257165737743,paid_search,2,desktop_windows,False,1375,CST,en,19.0,0.0,False,8.0,3.0,2.0,84.46000000000001
TXN_20240807_00000521,CUST_45964685,Customer 4694,user324@example.com,+1-555-442-6996,"404 Main St, City, State",Houston,FL,76731,US,136.203.100.149,enterprise,2024-08-07 03:23:31.008516,2024-08-07,03:23:31,StyleHub Fashion,Fashion E-commerce,Retail,exchange,104.31,mens_clothing,1.0,paypal,completed,00,Approved,1604,False,,16.816384354757464,,33046.170653418776,social_media_organic,1,mobile_ios,True,825,EST,en,3.0,2.0,False,8.0,3.0,1.0,104.31
TXN_20240807_00000978,CUST_19973272,Customer 7012,user246@example.com,+1-555-928-2010,"194 Main St, City, State",Phoenix,NC,31499,US,77.214.233.96,regular,2024-08-07 19:44:30.008516,2024-08-07,19:44:30,StyleHub Fashion,Fashion E-commerce,Retail,exchange,59.54,shoes,2.0,google_pay,completed,00,Approved,1866,False,,23.400020170299953,,3497.062514572562,social_media_paid,1,tablet_android,False,383,AKST,en,19.0,2.0,False,8.0,3.0,1.0,59.54
TXN_20240807_00000390,CUST_53982065,Customer 4367,user903@example.com,+1-555-387-7682,"558 Main St, City, State",Chicago,TX,87081,US,20.144.174.226,regular,2024-08-07 21:36:37.008516,2024-08-07,21:36:37,StyleHub Fashion,Fashion E-commerce,Retail,exchange,84.47,mens_clothing,2.0,card,completed,00,Approved,887,False,,28.279499570149657,,4757.3228826830455,social_media_organic,1,mobile_android,True,1092,PST,en,21.0,2.0,False,8.0,3.0,1.0,84.47
TXN_20240808_00000135,CUST_15264340,Customer 3432,user378@example.com,+1-555-576-7548,"837 Main St, City, State",Chicago,NY,26402,US,205.92.216.215,enterprise,2024-08-08 01:30:47.008516,2024-08-08,01:30:47,StyleHub Fashion,Fashion E-commerce,Retail,purchase,55.07,mens_clothing,3.0,venmo,completed,00,Approved,1330,False,,22.346329364679796,,76097.56589217158,social_media_organic,1,mobile_ios,True,1705,HST,en,1.0,3.0,False,8.0,3.0,1.0,55.07
TXN_20240808_00000954,CUST_24200389,Customer 9294,user622@example.com,+1-555-675-7048,"761 Main St, City, State",New York,NC,52803,US,221.131.107.235,new,2024-08-08 04:37:39.008516,2024-08-08,04:37:39,StyleHub Fashion,Fashion E-commerce,Retail,exchange,77.84,accessories,2.0,venmo,completed,00,Approved,310,False,,11.495655245113904,,906.6098097101632,organic_search,1,mobile_ios,True,1223,MST,en,4.0,3.0,False,8.0,3.0,1.0,77.84
