transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,subscription_tier,billing_cycle,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240717_00000211,CUST_10057992,Customer 5811,user848@example.com,+1-555-245-1032,"312 Main St, City, State",Los Angeles,PA,71143,US,168.163.196.23,enterprise,2024-07-17 20:07:56.179733,2024-07-17,20:07:56,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,17.99,premium,monthly,subscription,paypal,completed,00,Approved,1713,False,,1.5653921604735639,,101386.27884258752,email_marketing,2,mobile_android,True,922,HST,en,20.0,2.0,False,7.0,3.0,1.0,17.99
TXN_20240718_00000360,CUST_54514231,Customer 5804,user695@example.com,+1-555-728-3067,"266 Main St, City, State",Houston,CA,92445,US,15.137.173.237,regular,2024-07-18 03:25:08.179733,2024-07-18,03:25:08,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,card,completed,00,Approved,1498,True,fraud_type_account_takeover,28.955831535464803,account_takeover,1389.2230171812826,social_media_organic,2,tablet_ipad,False,908,PST,en,3.0,3.0,False,7.0,3.0,1.0,13.99
TXN_20240718_00000456,CUST_97971812,Customer 3308,user629@example.com,+1-555-593-2496,"298 Main St, City, State",Chicago,FL,10677,US,171.63.250.194,regular,2024-07-18 05:44:46.179733,2024-07-18,05:44:46,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,venmo,completed,00,Approved,1368,False,,24.537265882668137,,1133.2280154805048,organic_search,1,mobile_ios,True,1761,MST,en,5.0,3.0,False,7.0,3.0,1.0,13.99
TXN_20240719_00000045,CUST_59055056,Customer 9549,user359@example.com,+1-555-369-7163,"362 Main St, City, State",Houston,OH,59806,US,208.219.168.254,new,2024-07-19 03:31:37.179733,2024-07-19,03:31:37,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,google_pay,completed,00,Approved,788,False,,7.594766653358867,,739.0952455737247,affiliate,1,desktop_windows,False,323,PST,en,3.0,4.0,False,7.0,3.0,1.0,13.99
TXN_20240719_00000541,CUST_57493010,Customer 7920,user632@example.com,+1-555-755-3882,"808 Main St, City, State",Chicago,PA,30699,US,211.134.57.60,enterprise,2024-07-19 18:41:12.179733,2024-07-19,18:41:12,StreamVibe Plus,Video Streaming,Entertainment,renewal,17.99,premium,monthly,subscription,apple_pay,completed,00,Approved,916,False,,10.029564912397355,,90138.19571685643,social_media_paid,2,mobile_ios,True,1131,EST,en,18.0,4.0,False,7.0,3.0,1.0,17.99
TXN_20240720_00000716,CUST_41909448,Customer 6997,user588@example.com,+1-555-777-8272,"582 Main St, City, State",Los Angeles,FL,93475,US,9.107.20.19,regular,2024-07-20 03:58:04.179733,2024-07-20,03:58:04,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,paypal,completed,00,Approved,1885,False,,20.13472940028114,,2865.179046445789,referral,1,mobile_ios,True,199,MST,en,3.0,5.0,True,7.0,3.0,1.0,13.99
TXN_20240721_00000845,CUST_43266991,Customer 5534,user616@example.com,+1-555-374-5562,"105 Main St, City, State",New York,NC,71875,US,164.98.119.64,new,2024-07-21 00:55:38.179733,2024-07-21,00:55:38,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,google_pay,completed,00,Approved,304,False,,10.88500615892206,,306.3195073888712,email_marketing,1,mobile_ios,True,541,EST,en,0.0,6.0,True,7.0,3.0,1.0,13.99
TXN_20240721_00000179,CUST_40163052,Customer 5863,user615@example.com,+1-555-254-3087,"822 Main St, City, State",New York,PA,57384,US,237.139.221.204,vip,2024-07-21 21:44:28.179733,2024-07-21,21:44:28,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,card,completed,00,Approved,408,False,,16.75883186387376,,11356.287480645546,paid_search,2,desktop_windows,False,1429,HST,en,21.0,6.0,True,7.0,3.0,1.0,13.99
TXN_20240721_00000224,CUST_78448209,Customer 5393,user484@example.com,+1-555-475-8542,"693 Main St, City, State",Los Angeles,NY,90192,US,113.96.42.159,regular,2024-07-21 22:01:07.179733,2024-07-21,22:01:07,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,13.99,standard,monthly,subscription,apple_pay,completed,00,Approved,1751,False,,2.653525875419191,,1895.80542918269,organic_search,2,desktop_windows,False,1581,PST,en,22.0,6.0,True,7.0,3.0,1.0,13.99
TXN_20240721_00000358,CUST_40590231,Customer 3847,user458@example.com,+1-555-181-2607,"280 Main St, City, State",Chicago,OH,44472,US,54.232.136.170,regular,2024-07-21 22:45:14.179733,2024-07-21,22:45:14,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,paypal,completed,00,Approved,668,False,,18.870779739210374,,1887.5047084944451,social_media_paid,2,mobile_ios,True,1584,EST,en,22.0,6.0,True,7.0,3.0,1.0,13.99
TXN_20240722_00000249,CUST_86779666,Customer 5693,user970@example.com,+1-555-953-7904,"286 Main St, City, State",Chicago,PA,89994,US,157.188.137.59,enterprise,2024-07-22 00:34:44.179733,2024-07-22,00:34:44,StreamVibe Plus,Video Streaming,Entertainment,upgrade,17.99,premium,monthly,subscription,paypal,completed,00,Approved,1205,False,,9.264859682265012,,202577.1936769864,social_media_paid,1,mobile_android,True,159,AKST,en,0.0,0.0,False,7.0,3.0,1.0,17.99
TXN_20240722_00000247,CUST_54568866,Customer 7060,user399@example.com,+1-555-316-2653,"371 Main St, City, State",Chicago,OH,67318,US,18.214.162.126,vip,2024-07-22 20:58:06.179733,2024-07-22,20:58:06,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,13.99,standard,monthly,subscription,venmo,completed,00,Approved,1083,False,,7.333622445805776,,14690.644924945163,referral,2,desktop_windows,False,107,HST,en,20.0,0.0,False,7.0,3.0,1.0,13.99
TXN_20240723_00000802,CUST_12218623,Customer 6658,user170@example.com,+1-555-390-6408,"358 Main St, City, State",New York,FL,72743,US,2.39.119.130,vip,2024-07-23 11:53:08.179733,2024-07-23,11:53:08,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,paypal,completed,00,Approved,258,True,fraud_type_synthetic_identity,12.255684781464586,synthetic_identity,20501.05169875558,organic_search,2,tablet_ipad,False,1612,PST,en,11.0,1.0,False,7.0,3.0,1.0,13.99
TXN_20240724_00000879,CUST_37435284,Customer 8124,user454@example.com,+1-555-521-8669,"886 Main St, City, State",New York,IL,27353,US,25.209.75.53,vip,2024-07-24 23:04:21.179733,2024-07-24,23:04:21,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,paypal,completed,00,Approved,294,False,,17.548289483438833,,23533.95560037432,email_marketing,4,mobile_android,True,64,EST,en,23.0,2.0,False,7.0,3.0,1.0,13.99
TXN_20240725_00000065,CUST_52152658,Customer 3385,user708@example.com,+1-555-940-7541,"543 Main St, City, State",New York,FL,33130,US,63.219.6.150,regular,2024-07-25 00:13:34.179733,2024-07-25,00:13:34,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,apple_pay,completed,00,Approved,1346,False,,20.74145502821348,,2399.5394079485254,social_media_organic,1,desktop_windows,False,250,MST,en,0.0,3.0,False,7.0,3.0,1.0,13.99
TXN_20240725_00000741,CUST_26577964,Customer 6246,user952@example.com,+1-555-859-4576,"144 Main St, City, State",Los Angeles,TX,64097,US,200.210.51.229,vip,2024-07-25 02:43:13.179733,2024-07-25,02:43:13,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,apple_pay,completed,00,Approved,168,False,,18.036916333348117,,20907.582140080478,social_media_organic,1,mobile_android,True,74,CST,en,2.0,3.0,False,7.0,3.0,1.0,13.99
TXN_20240725_00000965,CUST_74373602,Customer 8074,user229@example.com,+1-555-690-9817,"332 Main St, City, State",Chicago,TX,59430,US,253.32.161.30,vip,2024-07-25 02:43:19.179733,2024-07-25,02:43:19,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,apple_pay,failed,05,Do not honor,1898,True,fraud_type_account_takeover,5.474342668453948,account_takeover,14948.901239330507,social_media_organic,1,mobile_android,True,1235,EST,en,2.0,3.0,False,7.0,3.0,1.0,13.99
TXN_20240725_00000863,CUST_41966939,Customer 1552,user309@example.com,+1-555-161-4104,"247 Main St, City, State",Houston,TX,58237,US,101.248.58.141,regular,2024-07-25 17:08:41.179733,2024-07-25,17:08:41,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,8.99,basic,monthly,subscription,card,completed,00,Approved,111,False,,12.894571628984568,,3285.254339112663,social_media_organic,4,mobile_ios,True,820,CST,en,17.0,3.0,False,7.0,3.0,1.0,8.99
TXN_20240726_00000828,CUST_81609259,Customer 5451,user140@example.com,+1-555-763-7252,"280 Main St, City, State",Chicago,MI,63111,US,239.213.33.152,regular,2024-07-26 03:23:56.179733,2024-07-26,03:23:56,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,apple_pay,failed,05,Do not honor,1172,False,,14.396053378424059,,3562.6624756817973,direct_traffic,3,mobile_android,True,1226,CST,en,3.0,4.0,False,7.0,3.0,1.0,8.99
TXN_20240726_00000586,CUST_70228102,Customer 8241,user213@example.com,+1-555-727-8557,"707 Main St, City, State",Chicago,GA,26248,US,14.35.175.82,regular,2024-07-26 08:05:29.179733,2024-07-26,08:05:29,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,paypal,completed,00,Approved,186,False,,3.144412380910497,,4768.180792328478,direct_traffic,2,mobile_ios,True,1472,MST,en,8.0,4.0,False,7.0,3.0,1.0,8.99
TXN_20240726_00000580,CUST_13259735,Customer 7288,user489@example.com,+1-555-965-5931,"181 Main St, City, State",Houston,PA,79066,US,248.128.20.130,enterprise,2024-07-26 12:24:44.179733,2024-07-26,12:24:44,StreamVibe Plus,Video Streaming,Entertainment,renewal,17.99,premium,monthly,subscription,paypal,completed,00,Approved,336,False,,8.848576645783773,,93262.89006996446,social_media_paid,1,desktop_windows,False,251,EST,en,12.0,4.0,False,7.0,3.0,1.0,17.99
TXN_20240726_00000303,CUST_98268542,Customer 7903,user802@example.com,+1-555-874-3373,"786 Main St, City, State",Phoenix,MI,59086,US,86.36.253.112,vip,2024-07-26 14:03:47.179733,2024-07-26,14:03:47,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,13.99,standard,monthly,subscription,apple_pay,failed,14,Invalid card,1494,False,,16.957905714939805,,23640.626407615462,affiliate,1,desktop_windows,False,1507,PST,en,14.0,4.0,False,7.0,3.0,1.0,13.99
TXN_20240727_00000983,CUST_10337101,Customer 6630,user299@example.com,+1-555-775-3375,"480 Main St, City, State",Houston,PA,50165,US,19.7.253.253,new,2024-07-27 03:54:11.179733,2024-07-27,03:54:11,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,paypal,completed,00,Approved,1985,False,,16.061498008207437,,381.1332077029112,organic_search,1,desktop_windows,False,1718,MST,en,3.0,5.0,True,7.0,3.0,1.0,8.99
TXN_20240727_00000962,CUST_49770033,Customer 3303,user732@example.com,+1-555-743-6866,"523 Main St, City, State",Chicago,NY,97110,US,42.136.254.225,vip,2024-07-27 06:11:12.179733,2024-07-27,06:11:12,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,venmo,completed,00,Approved,1449,False,,18.07490733484892,,13987.387134130995,social_media_organic,2,desktop_windows,False,900,CST,en,6.0,5.0,True,7.0,3.0,1.0,13.99
TXN_20240727_00000906,CUST_40519535,Customer 4524,user800@example.com,+1-555-833-1182,"931 Main St, City, State",Chicago,NY,31148,US,65.21.44.237,regular,2024-07-27 14:51:36.179733,2024-07-27,14:51:36,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,card,completed,00,Approved,1550,False,,23.719717128701138,,1670.4309622038872,influencer,1,mobile_ios,True,728,MST,en,14.0,5.0,True,7.0,3.0,1.0,8.99
TXN_20240729_00000490,CUST_22543564,Customer 7780,user469@example.com,+1-555-897-3802,"492 Main St, City, State",Chicago,CA,77988,US,238.130.212.190,regular,2024-07-29 01:36:10.179733,2024-07-29,01:36:10,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,apple_pay,completed,00,Approved,647,False,,18.062642775960484,,4947.268960421909,social_media_paid,2,mobile_ios,True,548,EST,en,1.0,0.0,False,7.0,3.0,1.0,8.99
TXN_20240730_00000807,CUST_57493010,Customer 7920,user632@example.com,+1-555-755-3882,"808 Main St, City, State",Chicago,PA,30699,US,211.134.57.60,enterprise,2024-07-30 03:28:25.179733,2024-07-30,03:28:25,StreamVibe Plus,Video Streaming,Entertainment,upgrade,17.99,premium,monthly,subscription,venmo,completed,00,Approved,178,False,,10.029564912397355,,90138.19571685643,social_media_paid,3,mobile_ios,True,140,EST,en,3.0,1.0,False,7.0,3.0,2.0,35.98
TXN_20240730_00000402,CUST_59055056,Customer 9549,user359@example.com,+1-555-369-7163,"362 Main St, City, State",Houston,OH,59806,US,208.219.168.254,new,2024-07-30 04:26:32.179733,2024-07-30,04:26:32,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,card,completed,00,Approved,1662,False,,7.594766653358867,,739.0952455737247,affiliate,3,desktop_mac,False,886,PST,en,4.0,1.0,False,7.0,3.0,2.0,22.98
TXN_20240731_00000786,CUST_17948393,Customer 4697,user937@example.com,+1-555-320-7045,"342 Main St, City, State",New York,MI,68668,US,81.195.131.243,regular,2024-07-31 01:26:12.179733,2024-07-31,01:26:12,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,apple_pay,completed,00,Approved,989,False,,2.3806074053091013,,3350.6202694495537,direct_traffic,2,mobile_android,True,180,CST,en,1.0,2.0,False,7.0,3.0,1.0,8.99
TXN_20240731_00000087,CUST_70115853,Customer 4467,user534@example.com,+1-555-826-8262,"529 Main St, City, State",New York,OH,20965,US,222.196.232.186,vip,2024-07-31 22:12:40.179733,2024-07-31,22:12:40,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,apple_pay,completed,00,Approved,1922,False,,0.9595934579893883,,12664.587102324194,referral,1,mobile_android,True,130,AKST,en,22.0,2.0,False,7.0,3.0,1.0,13.99
TXN_20240801_00000995,CUST_73864287,Customer 2551,user216@example.com,+1-555-272-9909,"249 Main St, City, State",Phoenix,TX,28274,US,150.36.193.84,enterprise,2024-08-01 22:53:29.179733,2024-08-01,22:53:29,StreamVibe Plus,Video Streaming,Entertainment,renewal,17.99,premium,monthly,subscription,apple_pay,completed,00,Approved,871,False,,13.45151200565885,,120903.38536177535,affiliate,1,mobile_ios,True,832,MST,en,22.0,3.0,False,8.0,3.0,1.0,17.99
TXN_20240802_00000085,CUST_31562606,Customer 8909,user624@example.com,+1-555-789-6524,"136 Main St, City, State",Los Angeles,MI,16546,US,41.222.45.102,regular,2024-08-02 04:35:15.179733,2024-08-02,04:35:15,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,8.99,basic,monthly,subscription,paypal,completed,00,Approved,1726,False,,29.33452085354417,,2604.716054216695,email_marketing,1,tablet_android,False,654,PST,en,4.0,4.0,False,8.0,3.0,1.0,8.99
TXN_20240802_00000339,CUST_41964348,Customer 3479,user557@example.com,+1-555-281-5076,"146 Main St, City, State",Houston,TX,43587,US,79.90.233.130,new,2024-08-02 04:58:59.179733,2024-08-02,04:58:59,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,13.99,standard,monthly,subscription,card,completed,00,Approved,1713,False,,18.66049240121098,,483.42642109138137,social_media_organic,2,mobile_android,True,806,MST,en,4.0,4.0,False,8.0,3.0,1.0,13.99
TXN_20240802_00000870,CUST_28744321,Customer 1293,user313@example.com,+1-555-775-7282,"755 Main St, City, State",Phoenix,TX,86731,US,163.20.1.198,regular,2024-08-02 12:51:34.179733,2024-08-02,12:51:34,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,google_pay,completed,00,Approved,1011,False,,14.256210642197203,,1776.1813330677742,paid_search,3,mobile_ios,True,1475,PST,en,12.0,4.0,False,8.0,3.0,1.0,13.99
TXN_20240803_00000512,CUST_47653131,Customer 7962,user204@example.com,+1-555-743-2028,"640 Main St, City, State",New York,NC,66585,US,151.17.174.52,vip,2024-08-03 04:44:46.179733,2024-08-03,04:44:46,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,13.99,standard,monthly,subscription,venmo,completed,00,Approved,1844,False,,9.52539620626974,,5009.412877722521,social_media_paid,3,smart_tv_roku,False,1741,CST,en,4.0,5.0,True,8.0,3.0,1.0,13.99
TXN_20240803_00000546,CUST_41653645,Customer 4657,user194@example.com,+1-555-504-7276,"166 Main St, City, State",Houston,IL,18566,US,36.26.37.54,vip,2024-08-03 14:55:36.179733,2024-08-03,14:55:36,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,apple_pay,failed,14,Invalid card,922,False,,18.974375780058935,,20144.691340669102,social_media_organic,3,mobile_ios,True,1033,HST,en,14.0,5.0,True,8.0,3.0,1.0,13.99
TXN_20240803_00000286,CUST_79027143,Customer 5086,user597@example.com,+1-555-457-2346,"254 Main St, City, State",Houston,OH,71918,US,138.137.160.216,regular,2024-08-03 20:24:15.179733,2024-08-03,20:24:15,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,card,completed,00,Approved,466,False,,10.093567717457873,,3920.253504840409,paid_search,2,mobile_android,True,1042,HST,en,20.0,5.0,True,8.0,3.0,1.0,13.99
TXN_20240804_00000737,CUST_79917181,Customer 2121,user249@example.com,+1-555-439-3132,"849 Main St, City, State",New York,GA,88688,US,234.126.250.228,enterprise,2024-08-04 03:41:07.179733,2024-08-04,03:41:07,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,17.99,premium,monthly,subscription,card,completed,00,Approved,1760,False,,14.052577639562587,,139056.71163248242,social_media_organic,1,desktop_linux,False,857,PST,en,3.0,6.0,True,8.0,3.0,1.0,17.99
TXN_20240804_00000616,CUST_98984656,Customer 5836,user913@example.com,+1-555-880-6791,"673 Main St, City, State",New York,IL,28652,US,118.163.193.3,enterprise,2024-08-04 03:46:21.179733,2024-08-04,03:46:21,StreamVibe Plus,Video Streaming,Entertainment,new_subscription,17.99,premium,monthly,subscription,paypal,failed,51,Insufficient funds,126,False,,16.30737230870069,,162297.81274631908,social_media_organic,2,mobile_ios,True,746,PST,en,3.0,6.0,True,8.0,3.0,1.0,17.99
TXN_20240804_00000655,CUST_44193274,Customer 5177,user800@example.com,+1-555-924-7013,"402 Main St, City, State",Chicago,MI,44510,US,67.174.172.136,regular,2024-08-04 04:16:23.179733,2024-08-04,04:16:23,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,card,completed,00,Approved,1483,False,,2.9702957786692066,,1526.7943803180594,affiliate,2,desktop_chromeos,False,369,MST,en,4.0,6.0,True,8.0,3.0,1.0,8.99
TXN_20240804_00000777,CUST_59265294,Customer 2221,user975@example.com,+1-555-102-8315,"816 Main St, City, State",Chicago,TX,25190,US,197.155.73.19,regular,2024-08-04 22:30:10.179733,2024-08-04,22:30:10,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,google_pay,completed,00,Approved,1089,False,,11.363585662978684,,1501.9172628329575,social_media_paid,1,mobile_ios,True,1326,AKST,en,22.0,6.0,True,8.0,3.0,1.0,13.99
TXN_20240804_00000374,CUST_36382671,Customer 8149,user675@example.com,+1-555-436-1264,"208 Main St, City, State",Chicago,NC,48472,US,33.252.185.171,vip,2024-08-04 23:18:23.179733,2024-08-04,23:18:23,StreamVibe Plus,Video Streaming,Entertainment,renewal,13.99,standard,monthly,subscription,venmo,completed,00,Approved,403,False,,5.476718592426673,,5735.6043449821855,paid_search,2,desktop_mac,False,720,MST,en,23.0,6.0,True,8.0,3.0,1.0,13.99
TXN_20240806_00000903,CUST_30721623,Customer 4661,user728@example.com,+1-555-234-5651,"923 Main St, City, State",Chicago,MI,38130,US,185.138.130.118,regular,2024-08-06 20:58:34.179733,2024-08-06,20:58:34,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,paypal,completed,00,Approved,664,False,,6.265176287617161,,1110.0535039214296,influencer,1,tablet_android,False,105,MST,en,20.0,1.0,False,8.0,3.0,1.0,8.99
TXN_20240807_00000066,CUST_78270093,Customer 8195,user855@example.com,+1-555-160-3926,"755 Main St, City, State",New York,MI,66661,US,56.21.212.77,regular,2024-08-07 02:07:02.179733,2024-08-07,02:07:02,StreamVibe Plus,Video Streaming,Entertainment,renewal,8.99,basic,monthly,subscription,google_pay,completed,00,Approved,1891,False,,5.427632514899258,,3583.099929632853,social_media_organic,1,desktop_linux,False,875,EST,en,2.0,2.0,False,8.0,3.0,2.0,17.98
TXN_20240807_00000078,CUST_87259825,Customer 2404,user408@example.com,+1-555-714-9860,"130 Main St, City, State",Los Angeles,TX,80203,US,124.197.148.15,regular,2024-08-07 03:13:15.179733,2024-08-07,03:13:15,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,google_pay,failed,14,Invalid card,1487,False,,14.503714979140323,,4062.283717329258,paid_search,2,mobile_ios,True,232,CST,en,3.0,2.0,False,8.0,3.0,1.0,13.99
TXN_20240807_00000895,CUST_22169539,Customer 2582,user215@example.com,+1-555-329-8821,"753 Main St, City, State",New York,GA,67588,US,139.188.186.212,regular,2024-08-07 04:48:43.179733,2024-08-07,04:48:43,StreamVibe Plus,Video Streaming,Entertainment,upgrade,13.99,standard,monthly,subscription,google_pay,completed,00,Approved,279,False,,5.195822746922908,,2344.387154210859,paid_search,3,desktop_windows,False,581,CST,en,4.0,2.0,False,8.0,3.0,1.0,13.99
